id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_level
AS14.17,2014-04-10,6.75,1.0,1.0,0.1007738835024844,85.55735789349211,,,7.222848101265823,31.88672641509434,139.887,,,51.252,23.28975,84.06521739130434,21.623625,,,,medium
AS14.17,2014-04-11,7.2,0.4,1.0,0.2073736502423655,11.51095283031464,,,5.445121827411168,12.3973,952.045,,,,7.8964,11.49756,7.05545,,19.147,,medium
AS14.17,2014-04-12,7.2,0.4,1.0,0.1659532018869328,14.989086260049111,,,6.536598837209303,16.983742424242426,211.01125,,,,7.829599999999999,7.319920000000001,,,,,medium
AS14.17,2014-04-13,7.2,-0.2,1.0,0.0756640189523358,84.42392552913503,,,5.830615384615385,26.25137735849057,173.36405555555555,,,,11.0056,67.73839473684211,51.5035,,20.159,,medium
AS14.17,2014-04-14,7.0,0.8,1.0,0.0851143385464617,9.809036360364974,1.0,,5.100333333333333,14.589461538461538,,,,148.85,7.064285714285715,9.9865625,3.5713947368421053,,,,medium
AS14.17,2014-04-15,7.0,0.4,1.0,0.1022362847088481,55.044736483612525,,1.0,11.788241758241758,48.48015555555556,102.08094444444446,,,6.563000000000001,37.06369565217391,50.21646666666666,41.286,,,,medium
AS14.17,2014-04-16,7.2,0.8,1.0,0.111374178398409,36.78519762062025,1.0,1.0,6.404018691588785,23.229372549019608,76.29350000000001,,,27.628500000000003,9.3402,35.289344827586206,17.846636363636364,,14.0485,,medium
AS14.17,2014-04-17,7.0,0.4,1.0,0.116150874870911,45.08420201744693,,1.0,6.427333333333333,18.57661797752809,124.3039,,,,8.7486,53.28485714285714,,,1.5496666666666667,,medium
AS14.17,2014-04-18,7.0,1.0,1.0,0.1885545199849485,76.1091914836397,1.0,,10.545357142857142,30.833772727272727,224.7663333333333,,,,8.29675,8.952833333333333,,,5.019,,medium
AS14.17,2014-04-19,7.0,1.0,1.0,0.1672393349761812,19.446318861367036,,,4.365666666666667,13.8003661971831,,,,,8.7178,20.426076923076923,,,,,medium
AS14.17,2014-04-20,7.2,0.4,1.0,0.1211652602367241,63.585904460044375,,,4.32540625,23.421329268292684,191.66183333333333,,,256.297,8.6116,51.550260869565214,65.28866666666666,,,,medium
AS14.17,2014-04-21,7.4,0.4,1.0,0.0881963953222814,24.8546483542893,1.0,,4.080645161290323,40.0365,116.99833333333332,,,,10.283833333333334,27.8535,19.146,,3.01,,medium
AS14.17,2014-04-22,6.6,0.6,1.0,0.0506214985994397,95.88826136968352,,1.0,5.198391891891892,58.74377380952381,144.8482857142857,,,,9.2964,44.61577142857143,18.013,,,,medium
AS14.17,2014-04-23,7.25,1.0,1.0,0.0718359133743876,87.65095614759551,1.0,,6.494276190476191,31.224413793103448,205.9868181818182,,,31.128,9.1542,36.30115151515152,27.520764705882357,,,,medium
AS14.17,2014-04-24,7.2,1.0,0.8859999999999999,0.1098177623421557,66.68260800743107,1.0,,145.40874038461538,21.48935789473684,108.82116666666668,,2562.907,,8.1072,60.75054545454545,18.077125,,,,medium
AS14.17,2014-04-25,7.2,0.4,1.0,0.2036609797910812,28.719913664481624,1.0,1.0,8.632163265306122,45.01515463917526,124.59766666666668,,,70.46340000000001,20.176166666666663,111.08533333333334,557.7620000000001,,8.035,,medium
AS14.17,2014-04-26,8.0,1.0,1.0,0.1868376213455872,13.208072977344488,,1.0,6.226834782608695,42.02515625,,,,,9.259666666666666,20.770166666666665,,,,,medium
AS14.17,2014-04-27,7.2,1.0,1.0,0.1088148241390219,110.88395554754464,,1.0,226.98613333333333,78.30742857142857,172.8084,,,,6.815,112.68536842105264,27.316,,,,medium
AS14.17,2014-04-28,6.75,0.75,0.4675,0.0973874543644081,57.99531110392675,,,4.701014084507042,29.58969230769231,224.2973333333333,,,37.02171428571428,8.947799999999999,26.54741379310345,51.598875,,3.079,,medium
AS14.17,2014-04-29,7.0,0.8,1.0,0.1104306182710914,52.42633979065904,,,5.604365853658536,19.791533333333334,114.8792142857143,,,,7.112399999999999,55.94131578947368,170.9094,,,,medium
AS14.17,2014-04-30,7.0,1.0,1.0,0.1246331685366899,43.221763152825226,,,244.3799361702128,52.20403174603175,54.5745,30.276,,,8.876000000000001,69.0029090909091,30.149538461538462,,34.883,,medium
AS14.17,2014-05-01,8.0,1.0,1.0,0.0823465250619925,137.7724791616201,,1.0,5.88291304347826,32.88717857142857,13.036,,670.54175,,8.034,26.00633333333333,,,15.057,,medium
AS14.17,2014-05-02,7.0,1.0,1.0,0.258464889331664,31.63505556848312,1.0,,86.80370588235294,22.638207547169813,,,,,7.569333333333333,142.94660000000002,91.7305,,,,medium
AS14.17,2014-05-03,7.0,-1.0,1.0,0.3363385812828156,41.63192207782297,1.0,1.0,6.597854166666667,26.655725,80.8255,,,,7.358166666666666,63.61630434782609,1758.0193333333334,,9.029,,medium
AS14.17,2014-05-04,,,,0.0148827263568021,196.32009680040423,,,9.588333333333336,66.02059999999999,,,,,6.61375,31.4755,,,,,low
AS14.17,2014-05-05,7.5,1.0,1.0,0.1208251967708511,56.58786485001848,,,4.275,25.605277777777776,20.078,,,,5.556,127.84333333333332,38.09316666666667,,15.985333333333337,,medium
AS14.19,2014-02-17,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-02-18,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-02-19,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-02-20,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-02-21,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-02-22,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-02-23,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-02-24,,,,,,,,,,,,,,,,,,,,low
AS14.19,2014-02-25,,,,,,,,,,,,,,,,,,,,low
AS14.19,2014-02-26,,,,,,,,,,,,,,,,,,,,low
AS14.19,2014-02-27,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-02-28,,,,,,,,,,,,,,,,,,,,low
AS14.19,2014-03-01,,,,,,,,,,,,,,,,,,,,low
AS14.19,2014-03-02,,,,,,,1.0,,,,,,,,,,,,,low
AS14.19,2014-03-03,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-04,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-05,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-06,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-07,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-08,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-03-09,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-10,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-03-11,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-12,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-03-13,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-14,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-03-15,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-16,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.19,2014-03-17,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-18,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-19,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-20,,,,,,1.0,,,,,,,,,,,,,,low
AS14.19,2014-03-21,4.666666666666667,0.6666666666666666,0.6666666666666666,0.109655017921147,385.1698888937633,1.0,,64.27664516129032,350.43492857142854,,,,,29.26725,5.037,,,,,low
AS14.19,2014-03-22,6.6,-1.4,0.4,0.0865792686124129,55.3028953546702,1.0,,33.78969791666667,40.95351111111111,,,,,32.001999999999995,35.8065,,,,,medium
AS14.19,2014-03-23,7.0,-0.8,0.8,0.0294604386995691,45.28731812130322,1.0,,15.471864864864866,25.216900000000003,,,,,13.00525,67.619,,,,,medium
AS14.19,2014-03-24,6.0,-0.4,0.4,0.1138894460613641,34.02061906315032,1.0,,6.991945454545455,53.6631875,4.354166666666667,,,,10.6822,,,,,,low
AS14.19,2014-03-25,5.5,-1.25,0.25,0.1132516067235199,53.80916852629588,1.0,,11.315494623655912,47.93581707317073,,,,,7.757571428571429,,,,,,low
AS14.19,2014-03-26,6.0,-0.6,0.4,0.1089148261269654,56.5820256349368,1.0,,11.832636363636365,44.11396,,,,,9.9064,27.9492,,2.006,,,low
AS14.19,2014-03-27,6.6,0.0,0.6,0.1322046084800736,41.32718389061676,1.0,1.0,9.264915789473685,26.085746987951808,242.518,,,,9.5202,27.199857142857145,,8.357125,,,medium
AS14.19,2014-03-28,6.6,-0.6,1.2,0.1488722650214678,44.77309834761697,1.0,1.0,11.824597222222222,30.53865,187.6163333333333,,,,10.611166666666668,8.76,,2.0235000000000003,,,medium
AS14.19,2014-03-29,7.4,0.2,1.2,0.1379542600292001,38.107543473658346,1.0,1.0,8.690328571428571,37.02307692307692,28.425333333333334,,,,15.930666666666667,,,,,,medium
AS14.19,2014-03-30,7.0,-0.4,0.8,0.0645236703682057,23.289022722027507,1.0,,51.39139285714286,24.658428571428573,,,,,10.0536,,,,,,medium
AS14.19,2014-03-31,7.2,-0.4,1.0,0.130120999549245,92.41152238134124,1.0,1.0,10.208738095238097,63.52367073170731,,,,,8.9334,,79.40566666666668,,,,medium
AS14.19,2014-04-01,6.4,0.0,0.2,0.1334668292940002,44.63088751137256,1.0,,11.37501923076923,49.99173684210526,,,,,9.8854,,,2.9406666666666665,,,medium
AS14.19,2014-04-02,7.6,-0.2,1.0,0.0771635548510741,37.86275510885277,1.0,,11.940142857142858,28.13897619047619,,,,,8.2386,7.952833333333333,,,,,medium
AS14.19,2014-04-03,6.6,0.0,0.6,0.0730771475256769,59.07590566941028,1.0,,21.112064516129035,39.887147540983605,,,,,8.4748,,,,,,medium
AS14.19,2014-04-04,7.0,-0.2,0.4,0.1570211539710371,38.718960792410606,1.0,,12.15301652892562,22.017468750000003,,,,,27.957,43.8812,,,,,medium
AS14.19,2014-04-05,8.0,-0.6,1.2,0.135955766000049,38.174551737719575,1.0,,10.210825396825395,24.762704545454543,,,60.16366666666667,,13.0764,53.37,,,,,medium
AS14.19,2014-04-06,7.25,-1.25,1.0,0.0942241064341778,39.24193650578695,1.0,1.0,10.325472972972973,26.74540322580645,,,,,9.8554,,,,,,medium
AS14.19,2014-04-07,6.6,-1.0,0.6,0.1834349291307364,28.8349022739812,1.0,,11.675891472868216,31.532336842105263,,,,,12.7166,71.52666666666667,,,,,medium
AS14.19,2014-04-08,6.8,-0.4,1.0,0.0890627978565847,30.88779787814362,1.0,1.0,9.75027450980392,26.37083561643836,,,,,7.879,,,,13.3355,,medium
AS14.19,2014-04-09,7.2,-0.4,0.8,0.1175651288958906,48.444158754651504,1.0,1.0,7.9168939393939395,48.37462745098039,,,,,12.1258,,,,,,medium
AS14.19,2014-04-10,6.75,-0.5,0.75,0.072801211001642,26.18487501740456,1.0,,71.26235555555556,19.596090909090908,,,,,8.07025,11.269,,,,,medium
AS14.19,2014-04-11,6.8,-0.6,1.0,0.1110938994618982,39.640028589112426,1.0,,15.904222222222222,25.61904615384616,,,,,8.4884,10.243666666666666,,,,,medium
AS14.19,2014-04-12,7.2,0.2,0.8,0.0660549734120505,31.786068961538135,1.0,,10.115777777777778,20.379583333333333,,,,,9.0924,64.83749999999999,,,,,medium
AS14.19,2014-04-13,7.2,-0.6,1.0,0.1136744943626744,24.695196698923585,1.0,,5.710779661016949,22.551666666666662,,,,,12.3168,15.125066666666669,,,,,medium
AS14.19,2014-04-14,7.0,0.4,0.8,0.1459290211851194,50.019649991989134,1.0,,32.33131521739131,35.54018867924528,,,,,13.7276,104.2625,,10.5705,,,medium
AS14.19,2014-04-15,6.4,-1.0,1.0,0.130765639589169,50.98386905590695,1.0,,9.67463157894737,37.81502222222222,,,,,16.192285714285713,9.601,,4.2236666666666665,,,medium
AS14.19,2014-04-16,6.8,-0.6,1.0,0.0772135416666666,32.274310350418084,1.0,1.0,6.81740625,103.8428115942029,,,,,11.4664,39.41433333333333,,,,,medium
AS14.19,2014-04-17,6.8,-0.8,1.0,0.1014676704014939,62.71015787438346,1.0,,5.991642857142857,51.21553333333333,,,,,9.504,48.9735,,,,,medium
AS14.19,2014-04-18,6.8,-1.0,1.0,0.0649305555555555,71.92397826132569,1.0,1.0,4.504666666666666,53.67838095238095,,,229.132,,7.2245,,,,,,medium
AS14.19,2014-04-19,6.8,-0.4,0.8,0.1103173591380418,25.31529544700276,1.0,,6.796309523809524,25.432333333333336,,,,,11.3084,24.915692307692307,,2.893,,,medium
AS14.19,2014-04-20,7.6,0.2,1.2,0.1019570063115676,37.67243477572567,1.0,,19.524914893617023,21.137878787878787,,,,,8.3396,19.0535,,,,,medium
AS14.19,2014-04-21,6.4,-0.2,1.0,0.1334698428094272,37.74669565325196,1.0,,8.723666666666666,32.55914285714285,,,,,9.5182,3759.177625,,,,,medium
AS14.19,2014-04-22,6.8,0.6,1.2,0.1370108395809217,22.09356560966008,1.0,,3.2774656084656084,36.169319327731095,,,,,8.456000000000001,8.489666666666666,,,,,medium
AS14.19,2014-04-23,6.0,-1.0,1.0,0.1106468267952027,39.25541772118098,1.0,1.0,7.016019607843138,45.78466265060241,,,,,9.408333333333331,32.1945,,,,,low
AS14.19,2014-04-24,6.6,-0.6,0.8,0.1056023849974434,54.9185555687657,1.0,,6.951327272727272,38.59840322580645,,,,,31.35,,,,,,medium
AS14.19,2014-04-25,7.25,-0.75,0.75,0.0767751114951885,50.42311318415517,1.0,,20.68693478260869,56.82578571428572,546.49,,,,6.167,25.8757,,,1.8265,,medium
AS14.19,2014-04-26,7.75,1.0,1.5,0.2491027157989632,34.37187499403954,1.0,1.0,55.211306122448974,19.912521739130437,,,,,26.984,,,,,,medium
AS14.19,2014-04-27,6.333333333333333,-1.5,0.8333333333333334,0.0448666423090975,55.06592727140946,1.0,,9.425825396825395,56.053133333333335,,,,,14.332333333333333,36.017272727272726,18.532714285714288,,,,medium
AS14.19,2014-04-28,6.4,0.0,0.6,0.1037799902569723,39.10796050962649,1.0,,7.675129032258065,65.5939365079365,,,,,11.279,28.541714285714285,7.7635,,,,medium
AS14.19,2014-04-29,7.2,0.4,0.6,0.0256824324903605,37.65083330869674,1.0,,20.395589285714287,32.44730188679245,,,,,9.2718,19.256222222222224,,,,,medium
AS14.19,2014-04-30,7.0,0.4,0.8,0.0445467010730297,49.73496824219113,1.0,,9.578831460674158,35.61188461538462,5.125,,,,10.2618,92.7475,,,,,medium
AS14.19,2014-05-01,6.8,-0.2,0.8,0.1262649186297347,58.20342591515298,1.0,,8.941639344262295,44.2363,,,,,9.4832,30.454363636363635,,1.5145,,,medium
AS14.19,2014-05-02,7.8,0.4,1.2,0.1923052479362559,18.608584422569777,1.0,,11.647234567901236,23.223738095238097,,,,,15.1386,,,1.5185,,,medium
AS14.19,2014-05-03,7.4,0.4,1.0,0.1901187625754255,55.14103450035229,1.0,1.0,9.360728395061727,67.32988571428571,,,,,12.2455,9.076,,,,,medium
AS14.19,2014-05-04,6.6,-0.4,0.8,0.0694499949875841,46.19805172805128,,,56.00082352941177,79.18129545454545,,,,,12.7002,43.49918181818182,,,,,medium
AS14.19,2014-05-05,7.0,0.25,1.0,0.0,6.10800004005432,,,,6.098,,,,,,,,,,,medium
AS14.20,2014-02-17,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.20,2014-02-18,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-02-19,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.20,2014-02-20,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-02-21,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-02-22,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-02-23,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-02-24,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-02-25,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-02-26,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-02-27,,,,,,1.0,,,,,,,,,,,,,,low
AS14.20,2014-02-28,,,,,,1.0,,,,,,,,,,,,,,low
AS14.20,2014-03-01,,,,,,1.0,,,,,,,,,,,,,,low
AS14.20,2014-03-02,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-03,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-03-04,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.20,2014-03-05,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.20,2014-03-06,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-03-07,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-08,,,,,,1.0,,,,,,,,,,,,,,low
AS14.20,2014-03-09,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-10,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-03-11,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-12,,,,,,1.0,,,,,,,,,,,,,,low
AS14.20,2014-03-13,,,,,,1.0,,,,,,,,,,,,,,low
AS14.20,2014-03-14,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-15,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-03-16,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-17,,,,,,,1.0,,,,,,,,,,,,,low
AS14.20,2014-03-18,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-19,,,,,,,,,,,,,,,,,,,,low
AS14.20,2014-03-20,7.0,-1.0,1.0,,73.88019995689392,,,30.207857142857144,6.086,43.303,,31.647,,,47.557,,545.854,,,medium
AS14.20,2014-03-21,7.0,0.25,0.25,,30.0939998626709,,,30.088,,,,,,,,,,,,medium
AS14.20,2014-03-22,7.5,1.0,0.5,0.007716049382716,48.91609375923873,,,14.9355,16.788958333333333,,,,,14.5595,3.013,,214.219,,,medium
AS14.20,2014-03-23,7.6,0.8,0.8,0.0432098765432098,46.09140000343315,,1.0,15.470666666666668,43.84073333333333,48.255,,,,13.1584,,,22.147,,,medium
AS14.20,2014-03-24,6.8,-0.2,0.4,0.0333333333333333,125.94463155144156,,1.0,7.24425,45.08805882352941,81.4945,,445.804,,14.054,45.656400000000005,,954.654,,,medium
AS14.20,2014-03-25,6.0,-0.75,-0.5,0.0789351851851852,40.89140000343325,,,15.863963636363636,15.154125,87.318,,115.79533333333332,,16.315625,47.55336363636364,,37.002500000000005,14.7715,,low
AS14.20,2014-03-26,6.8,0.4,0.4,0.0257621567145376,41.57316666179235,,,28.542000000000005,11.540285714285714,123.56033333333336,,,,9.116375,43.420625,,,,,medium
AS14.20,2014-03-27,7.0,0.25,0.75,0.057,43.5765862218265,,,17.59307692307692,23.0108,8.8744,,208.24033333333333,,,13.193473684210527,,,,,medium
AS14.20,2014-03-28,6.25,0.5,0.0,0.0238095238095238,27.091294106315186,,,29.196214285714287,14.816555555555558,,,,,8.027,,,,,,medium
AS14.20,2014-03-29,7.4,1.0,1.0,0.1381391585760517,54.34599999019076,1.0,,20.373833333333334,4.226,,,494.903,,15.31025,,,,,,medium
AS14.20,2014-03-30,7.5,1.0,1.0,0.3802083333333333,69.55625003576282,,1.0,7.410666666666667,44.4131,,,,,,40.93275,,164.2202,,,medium
AS14.20,2014-03-31,7.0,1.0,1.0,0.0125,5.1784999370574925,1.0,1.0,,5.17725,,,,,,,,,,,medium
AS14.20,2014-04-01,6.25,0.0,0.0,0.0,29.6319999694824,,1.0,19.17,,,,953.245,,,,,,,,medium
AS14.20,2014-04-02,6.5,0.0,0.25,0.0671296296296296,75.8909333546957,,,13.09597435897436,23.8556,37.1955,,,,18.118,78.9297,46.717000000000006,,,,medium
AS14.20,2014-04-03,6.666666666666667,0.3333333333333333,0.3333333333333333,0.0550229741019215,18.21766662597657,1.0,,14.419333333333334,,,,,,11.387,,,,,,medium
AS14.20,2014-04-04,7.0,0.75,0.5,0.0157407407407407,40.50680390058779,,,10.608807692307693,18.58097560975609,,9.424875,546.803,,13.834666666666664,72.8066,,,,,medium
AS14.20,2014-04-05,7.0,0.4,0.8,0.0905602359962825,18.7808372142703,1.0,,6.397294117647058,11.815125,13.7375,,140.86233333333334,,6.412333333333334,,,,,,medium
AS14.20,2014-04-06,7.0,0.6,0.8,0.0602271408224647,78.48539999008177,1.0,1.0,6.417166666666667,20.79943902439025,14.083,,209.096,,,109.3475,,,,,medium
AS14.20,2014-04-07,6.8,0.6,1.0,0.0290117079889807,26.382000012831263,,1.0,5.687307692307693,42.04342857142857,77.365,,530.69,,,143.69,,,,,medium
AS14.20,2014-04-08,7.25,0.5,0.75,0.0033670033670033,120.39299998283389,,1.0,11.037333333333336,,,,531.717,,,4.024,,,,,medium
AS14.20,2014-04-09,7.75,0.25,1.0,0.069361289395536,51.08986666202545,,1.0,10.516652173913045,20.24846153846154,31.106375,,,,22.1115,50.38065,,,,,medium
AS14.20,2014-04-10,7.0,0.5,0.5,0.0218364197530864,63.86352630665432,,1.0,9.641222222222222,34.83678947368421,20.664666666666665,,,,10.035,41.314125,,,,,medium
AS14.20,2014-04-11,7.5,0.5,0.75,0.0550925925925925,13.014230764829192,1.0,,6.155777777777778,6.576818181818182,,,,,41.273,,,,,,medium
AS14.20,2014-04-12,6.8,0.0,0.6,0.0459805591031644,58.11919117675112,1.0,1.0,18.147,43.002053571428576,,24.846,202.188,,9.069888888888888,35.07066666666667,,,,,medium
AS14.20,2014-04-13,6.8,0.0,0.6,0.0,5.01699995994568,,,6.2255,,,,569.675,,,,,,,,medium
AS14.20,2014-04-14,6.8,0.0,0.2,0.005,,,1.0,,,,,,,,,,,,,medium
AS14.20,2014-04-15,6.8,0.0,0.6,0.1069444444444444,18.911675672273383,,,6.948933333333333,15.60674074074074,24.137,,,,14.144,13.5541,,,,,medium
AS14.20,2014-04-16,7.2,0.4,0.6,0.0046296296296296,5.64900004863739,,1.0,,,,,,,5.638,,,,,,medium
AS14.20,2014-04-17,6.4,-0.4,0.4,0.0145800106326422,60.87489285639355,,1.0,13.939590909090908,23.80895,32.777,,248.4475,,,53.30283333333333,,19.59,,,medium
AS14.20,2014-04-18,6.75,0.0,0.5,0.0064300411522633,11.693374961614603,,,13.138833333333332,,,,,,,4.877666666666666,,,,,medium
AS14.20,2014-04-19,7.5,0.0,1.0,0.0362707535121329,39.56879168086581,,,10.529285714285717,31.257426666666664,,,196.45,,,35.379,,3.01,,,medium
AS14.20,2014-04-20,7.6,-0.4,0.6,0.17375,14.048648149878888,1.0,,18.14094117647059,11.775666666666666,,,,,9.759368421052631,4.451,,,,,medium
AS14.20,2014-04-21,7.4,0.2,0.8,0.060422502334267,24.8151034815558,,1.0,24.081,13.65708,14.783,,,,14.048,107.4261,,,,,medium
AS14.20,2014-04-22,6.4,0.0,0.0,,,,1.0,,,,,,,,,,,,,medium
AS14.20,2014-04-23,7.0,-0.3333333333333333,0.3333333333333333,0.0541666666666667,17.664277752240498,,1.0,4.077999999999999,10.1179,12.065,,,,12.05,41.575,,,,,medium
AS14.20,2014-04-24,7.0,-0.2,0.4,0.0369019607843137,42.24420003890992,1.0,,45.23883333333333,14.689242424242424,16.071,,,,47.25825,16.575,,,,,medium
AS14.20,2014-04-25,7.0,0.5,0.25,0.0437933055348103,20.80344118791467,1.0,,12.0265,21.24791304347826,21.807,,,,15.532333333333334,60.263,,,,,medium
AS14.20,2014-04-26,7.0,0.5,0.75,0.046111111111111,56.11360867127125,,1.0,10.325454545454546,33.0005,122.576,,,,,38.34275,,,,,medium
AS14.20,2014-04-27,6.8,0.0,0.0,0.0178928571428571,33.356200011571254,,,6.007636363636364,10.55121875,,,,,19.0805,155.455,,59.635,,,medium
AS14.20,2014-04-28,6.8,0.0,0.2,0.0566866746698679,53.08314284256526,,,8.914035714285713,22.173823529411766,28.627857142857145,,187.00233333333333,,23.01,36.27427272727272,,,,,medium
AS14.20,2014-04-29,7.25,0.25,0.75,0.0034722222222222,104.8759999871255,,,27.323666666666668,52.7385,18.071,,,,,65.926,,,,,medium
AS14.20,2014-04-30,7.0,0.2,0.6,,,,,,,,,,,,,,,,,medium
AS14.20,2014-05-01,7.0,0.2,0.4,,,,,,,,,,,,,,,,,medium
AS14.20,2014-05-02,7.2,0.2,0.2,,,,,,,,,,,,,,,,,medium
AS14.20,2014-05-03,6.75,0.0,0.5,,,,,,,,,,,,,,,,,medium
AS14.20,2014-05-04,7.333333333333333,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,medium
AS14.20,2014-05-05,7.0,0.0,0.0,,,,,,,,,,,,,,,,,medium
AS14.23,2014-02-17,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-02-18,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.23,2014-02-19,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-02-20,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-02-21,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.23,2014-02-22,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.23,2014-02-23,,,,,,,1.0,,,,,,,,,,,,,low
AS14.23,2014-02-24,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-02-25,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-02-26,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-02-27,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-02-28,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.23,2014-03-01,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.23,2014-03-02,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-03,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-04,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-05,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-06,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-07,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-03-08,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-03-09,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-10,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.23,2014-03-11,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-12,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-03-13,,,,,,1.0,1.0,,,,,,,,,,,,,low
AS14.23,2014-03-14,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-15,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-03-16,,,,,,,1.0,,,,,,,,,,,,,low
AS14.23,2014-03-17,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-03-18,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-19,,,,,,,1.0,,,,,,,,,,,,,low
AS14.23,2014-03-20,,,,,,1.0,,,,,,,,,,,,,,low
AS14.23,2014-03-21,,,,,,,,,,,,,,,,,,,,low
AS14.23,2014-03-22,7.0,0.0,1.0,0.3713608957795003,59.18633335096796,,1.0,25.2416875,24.304155844155844,34.47252380952381,,,,21.051571428571428,82.80375,,67.17969047619047,,,medium
AS14.23,2014-03-23,7.0,-0.4,1.0,0.2179961524600134,253.17555945069623,1.0,,19.090642857142857,34.9819705882353,40.168655172413786,,,,16.6455,157.36483625730995,,54.863200000000006,10.601,,medium
