id,time,appCat.utilities
AS14.28,2014-04-02 12:28:58.559,7.059
AS14.28,2014-04-02 12:29:39.561,7.025
AS14.28,2014-04-02 12:33:09.694,12.046
AS14.28,2014-04-02 12:37:12.813,22.09
AS14.28,2014-04-02 13:00:31.384,10.142
AS14.28,2014-04-02 13:03:18.160,11.033
AS14.28,2014-04-02 13:03:41.255,16.786
AS14.28,2014-04-02 13:16:05.269,32.484
AS14.28,2014-04-02 13:19:12.417,35.384
AS14.28,2014-04-02 13:24:29.423,5.862
AS14.28,2014-04-02 13:26:22.375,13.04
AS14.28,2014-04-02 13:37:12.473,8.028
AS14.28,2014-04-02 13:39:48.487,6.019
AS14.28,2014-04-02 13:43:20.461,11.078
AS14.28,2014-04-02 15:26:05.532,13.138
AS14.28,2014-04-02 15:34:04.230,8.026
AS14.28,2014-04-02 15:53:51.772,15.133
AS14.28,2014-04-02 15:55:54.216,9.031
AS14.28,2014-04-02 15:56:04.260,7.022
AS14.28,2014-04-02 16:03:13.105,6.018
AS14.28,2014-04-02 16:20:28.723,22.247
AS14.28,2014-04-02 16:21:22.461,9.194
AS14.28,2014-04-02 16:28:39.871,9.028
AS14.28,2014-04-02 16:28:49.921,7.027
AS14.28,2014-04-02 16:35:42.542,7.02
AS14.28,2014-04-02 16:45:34.756,34.818
AS14.28,2014-04-02 16:46:54.742,14.497
AS14.28,2014-04-02 16:47:33.548,10.115
AS14.28,2014-04-02 17:02:53.388,25.095
AS14.28,2014-04-02 17:03:36.428,33.595
AS14.28,2014-04-02 17:05:52.457,1.978
AS14.28,2014-04-02 17:17:55.861,9.702
AS14.28,2014-04-02 17:19:18.276,9.551
AS14.28,2014-04-02 17:55:18.339,4.069
AS14.28,2014-04-02 17:55:32.471,4.277
AS14.28,2014-04-02 19:23:03.651,15.417
AS14.28,2014-04-02 19:24:10.798,9.07
AS14.28,2014-04-02 21:16:45.563,15.066
AS14.28,2014-04-04 17:22:28.194,19.063
AS14.28,2014-04-04 17:23:32.249,6.021
AS14.28,2014-04-04 17:24:24.309,10.031
AS14.28,2014-04-04 17:24:55.563,13.054
AS14.28,2014-04-04 17:26:06.032,6.049
AS14.28,2014-04-04 17:31:09.499,5.021
AS14.28,2014-04-04 17:37:28.348,21.079
AS14.28,2014-04-04 17:39:16.164,28.205
AS14.28,2014-04-04 17:56:04.588,19.042
AS14.28,2014-04-04 18:00:14.582,6.069
AS14.28,2014-04-04 18:00:29.960,2.015
AS14.28,2014-04-04 18:10:44.507,7.087
AS14.28,2014-04-04 18:52:04.719,6.047
AS14.28,2014-04-04 19:45:41.645,15.141
AS14.28,2014-04-05 10:20:56.584,16.335
AS14.28,2014-04-05 10:21:21.019,13.042
AS14.28,2014-04-05 10:29:02.503,5.016
AS14.28,2014-04-05 10:43:22.736,8.029
AS14.28,2014-04-05 10:47:16.599,19.937
AS14.28,2014-04-05 10:49:50.188,11.161
AS14.28,2014-04-05 11:26:39.375,8.288
AS14.28,2014-04-05 11:26:57.710,9.055
AS14.28,2014-04-05 12:58:31.858,22.482
AS14.28,2014-04-05 12:58:56.073,14.254
AS14.28,2014-04-05 13:03:27.397,18.119
AS14.28,2014-04-05 13:03:51.561,14.878
AS14.28,2014-04-05 13:07:00.469,34.864
AS14.28,2014-04-05 13:12:31.513,35.102
AS14.28,2014-04-05 13:47:22.645,4.202
AS14.28,2014-04-05 14:22:45.924,9.05
AS14.28,2014-04-05 15:39:47.920,6.02
AS14.28,2014-04-05 15:44:56.845,22.083
AS14.28,2014-04-05 15:59:33.661,22.494
AS14.28,2014-04-05 16:00:25.482,7.029
AS14.28,2014-04-05 16:02:06.664,24.244
AS14.28,2014-04-05 16:11:15.607,25.763
AS14.28,2014-04-05 16:13:05.048,3.014
AS14.28,2014-04-05 16:29:34.661,14.041
AS14.28,2014-04-05 16:30:17.750,8.187
AS14.28,2014-04-05 16:30:36.003,20.906
AS14.28,2014-04-05 16:35:05.430,1.027
AS14.28,2014-04-05 16:42:04.358,7.033
AS14.28,2014-04-05 16:42:21.454,7.035
AS14.28,2014-04-05 16:42:31.519,6.02
AS14.28,2014-04-05 17:23:37.474,12.11
AS14.28,2014-04-05 17:24:23.355,21.089
AS14.28,2014-04-05 17:25:43.323,10.065
AS14.28,2014-04-05 17:33:28.569,10.039
AS14.28,2014-04-05 17:35:14.292,19.314
AS14.28,2014-04-05 17:37:47.678,3.013
AS14.28,2014-04-05 18:01:16.368,21.866
AS14.28,2014-04-05 18:10:27.585,23.879
AS14.28,2014-04-05 18:23:58.526,5.055
AS14.28,2014-04-09 17:25:35.523,6.101
AS14.28,2014-04-10 22:17:06.855,3.012
AS14.28,2014-04-11 12:03:54.483,4.048
AS14.28,2014-04-11 15:31:53.065,1.848
AS14.28,2014-04-11 15:32:01.447,7.028
AS14.28,2014-04-12 15:27:20.194,8.04
AS14.28,2014-04-12 15:27:47.089,8.028
AS14.28,2014-04-12 15:28:24.584,52.15
AS14.28,2014-04-12 15:29:38.456,66.294
AS14.28,2014-04-12 15:32:55.352,5.073
AS14.28,2014-04-12 15:53:59.085,61.691
AS14.28,2014-04-12 15:58:00.223,14.091
AS14.28,2014-04-12 16:02:05.759,16.057
AS14.28,2014-04-12 16:08:55.058,11.097
AS14.28,2014-04-12 16:59:39.233,25.148
AS14.28,2014-04-12 17:00:05.401,8.025
AS14.28,2014-04-12 17:02:46.283,23.072
AS14.28,2014-04-12 17:03:39.009,8.053
AS14.28,2014-04-12 17:06:27.529,19.216
AS14.28,2014-04-12 17:06:46.750,589.807
AS14.28,2014-04-12 17:23:44.450,7.028
AS14.28,2014-04-12 17:30:58.299,11.274
AS14.28,2014-04-12 17:36:11.226,22.277
AS14.28,2014-04-12 17:37:54.119,4.016
AS14.28,2014-04-13 12:51:09.869,12.049
AS14.28,2014-04-13 13:11:12.630,8.098
AS14.28,2014-04-13 13:12:05.657,5.017
AS14.28,2014-04-13 13:38:49.398,8.235
AS14.28,2014-04-13 15:12:39.127,29.137
AS14.28,2014-04-13 15:21:40.553,7.02
AS14.28,2014-04-13 15:36:44.522,27.663
AS14.28,2014-04-13 15:39:33.575,19.058
AS14.28,2014-04-13 15:45:27.664,8.026
AS14.28,2014-04-13 15:45:45.766,7.023
AS14.28,2014-04-13 16:03:40.789,12.047
AS14.28,2014-04-13 19:30:17.206,10.156
AS14.28,2014-04-14 14:27:42.586,5.8
AS14.28,2014-04-14 14:29:01.190,17.8
AS14.28,2014-04-14 14:29:20.207,5.579
AS14.28,2014-04-14 14:29:31.390,9.916
AS14.28,2014-04-14 14:31:09.516,9.486
AS14.28,2014-04-14 14:31:19.005,201.974
AS14.28,2014-04-14 14:53:30.272,7.021
AS14.28,2014-04-14 16:29:07.542,4.389
AS14.28,2014-04-14 17:13:36.427,22.679
AS14.28,2014-04-14 17:16:38.332,24.043
AS14.28,2014-04-14 17:17:05.311,19.172
AS14.28,2014-04-15 15:35:44.092,2.097
AS14.28,2014-04-18 09:53:38.058,23.719
AS14.28,2014-04-18 09:57:41.648,26.562
AS14.28,2014-04-18 09:58:32.295,25.021
AS14.28,2014-04-18 09:59:06.490,30.899
AS14.28,2014-04-18 10:01:45.134,41.646
AS14.28,2014-04-18 10:02:53.121,27.165
AS14.28,2014-04-18 10:04:39.332,6.02
AS14.28,2014-04-18 10:04:46.371,19.169
AS14.28,2014-04-18 10:05:52.052,18.326
AS14.28,2014-04-18 10:13:27.332,34.13
AS14.28,2014-04-18 10:29:05.796,8.187
AS14.28,2014-04-18 10:32:12.387,8.034
AS14.28,2014-04-18 10:33:33.434,9.033
AS14.28,2014-04-18 10:36:21.530,22.811
AS14.28,2014-04-18 10:36:59.283,19.634
AS14.28,2014-04-18 10:42:06.168,9.796
AS14.28,2014-04-18 10:45:37.275,26.062
AS14.28,2014-04-18 10:46:16.211,36.123
AS14.28,2014-04-18 10:48:04.539,21.884
AS14.28,2014-04-18 10:49:19.308,9.59
AS14.28,2014-04-18 10:51:20.578,21.179
AS14.28,2014-04-18 10:59:24.857,25.268
AS14.28,2014-04-18 11:00:02.469,43.694
AS14.28,2014-04-18 11:01:01.259,21.978
AS14.28,2014-04-18 11:01:55.575,23.504
AS14.28,2014-04-18 11:03:18.910,33.783
AS14.28,2014-04-18 11:04:38.930,12.089
AS14.28,2014-04-18 11:05:36.628,19.544
AS14.28,2014-04-18 11:09:57.782,3.138
AS14.28,2014-04-18 12:14:06.707,68.275
AS14.28,2014-04-18 12:15:25.017,15.775
AS14.28,2014-04-18 12:17:32.611,89.499
AS14.28,2014-04-18 12:19:51.602,49.076
AS14.28,2014-04-18 12:23:54.219,86.373
AS14.28,2014-04-18 12:26:35.562,18.94
AS14.28,2014-04-18 12:29:23.375,6.138
AS14.28,2014-04-18 15:03:00.329,21.519
AS14.28,2014-04-18 15:04:23.355,4.02
AS14.28,2014-04-18 15:12:43.381,28.536
AS14.28,2014-04-18 15:18:32.145,4.024
AS14.28,2014-04-18 15:28:52.180,21.515
AS14.28,2014-04-18 15:29:25.082,10.06
AS14.28,2014-04-18 15:32:40.068,21.368
AS14.28,2014-04-18 15:36:44.834,26.783
AS14.28,2014-04-18 15:37:32.082,4.081
AS14.28,2014-04-18 15:45:13.634,36.878
AS14.28,2014-04-18 15:50:59.581,6.017
AS14.28,2014-04-18 19:49:55.700,13.506
AS14.28,2014-04-18 20:04:13.415,12.053
AS14.28,2014-04-18 20:04:58.483,7.026
AS14.28,2014-04-18 20:09:02.473,25.218
AS14.28,2014-04-18 20:11:08.648,10.043
AS14.28,2014-04-18 20:17:47.628,9.035
AS14.28,2014-04-18 20:17:58.674,14.593
AS14.28,2014-04-18 20:21:36.588,10.052
AS14.28,2014-04-18 20:22:15.545,23.674
AS14.28,2014-04-18 20:23:04.144,26.024
AS14.28,2014-04-18 20:27:36.579,6.025
AS14.28,2014-04-19 11:12:44.283,12.358
AS14.28,2014-04-19 11:17:03.431,22.924
AS14.28,2014-04-19 11:20:04.540,14.059
AS14.28,2014-04-19 11:21:41.125,9.038
AS14.28,2014-04-19 11:21:51.176,5.023
AS14.28,2014-04-19 11:24:21.460,61.365
AS14.28,2014-04-19 11:25:56.240,11.161
AS14.28,2014-04-19 11:30:20.299,64.991
AS14.28,2014-04-19 11:31:41.693,23.572
AS14.28,2014-04-19 11:32:16.233,24.07
AS14.28,2014-04-19 11:33:08.513,26.299
AS14.28,2014-04-19 11:35:15.045,16.074
AS14.28,2014-04-19 11:37:00.170,80.483
AS14.28,2014-04-19 11:42:04.684,33.678
AS14.28,2014-04-19 11:43:32.316,57.283
AS14.28,2014-04-19 11:50:38.765,5.021
AS14.28,2014-04-19 11:53:49.732,22.171
AS14.28,2014-04-19 11:56:16.216,24.982
AS14.28,2014-04-19 12:08:25.028,3.202
AS14.28,2014-04-19 12:51:16.013,9.031
AS14.28,2014-04-19 12:53:19.174,8.028
AS14.28,2014-04-19 13:04:23.299,16.209
AS14.28,2014-04-19 13:08:25.002,28.953
AS14.28,2014-04-19 13:09:03.565,21.31
AS14.28,2014-04-19 13:11:04.180,7.872
AS14.28,2014-04-19 13:11:46.263,22.326
AS14.28,2014-04-19 13:12:54.946,53.281
AS14.28,2014-04-19 13:14:14.173,31.801
AS14.28,2014-04-19 13:15:20.052,24.498
AS14.28,2014-04-19 13:16:39.089,24.337
AS14.28,2014-04-19 13:17:09.240,34.464
AS14.28,2014-04-19 13:21:25.221,34.394
AS14.28,2014-04-19 13:22:03.762,15.042
AS14.28,2014-04-19 13:23:58.101,22.029
AS14.28,2014-04-19 13:31:59.158,4.175
AS14.28,2014-04-19 15:24:12.144,42.568
AS14.28,2014-04-19 15:25:25.276,30.275
AS14.28,2014-04-19 15:27:15.076,22.338
AS14.28,2014-04-19 15:32:27.367,24.293
AS14.28,2014-04-19 15:47:50.559,10.018
AS14.28,2014-04-19 17:19:52.931,4.462
AS14.28,2014-04-19 19:49:37.605,15.073
AS14.28,2014-04-19 19:52:18.095,22.321
AS14.28,2014-04-19 19:54:38.036,23.042
AS14.28,2014-04-19 19:56:22.023,29.676
AS14.28,2014-04-19 19:57:42.062,27.529
AS14.28,2014-04-19 20:00:50.045,30.933
AS14.28,2014-04-19 20:12:32.417,4.05
AS14.28,2014-04-20 10:03:20.118,48.17
AS14.28,2014-04-20 10:04:54.555,27.563
AS14.28,2014-04-20 10:07:06.348,24.984
AS14.28,2014-04-20 10:14:03.716,10.079
AS14.28,2014-04-20 10:15:58.499,38.378
AS14.28,2014-04-20 10:17:05.411,27.015
AS14.28,2014-04-20 10:19:21.763,9.717
AS14.28,2014-04-20 10:20:50.367,21.868
AS14.28,2014-04-20 10:24:39.173,9.108
AS14.28,2014-04-20 10:30:04.651,4.013
AS14.28,2014-04-20 11:04:08.907,20.816
AS14.28,2014-04-20 11:04:34.209,24.036
AS14.28,2014-04-20 11:06:47.565,24.04
AS14.28,2014-04-20 11:07:14.440,34.999
AS14.28,2014-04-20 11:11:27.467,24.826
AS14.28,2014-04-20 11:11:58.200,13.876
AS14.28,2014-04-20 11:17:17.762,12.662
AS14.28,2014-04-20 11:44:28.526,4.035
AS14.28,2014-04-20 11:47:50.875,51.493
AS14.28,2014-04-20 11:48:43.924,18.952
AS14.28,2014-04-20 11:52:04.071,21.988
AS14.28,2014-04-20 11:52:36.596,11.321
AS14.28,2014-04-20 11:53:16.194,23.105
AS14.28,2014-04-20 11:54:44.734,21.384
AS14.28,2014-04-20 11:56:03.579,35.197
AS14.28,2014-04-20 11:56:57.164,11.915
AS14.28,2014-04-20 12:02:19.424,22.082
AS14.28,2014-04-20 12:03:05.259,21.67
AS14.28,2014-04-20 12:04:38.927,15.222
AS14.28,2014-04-20 18:22:48.180,40.094
AS14.28,2014-04-20 18:23:30.029,22.807
AS14.28,2014-04-20 18:24:00.954,16.126
AS14.28,2014-04-20 18:25:34.638,38.87
AS14.28,2014-04-20 18:29:19.467,24.415
AS14.28,2014-04-20 18:42:03.128,5.044
AS14.28,2014-04-21 08:56:33.444,32.633
AS14.28,2014-04-21 08:58:58.509,16.076
AS14.28,2014-04-21 09:10:10.812,22.782
AS14.28,2014-04-21 09:12:52.549,5.091
AS14.28,2014-04-21 09:20:15.335,9.039
AS14.28,2014-04-21 09:33:00.841,26.678
AS14.28,2014-04-21 09:40:23.502,3.063
AS14.28,2014-04-21 10:06:32.471,7.033
AS14.28,2014-04-21 10:09:15.164,35.373
AS14.28,2014-04-21 10:11:48.665,9.47
AS14.28,2014-04-21 10:11:58.137,25.327
AS14.28,2014-04-21 10:13:10.035,15.547
AS14.28,2014-04-21 10:13:33.197,18.028
AS14.28,2014-04-21 10:31:19.397,4.102
AS14.28,2014-04-21 10:42:44.119,23.236
AS14.28,2014-04-21 10:45:34.757,3.01
AS14.28,2014-04-22 10:53:40.635,14.319
AS14.28,2014-04-22 10:54:16.453,6.018
AS14.28,2014-04-24 10:15:14.730,9.044
AS14.28,2014-04-24 10:16:39.660,53.56
AS14.28,2014-04-24 10:18:30.898,34.353
AS14.28,2014-04-24 10:19:31.752,3.059
AS14.28,2014-04-24 10:22:51.585,82.824
AS14.28,2014-04-24 10:24:19.377,21.037
AS14.28,2014-04-24 10:25:42.525,54.366
AS14.28,2014-04-24 10:27:04.496,19.363
AS14.28,2014-04-24 10:27:28.463,49.957
AS14.28,2014-04-24 10:28:51.135,35.915
AS14.28,2014-04-24 10:30:01.345,33.211
AS14.28,2014-04-24 10:30:40.493,22.456
AS14.28,2014-04-24 10:31:19.581,21.824
AS14.28,2014-04-24 10:33:04.562,9.028
AS14.28,2014-04-24 10:34:52.482,20.949
AS14.28,2014-04-24 10:43:42.519,9.829
AS14.28,2014-04-24 10:56:08.492,8.028
AS14.28,2014-04-24 10:58:15.375,34.581
AS14.28,2014-04-24 10:59:11.385,16.368
AS14.28,2014-04-24 11:05:09.535,22.177
AS14.28,2014-04-24 11:06:52.209,35.771
AS14.28,2014-04-24 11:08:32.092,23.244
AS14.28,2014-04-24 11:09:22.234,20.042
AS14.28,2014-04-24 11:11:56.512,31.745
AS14.28,2014-04-24 11:14:29.793,9.04
AS14.28,2014-04-24 11:52:02.496,18.084
AS14.28,2014-04-24 11:52:34.361,20.622
AS14.28,2014-04-24 11:55:20.503,35.468
AS14.28,2014-04-24 11:59:38.937,22.1
AS14.28,2014-04-24 12:04:49.582,67.83
AS14.28,2014-04-24 12:07:34.293,32.304
AS14.28,2014-04-24 12:08:18.423,34.453
AS14.28,2014-04-24 12:09:00.266,46.979
AS14.28,2014-04-24 12:10:17.579,4.055
AS14.28,2014-04-24 12:10:47.872,53.092
AS14.28,2014-04-24 12:16:38.734,3.045
AS14.28,2014-04-24 12:16:52.980,2.207
AS14.28,2014-04-24 12:21:31.459,19.413
AS14.28,2014-04-24 12:21:54.296,18.93
AS14.28,2014-04-24 12:22:37.351,32.017
AS14.28,2014-04-24 12:26:51.380,4.032
AS14.28,2014-04-24 12:30:52.759,18.04
AS14.28,2014-04-24 12:31:43.647,22.383
AS14.28,2014-04-24 12:34:26.490,20.175
AS14.28,2014-04-24 12:34:53.881,32.157
AS14.28,2014-04-24 12:36:23.385,23.598
AS14.28,2014-04-24 12:37:10.144,20.312
AS14.28,2014-04-24 12:46:47.127,2.252
AS14.28,2014-04-24 12:56:01.680,9.598
AS14.28,2014-04-24 13:08:44.563,9.041
AS14.28,2014-04-24 14:37:44.128,22.004
AS14.28,2014-04-24 15:02:09.573,4.304
AS14.28,2014-04-24 15:24:34.316,23.454
AS14.28,2014-04-24 15:26:04.407,16.615
AS14.28,2014-04-24 15:27:29.342,21.141
AS14.28,2014-04-24 15:44:39.997,52.676
AS14.28,2014-04-24 15:50:11.496,27.805
AS14.28,2014-04-24 15:57:21.565,22.737
AS14.28,2014-04-24 16:13:23.477,9.62
AS14.28,2014-04-24 16:17:05.553,20.455
AS14.28,2014-04-24 16:17:49.980,24.123
AS14.28,2014-04-24 16:18:24.017,11.06
AS14.28,2014-04-24 16:21:44.480,17.928
AS14.28,2014-04-24 16:23:43.348,5.078
AS14.28,2014-04-24 16:30:50.197,26.52
AS14.28,2014-04-24 16:35:23.914,5.019
AS14.28,2014-04-24 16:40:02.545,10.054
AS14.28,2014-04-24 16:40:14.615,13.344
AS14.28,2014-04-24 16:43:00.625,28.595
AS14.28,2014-04-24 16:44:30.026,33.513
AS14.28,2014-04-24 16:46:48.250,21.016
AS14.28,2014-04-24 16:47:14.512,19.828
AS14.28,2014-04-24 16:50:46.413,37.425
AS14.28,2014-04-24 16:52:05.306,25.203
AS14.28,2014-04-24 16:52:58.403,21.633
AS14.28,2014-04-24 16:56:54.437,20.978
AS14.28,2014-04-24 17:03:20.500,4.032
AS14.28,2014-04-25 18:38:36.698,10.033
AS14.28,2014-04-27 12:23:03.052,8.143
AS14.28,2014-04-27 12:24:54.884,8.025
AS14.28,2014-04-27 12:45:56.362,4.042
AS14.28,2014-04-27 12:49:27.680,6.023
AS14.28,2014-04-27 12:53:46.499,29.087
AS14.28,2014-04-27 12:57:38.532,37.14
AS14.28,2014-04-27 13:00:25.638,9.036
AS14.28,2014-04-27 13:04:10.434,31.105
AS14.28,2014-04-27 13:29:58.509,15.276
AS14.28,2014-04-27 13:31:49.335,13.23
AS14.28,2014-04-27 13:32:38.677,17.064
AS14.28,2014-04-27 13:35:45.434,12.184
AS14.28,2014-04-27 13:36:55.775,37.35
AS14.28,2014-04-27 13:39:12.515,9.173
AS14.28,2014-04-28 11:55:56.278,7.022
AS14.28,2014-04-30 22:13:23.674,12.065
AS14.28,2014-05-02 08:05:59.796,5.405
AS14.28,2014-05-02 22:30:33.782,20.374
AS14.28,2014-05-03 09:48:32.099,10.19
AS14.28,2014-05-03 10:00:36.763,14.465
AS14.28,2014-05-03 10:01:04.056,6.046
AS14.28,2014-05-03 10:01:44.858,11.04
AS14.28,2014-05-03 10:02:41.053,22.158
AS14.28,2014-05-03 10:03:23.049,24.117
AS14.28,2014-05-03 10:06:53.460,10.026
AS14.28,2014-05-03 10:12:21.549,18.521
AS14.28,2014-05-03 10:18:02.142,3.213
AS14.28,2014-05-03 10:43:38.499,25.191
AS14.28,2014-05-03 10:54:47.321,3.05
AS14.28,2014-05-03 11:00:24.993,21.635
AS14.28,2014-05-03 11:04:56.605,3.026
AS14.28,2014-05-03 16:04:16.548,29.232
AS14.28,2014-05-03 16:20:03.404,8.038
AS14.28,2014-05-03 16:52:29.931,8.033
AS14.28,2014-05-04 10:35:18.184,19.085
AS14.28,2014-05-04 10:35:48.325,19.5
AS14.28,2014-05-04 10:36:09.178,19.481
AS14.28,2014-05-04 10:36:46.364,11.046
AS14.28,2014-05-04 10:47:14.345,8.025
AS14.28,2014-05-04 10:59:41.382,64.852
AS14.28,2014-05-04 11:02:42.950,11.091
AS14.28,2014-05-04 11:26:59.368,76.439
AS14.28,2014-05-04 11:30:11.664,28.527
AS14.28,2014-05-04 11:32:18.687,36.967
AS14.28,2014-05-04 11:40:10.884,12.039
AS14.28,2014-05-04 11:46:46.752,31.825
AS14.28,2014-05-04 11:50:29.499,10.015
AS14.28,2014-05-04 11:51:45.023,5.073
AS14.28,2014-05-04 13:38:00.977,36.139
AS14.28,2014-05-04 13:39:57.016,9.224
AS14.28,2014-05-04 13:44:16.526,22.237
AS14.28,2014-05-04 13:46:59.426,21.49
AS14.28,2014-05-04 13:48:13.424,10.558
AS14.28,2014-05-04 13:55:19.233,8.035
AS14.28,2014-05-04 13:57:04.384,10.031
AS14.28,2014-05-04 14:01:30.532,27.68
AS14.28,2014-05-04 14:05:04.546,13.255
AS14.28,2014-05-04 14:20:19.259,4.021
AS14.28,2014-05-04 14:57:27.111,9.279
AS14.28,2014-05-04 15:05:31.372,21.57
AS14.28,2014-05-04 15:12:36.368,15.058
AS14.28,2014-05-04 15:16:32.046,9.028
AS14.28,2014-05-04 15:19:24.595,12.038
AS14.28,2014-05-04 15:20:55.125,6.026
AS14.28,2014-05-04 15:28:27.288,21.877
AS14.28,2014-05-04 15:32:07.150,8.06
AS14.28,2014-05-04 15:33:30.075,23.639
AS14.28,2014-05-04 15:34:27.848,20.432
AS14.28,2014-05-04 15:35:29.186,24.835
AS14.28,2014-05-04 15:36:36.148,26.289
AS14.28,2014-05-04 15:39:51.115,46.057
AS14.28,2014-05-04 15:40:39.201,34.028
AS14.28,2014-05-04 15:44:29.244,26.145
AS14.28,2014-05-04 15:58:12.976,24.42
AS14.28,2014-05-04 16:00:26.582,10.13
AS14.28,2014-05-04 16:03:29.996,10.283
AS14.28,2014-05-04 16:05:28.190,12.049
AS14.28,2014-05-04 16:06:23.970,22.407
AS14.28,2014-05-04 16:09:29.421,40.62
AS14.28,2014-05-04 16:10:23.036,16.909
AS14.28,2014-05-04 16:14:33.039,10.046
AS14.28,2014-05-04 16:15:29.331,23.785
AS14.28,2014-05-04 16:18:19.095,2.234
AS14.28,2014-05-04 16:18:48.058,9.776
AS14.28,2014-05-04 17:20:29.188,4.059
AS14.28,2014-05-04 18:08:05.913,11.025
AS14.28,2014-05-04 18:08:17.950,8.094
AS14.28,2014-05-04 18:22:04.138,7.022
AS14.28,2014-05-04 18:33:36.273,14.071
AS14.28,2014-05-05 15:22:54.819,7.063
AS14.28,2014-05-05 15:23:25.941,29.447
AS14.28,2014-05-05 15:24:26.009,24.215
AS14.28,2014-05-05 15:31:17.223,43.905
AS14.28,2014-05-05 15:33:39.351,13.069
AS14.28,2014-05-05 15:36:50.674,35.152
AS14.28,2014-05-05 15:40:52.732,22.95
AS14.28,2014-05-05 15:43:08.354,20.973
AS14.28,2014-05-05 15:43:35.082,14.752
AS14.28,2014-05-05 15:44:55.624,26.747
AS14.28,2014-05-05 15:45:44.697,23.719
AS14.28,2014-05-05 15:46:50.628,25.338
AS14.28,2014-05-05 15:48:44.035,39.883
AS14.28,2014-05-05 15:50:47.522,32.788
AS14.28,2014-05-05 15:53:38.094,25.791
AS14.28,2014-05-05 15:54:53.378,33.125
AS14.28,2014-05-05 15:55:36.686,20.949
AS14.28,2014-05-05 15:57:05.358,3.024
AS14.28,2014-05-05 17:26:49.838,11.146
AS14.28,2014-05-06 22:39:38.542,66.22
AS14.29,2014-04-02 15:23:04.644,1.005
AS14.29,2014-04-02 15:23:05.651,1.036
AS14.29,2014-04-02 15:23:06.687,12.085
AS14.29,2014-04-06 21:32:25.713,1.004
AS14.29,2014-04-06 21:32:26.719,3.023
AS14.29,2014-04-06 21:32:29.743,11.031
AS14.29,2014-04-09 22:36:40.427,1.002
AS14.29,2014-04-09 22:36:41.433,1.013
AS14.29,2014-04-11 21:53:36.051,1.021
AS14.29,2014-04-11 21:53:37.072,1.014
AS14.29,2014-04-11 21:53:38.088,2.006
AS14.29,2014-04-17 08:47:41.423,1.014
AS14.29,2014-04-17 08:47:42.440,1.002
AS14.29,2014-04-17 08:47:43.444,1.002
AS14.29,2014-04-18 20:25:16.280,1.003
AS14.29,2014-04-18 20:25:17.285,1.017
AS14.29,2014-04-18 20:25:18.302,2.011
AS14.29,2014-04-22 14:37:04.591,1.034
AS14.29,2014-04-22 14:37:05.628,1.036
AS14.29,2014-04-22 14:37:06.674,2.008
AS14.29,2014-04-22 14:38:10.882,1.002
AS14.29,2014-04-22 14:38:11.885,1.003
AS14.29,2014-04-22 14:38:12.890,2.004
AS14.29,2014-04-23 12:07:38.427,27.062
AS14.29,2014-04-25 12:25:57.434,1.042
AS14.29,2014-04-25 12:25:58.477,1.004
AS14.29,2014-04-25 12:25:59.483,1.014
AS14.29,2014-05-02 01:41:00.789,1.206
AS14.29,2014-05-02 01:41:02.036,1.093
AS14.29,2014-05-10 12:13:26.216,1.007
AS14.29,2014-05-10 12:13:27.226,2.087
AS14.29,2014-05-13 16:22:33.964,4.009
AS14.29,2014-05-13 16:22:41.036,24.211
AS14.30,2014-03-20 15:56:47.296,3.009
AS14.30,2014-03-20 17:44:12.453,7.024
AS14.30,2014-03-20 17:44:49.605,4.011
AS14.30,2014-03-20 23:38:53.039,13.096
AS14.30,2014-03-20 23:44:29.598,4.015
AS14.30,2014-03-21 09:38:24.634,2.005
AS14.30,2014-03-21 17:20:15.542,1.009
AS14.30,2014-03-21 18:39:50.594,34.016
AS14.30,2014-03-21 18:50:15.951,24.075
AS14.30,2014-03-21 18:51:36.473,1.008
AS14.30,2014-03-21 18:51:41.506,5.02
AS14.30,2014-03-21 20:30:18.148,2.015
AS14.30,2014-03-21 21:13:15.743,11.047
AS14.30,2014-03-21 21:19:08.434,7.02
AS14.30,2014-03-22 09:24:43.302,2.022
AS14.30,2014-03-22 17:17:43.009,9.039
AS14.30,2014-03-22 18:48:01.048,7.037
AS14.30,2014-03-22 18:51:07.138,7.03
AS14.30,2014-03-22 19:34:54.013,2.008
AS14.30,2014-03-22 19:53:40.891,7.028
AS14.30,2014-03-22 19:58:22.546,6.023
AS14.30,2014-03-22 20:51:50.217,8.032
AS14.30,2014-03-22 21:48:07.161,11.044
AS14.30,2014-03-22 21:48:35.282,4.025
AS14.30,2014-03-22 23:21:37.944,3.072
AS14.30,2014-03-22 23:22:46.387,4.019
AS14.30,2014-03-22 23:32:59.391,4.055
AS14.30,2014-03-23 12:24:59.706,3.1
AS14.30,2014-03-23 12:30:08.510,2.008
AS14.30,2014-03-23 12:43:21.647,13.062
AS14.30,2014-03-23 15:45:46.390,13.053
AS14.30,2014-03-23 15:50:23.309,12.049
AS14.30,2014-03-23 16:00:43.562,3.006
AS14.30,2014-03-23 19:32:05.154,4.023
AS14.30,2014-03-23 21:25:31.391,18.085
AS14.30,2014-03-23 21:40:17.901,5.017
AS14.30,2014-03-23 23:18:27.486,3.013
AS14.30,2014-03-24 09:13:17.867,2.004
AS14.30,2014-03-24 09:13:48.030,2.009
AS14.30,2014-03-24 09:14:08.198,2.007
AS14.30,2014-03-24 10:09:24.920,28.101
