id,time,appCat.travel
AS14.12,2014-04-20 14:42:00.355,43.686
AS14.12,2014-04-20 14:42:45.180,5.153
AS14.12,2014-04-20 14:49:46.410,3.188
AS14.12,2014-04-20 14:53:34.641,3.441
AS14.12,2014-04-20 15:01:02.190,4.021
AS14.12,2014-04-20 16:41:24.240,41.954
AS14.12,2014-04-20 16:42:11.203,43.51
AS14.12,2014-04-20 16:47:44.197,9.029
AS14.12,2014-04-20 17:00:01.375,18.067
AS14.12,2014-04-20 17:17:05.197,9.941
AS14.12,2014-04-20 17:23:17.227,1.655
AS14.12,2014-04-20 17:27:48.013,2.365
AS14.12,2014-04-20 17:28:22.059,18.074
AS14.12,2014-04-20 17:48:04.739,24.094
AS14.12,2014-04-20 17:49:03.338,5.104
AS14.12,2014-04-20 17:50:54.055,6.276
AS14.12,2014-04-20 17:52:01.220,12.461
AS14.12,2014-04-20 17:53:31.164,5.021
AS14.12,2014-04-20 21:35:11.599,93.067
AS14.12,2014-04-20 21:37:07.104,10.032
AS14.12,2014-04-20 21:48:16.805,1.113
AS14.12,2014-04-20 21:48:23.664,1.787
AS14.12,2014-04-20 21:50:26.017,10.134
AS14.12,2014-04-20 21:50:40.332,19.102
AS14.12,2014-04-20 21:51:01.454,38.31
AS14.12,2014-04-21 21:32:24.270,76.041
AS14.12,2014-04-21 21:40:06.838,1.008
AS14.12,2014-04-21 21:40:08.852,1.158
AS14.12,2014-04-21 21:42:59.809,5.044
AS14.12,2014-04-22 11:14:10.948,23.461
AS14.12,2014-04-22 11:31:23.062,5.12
AS14.12,2014-04-22 11:58:44.118,1.973
AS14.12,2014-04-22 12:03:06.477,6.032
AS14.12,2014-04-22 12:03:20.667,1.053
AS14.12,2014-04-22 15:30:30.648,83.547
AS14.12,2014-04-22 15:36:02.292,4.76
AS14.12,2014-04-22 15:37:10.252,0.976
AS14.12,2014-04-22 15:37:43.867,1.533
AS14.12,2014-04-22 15:37:47.023,10.039
AS14.12,2014-04-22 20:18:38.540,60.33
AS14.12,2014-04-22 20:19:41.898,39.071
AS14.12,2014-04-22 20:22:46.040,23.397
AS14.12,2014-04-22 20:25:53.967,4.04
AS14.12,2014-04-22 20:26:25.141,27.122
AS14.12,2014-04-22 20:28:22.565,38.904
AS14.12,2014-04-22 20:29:35.911,10.055
AS14.12,2014-04-22 20:30:07.290,1.674
AS14.12,2014-04-22 20:32:43.144,1.218
AS14.12,2014-04-22 20:33:00.901,15.29
AS14.12,2014-04-22 20:33:19.898,1.376
AS14.12,2014-04-22 20:33:49.979,198.659
AS14.12,2014-04-22 20:37:22.882,149.907
AS14.12,2014-04-22 20:40:27.151,8.791
AS14.12,2014-04-22 20:41:39.000,4.028
AS14.12,2014-04-22 20:43:13.960,110.974
AS14.12,2014-04-22 20:45:06.953,2.006
AS14.12,2014-04-22 20:45:09.963,14.072
AS14.12,2014-04-22 20:45:25.039,10.194
AS14.12,2014-04-22 21:02:47.278,196.839
AS14.12,2014-04-22 21:21:16.730,20.151
AS14.12,2014-04-22 21:21:38.888,51.187
AS14.12,2014-04-22 21:22:57.193,15.172
AS14.12,2014-04-22 21:23:56.117,37.874
AS14.12,2014-04-22 21:24:40.407,8.03
AS14.12,2014-04-22 21:25:28.592,18.213
AS14.12,2014-04-22 21:29:01.493,23.073
AS14.12,2014-04-22 21:38:21.260,12.035
AS14.12,2014-04-22 21:38:33.316,24.974
AS14.12,2014-04-22 21:39:34.433,62.292
AS14.12,2014-04-22 21:43:07.302,10.031
AS14.12,2014-04-22 21:45:59.170,6.679
AS14.12,2014-04-22 21:46:09.829,10.026
AS14.12,2014-04-22 21:48:49.013,11.146
AS14.12,2014-04-23 12:01:57.178,95.902
AS14.12,2014-04-23 12:19:51.371,64.428
AS14.12,2014-04-23 20:35:06.493,55.23
AS14.12,2014-04-23 21:03:24.022,26.123
AS14.12,2014-04-23 21:07:18.875,5.261
AS14.12,2014-04-23 21:11:16.131,2.339
AS14.12,2014-04-23 21:12:10.351,4.018
AS14.12,2014-04-23 21:12:22.411,3.201
AS14.12,2014-04-24 18:40:38.973,77.995
AS14.12,2014-04-24 21:01:07.394,52.021
AS14.12,2014-04-24 21:02:52.522,2.011
AS14.12,2014-04-24 21:02:56.549,4.033
AS14.12,2014-04-24 22:24:05.305,8.034
AS14.12,2014-04-24 22:24:16.346,38.013
AS14.12,2014-04-24 22:30:14.075,10.801
AS14.12,2014-04-24 22:35:48.148,2.029
AS14.12,2014-04-24 23:00:02.443,263.332
AS14.12,2014-04-24 23:04:56.278,201.586
AS14.12,2014-04-25 00:26:29.117,2.007
AS14.12,2014-04-25 14:05:25.611,57.197
AS14.12,2014-04-25 14:06:27.016,1.454
AS14.12,2014-04-25 14:10:49.852,34.768
AS14.12,2014-04-25 14:13:24.368,32.448
AS14.12,2014-04-25 14:13:58.262,16.232
AS14.12,2014-04-25 14:14:24.628,171.191
AS14.12,2014-04-25 14:17:30.868,51.41
AS14.12,2014-04-25 14:18:30.183,142.946
AS14.12,2014-04-25 14:20:57.651,123.82
AS14.12,2014-04-25 14:23:03.368,98.444
AS14.12,2014-04-25 14:26:12.213,50.257
AS14.12,2014-04-26 16:25:56.844,3.057
AS14.12,2014-04-26 16:26:03.950,400.338
AS14.12,2014-04-26 16:32:45.295,54.787
AS14.12,2014-04-26 18:35:19.262,87.288
AS14.12,2014-04-26 18:38:45.063,4.256
AS14.12,2014-04-26 18:40:00.023,1.252
AS14.12,2014-04-26 18:40:07.756,2.301
AS14.12,2014-04-26 18:40:47.770,0.988
AS14.12,2014-04-26 18:40:49.588,7.881
AS14.12,2014-04-26 18:43:21.025,5.04
AS14.12,2014-04-26 18:50:23.657,43.412
AS14.12,2014-04-26 19:12:06.573,65.836
AS14.12,2014-04-26 19:21:02.226,11.53
AS14.12,2014-04-26 19:23:31.506,2.385
AS14.12,2014-04-26 19:26:45.085,30.482
AS14.12,2014-04-26 19:27:15.569,35.1
AS14.12,2014-04-26 19:33:13.049,1.693
AS14.12,2014-04-26 19:33:42.918,4.011
AS14.12,2014-04-27 08:27:53.017,78.934
AS14.12,2014-04-27 08:29:26.930,50.482
AS14.12,2014-04-27 08:48:23.019,72.034
AS14.12,2014-04-27 08:51:38.950,9.899
AS14.12,2014-04-27 08:54:17.371,1.843
AS14.12,2014-04-27 08:56:40.944,51.181
AS14.12,2014-04-27 09:07:39.855,73.299
AS14.12,2014-04-27 09:09:54.220,10.037
AS14.12,2014-04-27 09:10:04.259,53.608
AS14.12,2014-04-27 09:13:50.766,21.661
AS14.12,2014-04-27 09:19:37.122,18.805
AS14.12,2014-04-27 10:01:40.273,9.069
AS14.12,2014-04-27 16:11:24.407,14.213
AS14.12,2014-04-27 16:11:38.621,630.551
AS14.12,2014-04-27 16:22:12.207,42.09
AS14.12,2014-04-27 16:23:15.145,15.675
AS14.12,2014-04-27 16:33:06.648,10.061
AS14.12,2014-04-27 16:33:24.779,23.086
AS14.12,2014-04-27 16:43:19.134,13.964
AS14.12,2014-04-27 16:55:56.108,165.907
AS14.12,2014-04-28 18:28:11.993,59.137
AS14.12,2014-04-28 18:29:29.743,1.004
AS14.12,2014-04-28 18:29:32.782,8.733
AS14.12,2014-04-28 18:37:13.000,59.525
AS14.12,2014-04-30 13:03:14.335,55.846
AS14.12,2014-04-30 14:35:32.243,2.432
AS14.12,2014-04-30 14:36:36.069,3.037
AS14.12,2014-04-30 14:36:44.118,2.025
AS14.12,2014-04-30 14:38:00.009,2.638
AS14.12,2014-04-30 14:39:27.908,10.189
AS14.12,2014-04-30 14:43:22.983,4.009
AS14.12,2014-04-30 14:43:30.000,12.097
AS14.12,2014-04-30 15:09:12.558,98.781
AS14.12,2014-04-30 15:39:05.456,8.068
AS14.12,2014-04-30 15:39:14.530,79.537
AS14.12,2014-04-30 15:56:34.867,80.942
AS14.12,2014-04-30 19:21:12.145,76.908
AS14.12,2014-04-30 19:22:33.079,22.557
AS14.12,2014-04-30 19:26:38.351,2.038
AS14.12,2014-04-30 19:26:41.617,6.184
AS14.12,2014-04-30 19:26:49.816,2.004
AS14.12,2014-04-30 19:26:57.848,3.012
AS14.12,2014-04-30 19:32:05.941,4.017
AS14.12,2014-05-01 17:12:47.303,66.572
AS14.12,2014-05-01 17:14:07.969,3.153
AS14.12,2014-05-01 18:00:12.322,4.299
AS14.12,2014-05-01 18:16:11.986,5.024
AS14.12,2014-05-01 18:46:46.648,3.106
AS14.12,2014-05-01 18:50:36.572,2.625
AS14.12,2014-05-01 18:50:42.066,10.01
AS14.12,2014-05-01 18:57:49.799,6.041
AS14.12,2014-05-01 21:09:07.381,92.336
AS14.12,2014-05-01 21:10:57.996,4.506
AS14.12,2014-05-01 21:11:29.124,16.28
AS14.12,2014-05-01 21:16:12.003,4.872
AS14.12,2014-05-01 21:17:23.038,4.998
AS14.12,2014-05-01 21:18:24.905,2.025
AS14.12,2014-05-01 21:18:26.931,45.75
AS14.12,2014-05-01 21:19:34.914,1.284
AS14.12,2014-05-01 21:20:23.849,8.043
AS14.12,2014-05-01 21:20:33.901,4.03
AS14.12,2014-05-02 13:37:07.358,26.161
AS14.12,2014-05-02 13:51:28.118,4.027
AS14.12,2014-05-02 17:03:09.644,119.686
AS14.12,2014-05-02 17:06:27.144,4.036
AS14.12,2014-05-02 18:36:07.944,30.081
AS14.12,2014-05-02 18:36:44.430,39.137
AS14.12,2014-05-02 18:37:56.584,2.866
AS14.12,2014-05-02 18:39:23.851,10.371
AS14.12,2014-05-02 18:42:44.046,2.546
AS14.12,2014-05-02 18:49:08.467,7.024
AS14.12,2014-05-03 17:13:16.118,1.026
AS14.13,2014-03-14 17:13:59.000,28.616
AS14.13,2014-03-14 17:14:27.648,50.263
AS14.13,2014-03-14 17:15:54.960,1.204
AS14.13,2014-03-14 17:16:14.015,1.155
AS14.13,2014-03-14 17:16:42.446,1.01
AS14.13,2014-03-14 17:16:43.457,13.361
AS14.13,2014-03-14 17:17:38.823,2.107
AS14.13,2014-03-14 17:18:08.729,1.443
AS14.13,2014-03-14 17:18:36.115,3.074
AS14.13,2014-03-14 17:51:12.864,118.56
AS14.13,2014-03-14 17:55:02.793,20.574
AS14.13,2014-03-14 17:55:23.404,106.782
AS14.13,2014-03-14 18:08:34.188,48.143
AS14.13,2014-03-14 18:09:33.400,1.073
AS14.13,2014-03-14 18:09:45.361,171.228
AS14.13,2014-03-14 18:12:39.461,82.644
AS14.13,2014-03-14 18:14:58.687,2.87
AS14.13,2014-03-14 18:15:13.174,4.35
AS14.13,2014-03-14 18:18:38.819,7.094
AS14.13,2014-03-14 21:23:10.042,2.813
AS14.13,2014-03-14 21:47:51.141,2.632
AS14.13,2014-03-14 21:48:10.750,9.998
AS14.13,2014-03-14 21:48:23.200,3.772
AS14.13,2014-03-14 21:48:32.336,106.323
AS14.13,2014-03-14 22:14:40.950,56.979
AS14.13,2014-03-14 22:18:00.624,45.969
AS14.13,2014-03-14 22:23:55.549,31.229
AS14.13,2014-03-14 22:26:19.982,1.164
AS14.13,2014-03-14 22:26:41.085,46.189
AS14.13,2014-03-14 22:30:01.184,39.767
AS14.13,2014-03-14 22:30:41.042,1833.1
AS14.13,2014-03-14 23:02:10.207,2.646
AS14.13,2014-03-14 23:02:16.640,1.201
AS14.13,2014-03-14 23:04:17.085,10.904
AS14.13,2014-03-14 23:09:35.598,2.178
AS14.13,2014-03-17 12:46:18.026,28.126
AS14.13,2014-03-17 13:09:38.716,4.015
AS14.13,2014-03-17 13:25:25.255,130.247
AS14.13,2014-03-17 14:28:03.420,73.76
AS14.13,2014-03-21 00:46:55.760,10.708
AS14.13,2014-03-21 22:57:46.959,36.298
AS14.13,2014-03-25 00:06:00.957,409.582
AS14.13,2014-03-25 00:23:25.640,1.931
AS14.13,2014-03-25 00:36:32.868,15.618
AS14.13,2014-03-25 00:36:54.665,1.067
AS14.13,2014-03-25 02:08:37.779,29.88
AS14.13,2014-03-25 15:40:55.198,0.886
AS14.13,2014-03-25 15:41:27.055,3.677
AS14.13,2014-03-25 15:42:33.969,6.206
AS14.13,2014-03-25 16:21:42.444,44.662
AS14.13,2014-03-25 16:32:17.210,34.473
AS14.13,2014-03-25 16:33:03.905,3.008
AS14.13,2014-03-27 10:14:18.891,289.617
AS14.13,2014-03-28 17:05:58.828,53.793
AS14.13,2014-03-28 17:06:52.647,55.701
AS14.13,2014-03-28 17:08:02.292,3.028
AS14.13,2014-03-28 18:16:32.171,86.312
AS14.13,2014-03-28 18:18:03.125,7.977
AS14.13,2014-03-28 19:54:29.147,6.887
AS14.13,2014-03-28 19:58:54.852,1.419
AS14.13,2014-03-28 20:10:21.990,1.413
AS14.13,2014-03-28 20:11:13.322,1.906
AS14.13,2014-03-28 20:18:14.963,1.357
AS14.13,2014-03-28 20:19:42.750,1.314
AS14.13,2014-03-28 20:22:30.265,3.019
AS14.13,2014-03-28 21:59:53.687,36.757
AS14.13,2014-03-28 22:00:57.505,2.132
AS14.13,2014-04-06 19:10:52.997,45.37
AS14.13,2014-04-06 19:13:05.589,50.711
AS14.13,2014-04-06 19:13:56.591,143.382
AS14.13,2014-04-06 19:18:47.657,13.452
AS14.13,2014-04-06 19:21:05.607,30.487
AS14.13,2014-04-19 16:36:19.930,15.463
AS14.13,2014-04-21 13:55:47.888,41.731
AS14.13,2014-04-21 14:37:23.960,2.015
AS14.13,2014-04-23 22:33:21.786,70.989
AS14.13,2014-04-26 05:39:38.108,57.769
AS14.13,2014-04-26 05:42:06.818,113.859
AS14.13,2014-04-26 05:46:26.948,2.039
AS14.13,2014-04-26 06:15:59.408,6.667
AS14.13,2014-04-26 06:20:47.953,1.829
AS14.13,2014-04-26 07:02:50.950,0.979
AS14.13,2014-04-26 09:01:59.963,8.499
AS14.13,2014-04-26 09:04:41.210,0.892
AS14.13,2014-04-26 09:04:54.835,1.558
AS14.13,2014-04-26 09:04:58.505,5.446
AS14.13,2014-04-26 09:05:11.584,4.637
AS14.13,2014-04-26 09:05:27.818,5.094
AS14.13,2014-04-26 09:05:36.709,5.176
AS14.13,2014-04-26 09:53:12.181,5.886
AS14.13,2014-04-26 09:53:19.118,5.075
AS14.13,2014-04-26 10:26:15.032,0.77
AS14.13,2014-04-27 04:48:47.792,56.91
AS14.13,2014-04-27 04:55:43.635,6.027
AS14.13,2014-04-27 04:56:33.914,34.04
AS14.13,2014-04-27 04:57:45.733,2.658
AS14.13,2014-04-27 13:01:23.144,103.411
AS14.13,2014-04-27 13:05:14.309,72.613
AS14.13,2014-04-28 01:01:14.516,6.119
AS14.13,2014-04-28 04:49:50.776,68.098
AS14.13,2014-04-28 17:03:49.430,33.259
AS14.13,2014-04-28 18:14:40.651,58.239
AS14.13,2014-04-29 04:07:27.635,62.56
AS14.13,2014-04-29 04:13:26.552,50.035
AS14.13,2014-04-29 04:14:16.950,125.019
AS14.13,2014-04-29 05:28:50.207,49.474
AS14.13,2014-04-29 07:23:06.457,29.997
AS14.13,2014-04-29 07:23:47.829,33.219
AS14.13,2014-04-29 07:24:21.888,37.622
AS14.13,2014-04-29 07:25:06.236,32.884
AS14.13,2014-04-29 07:25:41.911,29.919
AS14.13,2014-04-29 07:27:31.723,4.026
AS14.13,2014-04-29 10:45:14.089,7.145
AS14.13,2014-04-29 10:46:18.293,34.316
AS14.13,2014-04-30 04:47:27.944,7.325
AS14.13,2014-04-30 04:59:26.717,31.892
AS14.13,2014-04-30 17:38:25.552,203.305
AS14.13,2014-05-01 04:51:16.835,76.434
AS14.13,2014-05-01 04:53:02.065,28.17
AS14.13,2014-05-01 08:11:42.091,30.562
AS14.13,2014-05-01 08:15:43.286,8.43
AS14.13,2014-05-01 16:41:31.200,125.31
AS14.13,2014-05-02 04:24:01.000,56.265
AS14.13,2014-05-02 04:28:54.994,19.182
AS14.13,2014-05-02 15:28:44.838,27.87
AS14.13,2014-05-02 15:30:29.710,4.726
AS14.13,2014-05-02 15:34:53.872,3.011
AS14.13,2014-05-02 15:40:25.273,35.389
AS14.13,2014-05-02 15:41:27.055,97.513
AS14.14,2014-03-21 15:13:35.763,63.638
AS14.14,2014-03-24 14:06:30.749,32.33
AS14.14,2014-03-24 14:07:13.625,4.467
AS14.14,2014-03-24 14:09:25.655,92.482
AS14.14,2014-03-24 14:22:42.101,52.963
AS14.14,2014-03-24 14:23:48.119,27.787
AS14.14,2014-03-25 08:12:05.838,35.144
AS14.14,2014-03-25 08:12:41.989,167.08
AS14.14,2014-03-25 08:15:38.088,6.036
AS14.14,2014-03-25 10:30:45.983,68.242
AS14.14,2014-03-25 11:15:53.005,80.674
AS14.14,2014-03-25 13:42:59.796,55.202
AS14.14,2014-03-25 13:45:43.579,15.146
AS14.14,2014-03-25 13:48:33.404,1.725
AS14.14,2014-03-25 13:49:46.029,4.033
AS14.14,2014-03-25 13:50:01.273,3.096
AS14.14,2014-03-25 14:01:22.339,35.483
AS14.14,2014-03-25 14:01:58.846,28.116
AS14.14,2014-03-25 14:07:25.805,8.026
AS14.14,2014-03-25 14:11:14.770,16.082
AS14.14,2014-03-25 14:13:49.197,42.593
AS14.14,2014-03-25 14:14:34.647,43.251
AS14.14,2014-03-25 14:15:41.042,30.092
AS14.14,2014-03-25 14:17:30.631,61.361
AS14.14,2014-03-25 14:20:49.887,2.009
AS14.14,2014-03-25 14:21:22.555,45.346
AS14.14,2014-03-25 14:25:10.273,41.234
AS14.14,2014-03-25 14:26:22.601,67.453
AS14.14,2014-03-25 14:30:35.045,55.464
AS14.14,2014-03-25 14:32:09.098,48.817
AS14.14,2014-03-25 14:32:57.917,20.907
AS14.14,2014-03-25 14:33:19.829,67.491
AS14.14,2014-03-25 17:23:33.196,84.84
AS14.14,2014-03-25 17:25:04.224,7.07
AS14.14,2014-03-25 17:26:08.165,12.21
AS14.14,2014-03-25 17:31:15.637,47.378
AS14.14,2014-03-25 17:32:20.197,30.272
AS14.14,2014-03-25 22:00:50.444,140.283
AS14.14,2014-03-25 22:03:28.198,97.367
AS14.14,2014-03-26 12:56:49.973,60.17
AS14.14,2014-03-26 12:58:22.766,1.876
AS14.14,2014-03-26 12:58:49.361,0.793
AS14.14,2014-03-26 12:59:53.706,1.349
AS14.14,2014-03-26 13:01:03.746,35.978
AS14.14,2014-03-26 13:02:16.563,4.023
AS14.14,2014-03-27 18:04:29.108,1.008
AS14.14,2014-04-23 20:39:53.025,47.435
AS14.14,2014-04-24 14:29:10.496,30.691
AS14.14,2014-04-24 14:29:55.674,22.252
AS14.14,2014-04-24 14:32:01.075,30.196
AS14.14,2014-04-24 14:32:32.489,11.127
AS14.15,2014-03-18 11:35:21.565,31.162
AS14.15,2014-03-18 22:49:01.055,63.39
AS14.15,2014-03-26 18:21:26.167,62.299
AS14.15,2014-04-14 21:25:49.338,4.021
AS14.15,2014-04-14 21:25:54.405,87.651
AS14.15,2014-04-14 21:27:24.076,103.208
AS14.15,2014-04-18 13:44:38.631,103.633
AS14.15,2014-05-06 14:49:59.447,23.103
AS14.16,2014-04-01 10:07:59.868,33.921
AS14.16,2014-04-01 10:20:47.561,7.028
AS14.16,2014-04-04 14:00:05.871,1.673
AS14.16,2014-04-04 14:05:50.776,8.215
AS14.16,2014-05-02 21:05:38.614,124.535
AS14.17,2014-03-22 15:15:14.963,36.168
AS14.17,2014-03-22 21:09:33.891,25.545
AS14.17,2014-03-22 21:15:56.835,3.011
AS14.17,2014-03-23 13:48:16.831,38.132
AS14.17,2014-03-23 14:14:21.111,9.162
AS14.17,2014-03-23 19:30:14.848,27.452
AS14.17,2014-03-23 19:43:27.466,4.094
AS14.17,2014-03-23 19:55:18.082,30.899
AS14.17,2014-03-23 19:59:50.410,4.347
AS14.17,2014-03-23 20:00:58.921,4.075
AS14.17,2014-03-23 22:14:58.158,17.081
AS14.17,2014-03-24 08:56:27.278,32.918
AS14.17,2014-03-24 09:15:48.334,39.555
AS14.17,2014-03-24 09:17:00.608,6.219
AS14.17,2014-03-24 09:17:08.851,28.91
AS14.17,2014-03-24 09:18:29.315,4.1
AS14.17,2014-03-24 09:41:54.369,18.465
AS14.17,2014-03-24 09:44:02.339,8.652
AS14.17,2014-03-24 09:45:41.769,20.456
AS14.17,2014-03-24 09:52:42.503,11.292
AS14.17,2014-03-24 09:56:15.875,5.13
AS14.17,2014-03-24 13:47:38.559,30.111
AS14.17,2014-03-24 13:48:36.558,7.198
AS14.17,2014-03-24 13:48:43.759,430.875
AS14.17,2014-03-24 13:56:03.711,4.013
AS14.17,2014-03-24 14:11:19.378,30.176
AS14.17,2014-03-24 14:44:14.213,12.049
AS14.17,2014-03-27 14:46:30.118,130.541
AS14.17,2014-03-27 14:50:31.802,20.08
AS14.17,2014-03-27 14:51:00.921,5.014
AS14.17,2014-03-27 14:51:20.996,7.047
AS14.17,2014-03-27 20:39:14.921,93.458
AS14.17,2014-03-27 23:24:25.308,7.027
AS14.17,2014-03-28 09:49:27.638,19.492
AS14.17,2014-03-28 09:55:59.846,9.583
AS14.17,2014-03-28 09:57:48.263,2.169
AS14.17,2014-03-28 10:05:53.088,3.019
AS14.17,2014-03-28 12:59:54.132,17.049
AS14.17,2014-03-28 13:00:21.227,85.34
AS14.17,2014-03-28 13:01:53.601,42.705
AS14.17,2014-03-28 13:05:43.954,3.287
AS14.17,2014-03-28 13:08:57.944,7.068
AS14.17,2014-03-28 13:11:00.069,11.673
AS14.17,2014-03-28 13:12:59.845,8.277
AS14.17,2014-03-28 13:13:08.763,3.925
AS14.17,2014-03-28 13:15:10.068,2.054
AS14.17,2014-03-28 13:16:29.724,53.653
AS14.17,2014-03-28 13:17:24.286,24.614
AS14.17,2014-03-28 13:18:31.002,2.392
AS14.17,2014-03-28 13:26:36.911,5.116
AS14.17,2014-03-28 13:52:13.987,24.513
AS14.17,2014-03-28 14:10:30.404,4.021
AS14.17,2014-03-29 11:39:59.614,70.253
AS14.17,2014-03-29 21:24:12.411,43.147
AS14.17,2014-03-29 21:31:34.221,4.066
AS14.17,2014-03-29 21:38:03.039,21.588
AS14.17,2014-03-29 21:41:22.125,6.09
AS14.17,2014-03-29 21:42:09.371,6.024
AS14.17,2014-03-29 21:42:16.403,3.053
AS14.17,2014-03-29 21:45:17.309,23.881
AS14.17,2014-03-29 21:46:38.980,4.114
AS14.17,2014-03-29 22:07:49.834,7.262
AS14.17,2014-03-29 22:18:22.486,2.666
AS14.17,2014-03-29 22:20:58.802,3.303
AS14.17,2014-03-30 22:24:18.026,59.765
AS14.17,2014-03-31 00:41:54.786,26.238
AS14.17,2014-03-31 09:51:06.352,7.032
AS14.17,2014-03-31 09:51:18.775,17.065
AS14.17,2014-03-31 10:07:09.966,5.817
AS14.17,2014-03-31 10:07:23.299,7.178
AS14.17,2014-03-31 10:07:30.479,6735.321
AS14.17,2014-03-31 14:25:30.282,20.113
AS14.17,2014-03-31 14:25:57.763,78.445
AS14.17,2014-03-31 14:35:40.948,2.428
AS14.17,2014-03-31 14:35:45.726,10.133
AS14.17,2014-03-31 14:35:55.874,923.891
AS14.17,2014-03-31 15:14:22.016,33.407
AS14.17,2014-03-31 15:20:02.802,1.47
AS14.17,2014-03-31 15:26:49.921,1.321
AS14.17,2014-03-31 15:28:22.789,4.025
AS14.17,2014-03-31 15:28:26.818,245.3
AS14.17,2014-03-31 23:33:08.773,75.423
AS14.17,2014-04-01 11:28:27.543,36.094
AS14.17,2014-04-01 11:39:18.005,49.51
AS14.17,2014-04-01 18:59:36.069,31.109
AS14.17,2014-04-01 21:34:08.224,21.068
AS14.17,2014-04-02 12:57:24.153,49.002
AS14.17,2014-04-02 13:04:33.006,2.148
AS14.17,2014-04-02 13:09:32.956,21.471
AS14.17,2014-04-02 13:10:27.142,8.298
AS14.17,2014-04-02 13:41:43.061,3.408
AS14.17,2014-04-02 13:41:53.532,6.814
AS14.17,2014-04-02 13:46:29.282,4.151
AS14.17,2014-04-02 23:14:10.336,55.262
AS14.17,2014-04-03 09:53:33.992,35.563
AS14.17,2014-04-03 09:58:40.992,1.973
AS14.17,2014-04-03 09:59:32.528,5.179
AS14.17,2014-04-03 12:31:31.441,39.866
AS14.17,2014-04-03 12:32:51.344,8.026
AS14.17,2014-04-03 12:49:44.302,25.506
AS14.17,2014-04-03 13:00:04.569,1.001
AS14.17,2014-04-03 13:13:45.578,6.163
AS14.17,2014-04-03 13:18:30.233,5.121
AS14.17,2014-04-05 11:20:25.493,3.668
AS14.17,2014-04-05 11:20:32.634,7.154
AS14.17,2014-04-05 21:47:46.438,5.021
AS14.17,2014-04-08 17:15:34.378,34.369
AS14.17,2014-04-08 17:16:28.821,14.12
AS14.17,2014-04-08 17:17:05.369,16.072
AS14.17,2014-04-08 17:17:40.512,19.258
AS14.17,2014-04-08 17:19:54.780,25.261
AS14.17,2014-04-08 17:20:54.180,33.162
AS14.17,2014-04-08 17:32:01.573,12.033
AS14.17,2014-04-08 17:39:02.828,95.188
AS14.17,2014-04-08 17:40:51.970,4.013
AS14.17,2014-04-08 22:25:56.773,29.23
AS14.17,2014-04-09 07:24:43.696,35.555
AS14.17,2014-04-09 07:34:02.697,5.292
AS14.17,2014-04-09 07:44:49.983,6.061
AS14.17,2014-04-09 14:48:44.480,53.143
AS14.17,2014-04-09 14:50:15.046,7.673
AS14.17,2014-04-09 14:51:36.328,4.865
AS14.17,2014-04-09 14:52:10.092,2.555
AS14.17,2014-04-09 14:52:13.763,1.171
AS14.17,2014-04-09 14:52:15.461,0.563
AS14.17,2014-04-09 14:52:16.678,0.244
AS14.17,2014-04-09 14:52:17.651,0.498
AS14.17,2014-04-09 14:52:18.792,5.053
AS14.17,2014-04-09 14:52:24.377,5.169
AS14.17,2014-04-09 14:52:35.572,0.909
AS14.17,2014-04-09 14:52:37.062,3.925
AS14.17,2014-04-09 14:52:41.668,0.82
AS14.17,2014-04-09 14:52:43.174,0.729
AS14.17,2014-04-09 14:52:44.536,4.139
AS14.17,2014-04-09 14:52:49.247,2.304
AS14.17,2014-04-09 14:52:52.907,0.853
AS14.17,2014-04-09 14:52:54.532,0.846
AS14.17,2014-04-09 14:52:56.352,0.939
AS14.17,2014-04-09 14:52:57.931,2.028
AS14.17,2014-04-09 14:53:00.894,1.701
AS14.17,2014-04-09 14:53:03.309,0.532
AS14.17,2014-04-09 14:53:04.661,1.504
AS14.17,2014-04-09 14:53:06.920,2.514
AS14.17,2014-04-09 14:53:10.104,2.273
AS14.17,2014-04-09 14:53:16.247,1.008
AS14.17,2014-04-09 14:53:17.259,16.168
AS14.17,2014-04-09 14:53:37.338,4.921
AS14.17,2014-04-09 14:54:10.055,4.67
AS14.17,2014-04-09 14:57:53.424,4.739
AS14.17,2014-04-09 14:58:30.913,6.032
AS14.17,2014-04-09 15:27:34.891,8.88
AS14.17,2014-04-09 15:43:03.052,9.026
AS14.17,2014-04-09 23:44:16.457,56.476
AS14.17,2014-04-10 12:37:58.065,12.983
AS14.17,2014-04-10 12:38:14.964,2.098
AS14.17,2014-04-10 12:48:26.319,6.043
AS14.17,2014-04-10 15:14:43.917,131.847
AS14.17,2014-04-10 15:17:14.321,4.029
AS14.17,2014-04-10 15:55:11.512,9.639
AS14.17,2014-04-10 15:56:58.088,2.331
AS14.17,2014-04-10 15:57:21.927,4.019
AS14.17,2014-04-11 09:30:36.378,32.118
AS14.17,2014-04-11 11:42:54.581,6.656
AS14.17,2014-04-11 11:53:55.556,4.013
AS14.17,2014-04-11 12:36:48.194,6.544
AS14.17,2014-04-11 12:37:21.775,4.839
AS14.17,2014-04-11 12:46:31.098,4.921
AS14.17,2014-04-11 12:46:39.338,6.045
AS14.17,2014-04-11 15:15:53.842,23.621
AS14.17,2014-04-11 15:21:12.671,1.698
AS14.17,2014-04-11 15:24:09.230,1.121
AS14.17,2014-04-11 15:25:35.996,1.236
AS14.17,2014-04-11 15:25:44.848,4.886
