id,time,sms
AS14.24,2014-05-28 17:20:10.743,1.0
AS14.24,2014-05-28 17:22:55.776,1.0
AS14.24,2014-05-28 17:24:16.865,1.0
AS14.24,2014-06-03 00:59:04.437,1.0
AS14.24,2014-06-03 08:35:37.848,1.0
AS14.24,2014-06-03 20:29:53.717,1.0
AS14.24,2014-06-03 21:18:17.747,1.0
AS14.24,2014-06-03 21:18:54.773,1.0
AS14.24,2014-06-03 22:56:28.444,1.0
AS14.24,2014-06-03 22:58:15.121,1.0
AS14.24,2014-06-03 23:34:17.766,1.0
AS14.24,2014-06-03 23:37:56.969,1.0
AS14.24,2014-06-04 17:56:41.569,1.0
AS14.24,2014-06-07 10:19:31.332,1.0
AS14.24,2014-06-07 11:42:55.040,1.0
AS14.25,2014-03-29 00:28:37.701,1.0
AS14.25,2014-03-29 00:30:25.394,1.0
AS14.25,2014-03-29 00:31:49.038,1.0
AS14.25,2014-03-29 00:42:21.450,1.0
AS14.25,2014-03-29 17:43:35.571,1.0
AS14.25,2014-03-30 16:18:20.884,1.0
AS14.25,2014-03-30 16:33:47.009,1.0
AS14.25,2014-03-30 18:49:50.663,1.0
AS14.25,2014-03-30 18:50:09.246,1.0
AS14.25,2014-03-31 15:40:51.825,1.0
AS14.25,2014-03-31 17:53:43.648,1.0
AS14.25,2014-04-06 10:26:30.956,1.0
AS14.25,2014-04-06 10:29:09.125,1.0
AS14.25,2014-04-06 10:31:34.000,1.0
AS14.25,2014-04-06 10:32:03.358,1.0
AS14.25,2014-04-06 10:42:22.871,1.0
AS14.25,2014-04-06 10:42:37.971,1.0
AS14.25,2014-04-06 10:44:04.477,1.0
AS14.25,2014-04-06 10:45:51.322,1.0
AS14.25,2014-04-07 15:54:59.983,1.0
AS14.25,2014-04-08 07:28:33.180,1.0
AS14.25,2014-04-08 18:10:32.035,1.0
AS14.25,2014-04-09 16:20:07.380,1.0
AS14.25,2014-04-09 16:22:35.578,1.0
AS14.25,2014-04-10 21:05:05.944,1.0
AS14.25,2014-04-11 00:10:43.048,1.0
AS14.25,2014-04-11 00:36:30.299,1.0
AS14.25,2014-04-11 00:39:45.934,1.0
AS14.25,2014-04-11 00:41:47.950,1.0
AS14.25,2014-04-11 12:36:24.581,1.0
AS14.25,2014-04-11 14:48:11.256,1.0
AS14.25,2014-04-11 14:48:30.434,1.0
AS14.25,2014-04-12 16:52:17.776,1.0
AS14.25,2014-04-15 14:31:26.683,1.0
AS14.25,2014-04-16 15:25:26.783,1.0
AS14.25,2014-04-16 17:05:14.759,1.0
AS14.25,2014-04-16 19:41:39.494,1.0
AS14.25,2014-04-18 00:14:01.214,1.0
AS14.25,2014-04-18 00:15:55.196,1.0
AS14.25,2014-04-18 00:16:25.443,1.0
AS14.25,2014-04-18 00:19:10.486,1.0
AS14.25,2014-04-18 00:22:28.802,1.0
AS14.25,2014-04-18 00:23:42.276,1.0
AS14.25,2014-04-18 01:27:17.676,1.0
AS14.25,2014-04-18 01:28:33.576,1.0
AS14.25,2014-04-18 12:09:55.490,1.0
AS14.25,2014-04-18 13:06:01.444,1.0
AS14.25,2014-04-18 13:44:36.042,1.0
AS14.25,2014-04-18 16:09:38.476,1.0
AS14.25,2014-04-18 16:11:45.394,1.0
AS14.25,2014-04-18 16:19:54.891,1.0
AS14.25,2014-04-21 09:14:36.063,1.0
AS14.25,2014-04-21 10:58:32.756,1.0
AS14.25,2014-04-21 11:00:01.190,1.0
AS14.25,2014-04-21 11:35:53.334,1.0
AS14.25,2014-04-21 12:40:52.746,1.0
AS14.25,2014-04-21 13:11:01.617,1.0
AS14.25,2014-04-21 14:12:07.559,1.0
AS14.25,2014-04-21 14:17:15.788,1.0
AS14.25,2014-04-21 14:18:06.121,1.0
AS14.25,2014-04-21 14:19:58.227,1.0
AS14.25,2014-04-23 11:03:38.608,1.0
AS14.25,2014-04-23 11:05:14.849,1.0
AS14.25,2014-04-23 15:43:32.365,1.0
AS14.25,2014-04-23 15:51:02.946,1.0
AS14.25,2014-04-28 12:57:33.196,1.0
AS14.25,2014-04-28 17:30:07.170,1.0
AS14.25,2014-04-28 18:04:53.082,1.0
AS14.25,2014-04-28 19:05:32.608,1.0
AS14.25,2014-04-29 15:02:01.573,1.0
AS14.25,2014-04-29 15:02:43.296,1.0
AS14.25,2014-04-29 15:04:27.322,1.0
AS14.25,2014-04-29 15:04:35.539,1.0
AS14.25,2014-04-29 15:04:43.203,1.0
AS14.25,2014-04-29 15:05:05.371,1.0
AS14.25,2014-04-29 15:05:32.411,1.0
AS14.25,2014-04-29 15:06:18.023,1.0
AS14.25,2014-04-29 15:07:04.673,1.0
AS14.25,2014-04-29 15:07:08.358,1.0
AS14.25,2014-04-30 09:52:28.959,1.0
AS14.25,2014-04-30 22:29:06.171,1.0
AS14.25,2014-05-02 17:45:54.660,1.0
AS14.25,2014-05-02 22:29:32.671,1.0
AS14.25,2014-05-04 23:30:20.049,1.0
AS14.25,2014-05-07 09:50:57.948,1.0
AS14.26,2014-02-18 15:50:38.710,1.0
AS14.26,2014-02-18 16:59:59.305,1.0
AS14.26,2014-02-21 16:14:36.051,1.0
AS14.26,2014-02-22 20:45:40.193,1.0
AS14.26,2014-02-22 21:12:17.217,1.0
AS14.26,2014-02-22 21:14:08.924,1.0
AS14.26,2014-02-22 21:15:34.759,1.0
AS14.26,2014-02-22 22:49:41.651,1.0
AS14.26,2014-02-22 22:52:59.032,1.0
AS14.26,2014-02-22 22:56:15.138,1.0
AS14.26,2014-02-22 22:57:16.094,1.0
AS14.26,2014-02-22 22:59:50.459,1.0
AS14.26,2014-02-22 23:00:02.028,1.0
AS14.26,2014-02-22 23:06:25.348,1.0
AS14.26,2014-02-22 23:06:54.910,1.0
AS14.26,2014-02-22 23:07:49.973,1.0
AS14.26,2014-02-22 23:43:39.892,1.0
AS14.26,2014-02-22 23:57:57.507,1.0
AS14.26,2014-02-23 00:51:07.934,1.0
AS14.26,2014-02-23 01:24:02.967,1.0
AS14.26,2014-02-23 01:36:19.122,1.0
AS14.26,2014-02-24 15:07:11.013,1.0
AS14.26,2014-02-24 17:00:10.336,1.0
AS14.26,2014-03-01 19:18:28.773,1.0
AS14.26,2014-03-01 20:40:33.543,1.0
AS14.26,2014-03-05 10:59:50.177,1.0
AS14.26,2014-03-05 11:19:11.342,1.0
AS14.26,2014-03-07 10:52:49.240,1.0
AS14.26,2014-03-09 17:31:49.286,1.0
AS14.26,2014-03-09 17:38:02.480,1.0
AS14.26,2014-03-10 15:56:20.302,1.0
AS14.26,2014-03-15 09:46:45.404,1.0
AS14.26,2014-03-15 11:22:11.621,1.0
AS14.26,2014-03-15 11:49:34.644,1.0
AS14.26,2014-03-16 10:07:45.381,1.0
AS14.26,2014-03-22 10:23:08.052,1.0
AS14.26,2014-03-22 13:03:11.092,1.0
AS14.26,2014-03-23 12:50:18.332,1.0
AS14.26,2014-03-23 12:51:56.288,1.0
AS14.26,2014-03-23 13:17:52.364,1.0
AS14.26,2014-03-24 20:39:55.447,1.0
AS14.26,2014-03-24 20:41:12.403,1.0
AS14.26,2014-04-01 17:56:50.302,1.0
AS14.26,2014-04-01 17:57:33.898,1.0
AS14.26,2014-04-02 15:09:22.204,1.0
AS14.26,2014-04-02 15:10:42.990,1.0
AS14.26,2014-04-05 15:45:23.874,1.0
AS14.26,2014-04-05 15:50:58.982,1.0
AS14.26,2014-04-07 13:15:03.831,1.0
AS14.26,2014-04-07 15:48:28.453,1.0
AS14.26,2014-04-07 16:52:03.483,1.0
AS14.26,2014-04-11 16:50:36.811,1.0
AS14.26,2014-04-15 08:55:08.552,1.0
AS14.26,2014-04-15 08:56:21.815,1.0
AS14.26,2014-04-15 09:01:56.500,1.0
AS14.26,2014-04-15 09:03:24.226,1.0
AS14.26,2014-04-16 23:16:04.627,1.0
AS14.26,2014-04-18 17:56:29.250,1.0
AS14.26,2014-04-18 17:58:40.698,1.0
AS14.26,2014-04-18 18:04:54.819,1.0
AS14.26,2014-04-18 18:06:39.812,1.0
AS14.26,2014-04-18 18:11:35.565,1.0
AS14.26,2014-04-18 18:13:00.772,1.0
AS14.26,2014-04-18 18:18:44.237,1.0
AS14.26,2014-04-23 10:17:29.234,1.0
AS14.26,2014-04-27 16:49:58.908,1.0
AS14.26,2014-04-27 16:51:31.519,1.0
AS14.26,2014-05-05 21:54:24.232,1.0
AS14.26,2014-05-05 21:56:21.851,1.0
AS14.26,2014-05-05 22:06:29.391,1.0
AS14.26,2014-05-06 13:15:59.190,1.0
AS14.26,2014-05-10 21:27:44.134,1.0
AS14.26,2014-05-11 16:28:51.740,1.0
AS14.26,2014-05-14 17:20:54.071,1.0
AS14.26,2014-05-14 18:00:07.084,1.0
AS14.27,2014-02-18 18:38:47.605,1.0
AS14.27,2014-02-18 18:43:22.963,1.0
AS14.27,2014-02-18 19:09:24.503,1.0
AS14.27,2014-02-18 19:09:57.454,1.0
AS14.27,2014-02-20 06:18:34.803,1.0
AS14.27,2014-02-20 07:31:52.286,1.0
AS14.27,2014-02-20 07:59:24.167,1.0
AS14.27,2014-02-20 08:00:51.694,1.0
AS14.27,2014-02-20 08:03:49.293,1.0
AS14.27,2014-02-20 08:04:17.088,1.0
AS14.27,2014-02-20 10:28:48.391,1.0
AS14.27,2014-02-20 10:28:52.628,1.0
AS14.27,2014-02-21 22:59:31.510,1.0
AS14.27,2014-02-22 20:28:34.082,1.0
AS14.27,2014-02-22 20:41:13.226,1.0
AS14.27,2014-02-22 20:42:20.766,1.0
AS14.27,2014-02-22 20:43:19.336,1.0
AS14.27,2014-02-22 20:45:08.732,1.0
AS14.27,2014-02-22 20:45:47.361,1.0
AS14.27,2014-02-22 20:46:38.002,1.0
AS14.27,2014-02-23 19:04:53.578,1.0
AS14.27,2014-02-23 19:05:25.115,1.0
AS14.27,2014-02-23 19:06:23.280,1.0
AS14.27,2014-02-24 18:25:44.562,1.0
AS14.27,2014-02-24 20:24:28.746,1.0
AS14.27,2014-02-26 17:32:02.242,1.0
AS14.27,2014-03-05 10:42:21.963,1.0
AS14.27,2014-03-05 10:44:22.361,1.0
AS14.27,2014-03-05 10:48:38.719,1.0
AS14.27,2014-03-07 08:54:24.365,1.0
AS14.27,2014-03-07 09:06:47.122,1.0
AS14.27,2014-03-07 09:07:10.598,1.0
AS14.27,2014-03-07 13:05:29.969,1.0
AS14.27,2014-03-08 09:40:45.545,1.0
AS14.27,2014-03-08 11:19:44.648,1.0
AS14.27,2014-03-08 11:20:55.404,1.0
AS14.27,2014-03-08 11:21:52.230,1.0
AS14.27,2014-03-10 15:29:21.059,1.0
AS14.27,2014-03-10 15:46:41.684,1.0
AS14.27,2014-03-10 18:01:17.023,1.0
AS14.27,2014-03-10 19:28:43.812,1.0
AS14.27,2014-03-13 17:37:00.055,1.0
AS14.27,2014-03-17 18:19:54.128,1.0
AS14.27,2014-03-17 18:21:30.642,1.0
AS14.27,2014-03-19 13:04:22.586,1.0
AS14.27,2014-03-19 13:05:56.696,1.0
AS14.27,2014-03-19 13:07:22.165,1.0
AS14.27,2014-03-19 13:07:35.056,1.0
AS14.27,2014-03-21 23:10:25.582,1.0
AS14.27,2014-03-25 16:10:46.831,1.0
AS14.27,2014-03-25 16:11:03.457,1.0
AS14.27,2014-03-25 16:12:02.252,1.0
AS14.27,2014-03-29 23:07:59.413,1.0
AS14.27,2014-03-30 17:31:02.295,1.0
AS14.27,2014-03-30 17:44:34.730,1.0
AS14.27,2014-03-30 17:45:48.147,1.0
AS14.27,2014-04-01 17:29:19.911,1.0
AS14.27,2014-04-02 08:46:31.441,1.0
AS14.27,2014-04-02 09:27:17.740,1.0
AS14.27,2014-04-02 14:19:24.483,1.0
AS14.27,2014-04-02 14:19:28.459,1.0
AS14.27,2014-04-03 22:47:53.328,1.0
AS14.27,2014-04-04 10:32:33.201,1.0
AS14.27,2014-04-04 22:36:22.078,1.0
AS14.27,2014-04-04 22:46:51.131,1.0
AS14.27,2014-04-04 22:49:13.976,1.0
AS14.27,2014-04-04 22:52:02.352,1.0
AS14.27,2014-04-05 13:52:43.536,1.0
AS14.27,2014-04-06 11:29:38.267,1.0
AS14.27,2014-04-06 11:50:26.595,1.0
AS14.27,2014-04-10 14:31:20.482,1.0
AS14.27,2014-04-10 14:32:18.535,1.0
AS14.27,2014-04-10 14:33:45.032,1.0
AS14.27,2014-04-10 15:44:03.637,1.0
AS14.27,2014-04-12 12:03:09.375,1.0
AS14.27,2014-04-13 12:14:09.391,1.0
AS14.27,2014-04-21 10:44:22.151,1.0
AS14.27,2014-04-22 08:04:10.273,1.0
AS14.27,2014-04-22 08:08:29.263,1.0
AS14.27,2014-04-22 08:12:17.259,1.0
AS14.27,2014-04-22 08:13:34.413,1.0
AS14.27,2014-04-22 08:14:40.059,1.0
AS14.27,2014-05-07 09:46:42.832,1.0
AS14.27,2014-05-07 09:48:29.927,1.0
AS14.27,2014-05-07 11:57:18.688,1.0
AS14.27,2014-05-07 12:12:34.075,1.0
AS14.27,2014-05-09 11:56:12.973,1.0
AS14.27,2014-05-09 11:56:32.026,1.0
AS14.27,2014-05-09 21:37:19.394,1.0
AS14.27,2014-05-09 21:45:14.805,1.0
AS14.27,2014-05-13 13:06:33.727,1.0
AS14.27,2014-05-13 13:08:09.071,1.0
AS14.27,2014-05-13 13:10:15.516,1.0
AS14.28,2014-02-17 09:48:49.536,1.0
AS14.28,2014-02-19 21:39:42.581,1.0
AS14.28,2014-03-04 15:14:08.788,1.0
AS14.28,2014-03-15 22:53:28.384,1.0
AS14.28,2014-03-24 10:31:41.825,1.0
AS14.28,2014-04-09 11:12:47.346,1.0
AS14.28,2014-04-11 04:37:40.592,1.0
AS14.28,2014-04-11 04:38:09.605,1.0
AS14.28,2014-04-11 04:38:20.035,1.0
AS14.28,2014-04-11 04:38:38.736,1.0
AS14.28,2014-04-11 04:39:34.016,1.0
AS14.28,2014-04-11 05:09:26.632,1.0
AS14.28,2014-04-11 07:57:27.095,1.0
AS14.28,2014-04-11 07:57:51.342,1.0
AS14.28,2014-04-14 12:29:29.209,1.0
AS14.28,2014-04-23 09:03:33.476,1.0
AS14.28,2014-05-01 14:00:22.756,1.0
AS14.29,2014-02-17 10:42:05.661,1.0
AS14.29,2014-02-19 23:33:57.484,1.0
AS14.29,2014-02-19 23:34:34.382,1.0
AS14.29,2014-02-19 23:47:33.174,1.0
AS14.29,2014-02-19 23:48:31.931,1.0
AS14.29,2014-02-19 23:50:55.812,1.0
AS14.29,2014-02-19 23:51:57.696,1.0
AS14.29,2014-02-19 23:53:20.611,1.0
AS14.29,2014-02-19 23:58:44.582,1.0
AS14.29,2014-02-19 23:59:36.926,1.0
AS14.29,2014-02-20 00:03:56.194,1.0
AS14.29,2014-02-20 00:06:26.164,1.0
AS14.29,2014-02-20 03:29:35.309,1.0
AS14.29,2014-02-22 11:53:27.299,1.0
AS14.29,2014-02-22 11:53:46.141,1.0
AS14.29,2014-02-22 11:54:07.941,1.0
AS14.29,2014-02-22 11:56:14.579,1.0
AS14.29,2014-02-22 13:48:17.186,1.0
AS14.29,2014-02-22 14:21:00.744,1.0
AS14.29,2014-02-22 20:10:01.453,1.0
AS14.29,2014-02-22 20:11:26.789,1.0
AS14.29,2014-02-23 18:58:01.339,1.0
AS14.29,2014-02-24 16:28:25.713,1.0
AS14.29,2014-02-27 16:30:57.990,1.0
AS14.29,2014-02-27 16:42:56.519,1.0
AS14.29,2014-02-28 18:13:21.063,1.0
AS14.29,2014-02-28 18:15:38.546,1.0
AS14.29,2014-03-02 10:34:00.233,1.0
AS14.29,2014-03-04 18:38:54.963,1.0
AS14.29,2014-03-06 00:44:03.240,1.0
AS14.29,2014-03-07 20:12:24.483,1.0
AS14.29,2014-03-07 23:03:40.174,1.0
AS14.29,2014-03-07 23:07:59.989,1.0
AS14.29,2014-03-07 23:13:38.207,1.0
AS14.29,2014-03-07 23:15:17.756,1.0
AS14.29,2014-03-08 09:45:08.596,1.0
AS14.29,2014-03-08 10:01:45.286,1.0
AS14.29,2014-03-08 10:08:21.869,1.0
AS14.29,2014-03-08 21:18:06.744,1.0
AS14.29,2014-03-08 21:27:02.404,1.0
AS14.29,2014-03-08 21:28:46.543,1.0
AS14.29,2014-03-13 16:19:29.907,1.0
AS14.29,2014-03-13 16:22:26.798,1.0
AS14.29,2014-03-13 16:27:41.163,1.0
AS14.29,2014-03-13 16:29:43.298,1.0
AS14.29,2014-03-13 16:31:10.677,1.0
AS14.29,2014-03-14 14:01:43.950,1.0
AS14.29,2014-03-15 09:31:17.318,1.0
AS14.29,2014-03-15 10:20:18.140,1.0
AS14.29,2014-03-15 18:11:43.292,1.0
AS14.29,2014-03-19 21:39:19.734,1.0
AS14.29,2014-03-20 09:00:29.907,1.0
AS14.29,2014-03-20 09:05:00.178,1.0
AS14.29,2014-03-20 09:06:25.835,1.0
AS14.29,2014-03-21 15:30:59.861,1.0
AS14.29,2014-03-21 19:16:54.118,1.0
AS14.29,2014-03-22 10:58:22.292,1.0
AS14.29,2014-03-24 08:02:33.871,1.0
AS14.29,2014-03-25 08:01:25.545,1.0
AS14.29,2014-03-25 17:04:38.809,1.0
AS14.29,2014-03-25 17:05:51.312,1.0
AS14.29,2014-03-25 17:08:02.088,1.0
AS14.29,2014-03-25 18:52:25.066,1.0
AS14.29,2014-03-25 18:54:41.332,1.0
AS14.29,2014-03-25 18:58:56.230,1.0
AS14.29,2014-03-25 20:53:37.507,1.0
AS14.29,2014-03-31 16:58:14.729,1.0
AS14.29,2014-03-31 16:58:58.066,1.0
AS14.29,2014-03-31 16:59:15.474,1.0
AS14.29,2014-03-31 17:02:03.346,1.0
AS14.29,2014-04-01 15:54:06.301,1.0
AS14.29,2014-04-01 15:58:59.423,1.0
AS14.29,2014-04-01 16:00:26.312,1.0
AS14.29,2014-04-02 08:38:03.903,1.0
AS14.29,2014-04-02 09:00:27.292,1.0
AS14.29,2014-04-05 18:17:36.611,1.0
AS14.29,2014-04-05 18:22:52.568,1.0
AS14.29,2014-04-06 00:17:52.836,1.0
AS14.29,2014-04-06 00:37:36.256,1.0
AS14.29,2014-04-06 00:42:41.000,1.0
AS14.29,2014-04-06 00:43:20.986,1.0
AS14.29,2014-04-06 00:50:30.535,1.0
AS14.29,2014-04-06 00:51:10.500,1.0
AS14.29,2014-04-08 08:39:06.086,1.0
AS14.29,2014-04-08 09:00:27.529,1.0
AS14.29,2014-04-08 13:46:35.197,1.0
AS14.29,2014-04-08 13:51:14.858,1.0
AS14.29,2014-04-10 14:26:46.196,1.0
AS14.29,2014-04-10 22:31:53.438,1.0
AS14.29,2014-04-10 22:42:11.632,1.0
AS14.29,2014-04-12 09:03:14.016,1.0
AS14.29,2014-04-15 17:04:26.994,1.0
AS14.29,2014-04-16 12:34:38.135,1.0
AS14.29,2014-04-16 12:35:01.727,1.0
AS14.29,2014-04-16 18:22:05.095,1.0
AS14.29,2014-04-16 18:22:33.191,1.0
AS14.29,2014-04-16 18:27:18.016,1.0
AS14.29,2014-04-17 16:40:44.183,1.0
AS14.29,2014-04-17 16:45:03.447,1.0
AS14.29,2014-04-17 17:33:15.030,1.0
AS14.29,2014-04-17 17:34:45.755,1.0
AS14.29,2014-04-18 15:01:00.486,1.0
AS14.29,2014-04-19 16:30:38.520,1.0
AS14.29,2014-04-19 16:31:39.539,1.0
AS14.29,2014-04-19 17:45:56.354,1.0
AS14.29,2014-04-22 08:14:08.209,1.0
AS14.29,2014-04-22 08:14:48.631,1.0
AS14.29,2014-04-22 16:23:56.355,1.0
AS14.29,2014-04-22 16:24:21.664,1.0
AS14.29,2014-04-22 16:24:40.295,1.0
AS14.29,2014-04-22 16:26:59.459,1.0
AS14.29,2014-04-22 16:30:10.868,1.0
AS14.29,2014-04-22 16:34:44.641,1.0
AS14.29,2014-04-22 16:39:35.256,1.0
AS14.29,2014-04-22 23:22:00.484,1.0
AS14.29,2014-04-22 23:55:38.601,1.0
AS14.29,2014-04-23 08:02:34.651,1.0
AS14.29,2014-04-24 07:57:38.065,1.0
AS14.29,2014-04-24 08:00:28.888,1.0
AS14.29,2014-04-24 08:09:30.177,1.0
AS14.29,2014-04-25 08:03:14.170,1.0
AS14.29,2014-04-26 11:02:24.486,1.0
AS14.29,2014-04-26 11:02:58.390,1.0
AS14.29,2014-04-26 11:52:45.592,1.0
AS14.29,2014-04-26 13:51:32.243,1.0
AS14.29,2014-04-29 13:23:45.387,1.0
AS14.29,2014-04-30 14:05:12.984,1.0
AS14.29,2014-04-30 18:11:18.720,1.0
AS14.29,2014-05-02 01:00:51.252,1.0
AS14.29,2014-05-02 22:17:28.401,1.0
AS14.29,2014-05-02 22:18:18.868,1.0
AS14.29,2014-05-02 22:18:40.811,1.0
AS14.29,2014-05-02 22:19:19.332,1.0
AS14.29,2014-05-02 22:20:30.401,1.0
AS14.29,2014-05-02 22:21:35.147,1.0
AS14.29,2014-05-03 14:05:32.530,1.0
AS14.29,2014-05-03 16:07:40.046,1.0
AS14.29,2014-05-04 00:16:47.227,1.0
AS14.29,2014-05-04 17:29:08.025,1.0
AS14.29,2014-05-04 17:31:00.381,1.0
AS14.29,2014-05-04 19:22:16.704,1.0
AS14.29,2014-05-04 19:36:32.206,1.0
AS14.29,2014-05-04 20:30:35.900,1.0
AS14.29,2014-05-04 20:31:38.720,1.0
AS14.29,2014-05-05 17:40:49.371,1.0
AS14.29,2014-05-05 17:41:03.493,1.0
AS14.29,2014-05-05 17:45:53.217,1.0
AS14.29,2014-05-05 17:46:48.713,1.0
AS14.29,2014-05-05 19:05:07.582,1.0
AS14.29,2014-05-05 19:18:08.920,1.0
AS14.29,2014-05-05 19:31:50.371,1.0
AS14.29,2014-05-05 21:21:49.950,1.0
AS14.29,2014-05-05 21:38:08.028,1.0
AS14.29,2014-05-05 21:39:07.838,1.0
AS14.29,2014-05-05 21:58:38.237,1.0
AS14.29,2014-05-05 22:01:59.733,1.0
AS14.29,2014-05-05 22:03:14.332,1.0
AS14.29,2014-05-05 22:20:47.372,1.0
AS14.29,2014-05-05 22:33:42.917,1.0
AS14.29,2014-05-05 22:43:01.010,1.0
AS14.29,2014-05-05 22:43:07.381,1.0
AS14.29,2014-05-08 15:14:40.197,1.0
AS14.29,2014-05-08 22:13:57.049,1.0
AS14.29,2014-05-10 15:32:53.293,1.0
AS14.29,2014-05-12 18:55:21.996,1.0
AS14.29,2014-05-12 19:33:40.634,1.0
AS14.29,2014-05-12 19:42:59.681,1.0
AS14.29,2014-05-12 19:44:29.871,1.0
AS14.29,2014-05-12 19:54:02.493,1.0
AS14.29,2014-05-12 23:00:45.632,1.0
AS14.29,2014-05-13 15:32:07.769,1.0
AS14.29,2014-05-13 16:51:10.565,1.0
AS14.29,2014-05-13 17:02:12.529,1.0
AS14.29,2014-05-13 17:02:42.647,1.0
AS14.29,2014-05-13 18:51:25.855,1.0
AS14.29,2014-05-13 18:53:08.819,1.0
AS14.30,2014-02-22 22:43:54.517,1.0
AS14.30,2014-02-22 22:56:38.509,1.0
AS14.30,2014-02-22 22:58:18.147,1.0
AS14.30,2014-02-22 23:02:38.984,1.0
AS14.30,2014-02-22 23:03:21.701,1.0
AS14.30,2014-02-22 23:16:42.661,1.0
AS14.30,2014-02-23 11:30:20.641,1.0
AS14.30,2014-03-12 15:10:16.273,1.0
AS14.30,2014-03-12 15:10:41.273,1.0
AS14.30,2014-03-12 15:11:21.644,1.0
AS14.30,2014-03-12 21:20:10.158,1.0
AS14.30,2014-03-12 21:22:11.269,1.0
AS14.30,2014-03-21 12:21:50.963,1.0
AS14.30,2014-03-21 12:23:41.865,1.0
AS14.30,2014-04-01 22:25:33.131,1.0
AS14.30,2014-04-01 22:26:03.690,1.0
AS14.30,2014-04-09 15:12:26.951,1.0
AS14.30,2014-04-09 15:12:58.073,1.0
AS14.30,2014-04-09 15:19:59.943,1.0
AS14.30,2014-04-09 15:20:29.528,1.0
AS14.30,2014-04-09 15:21:51.779,1.0
AS14.30,2014-04-10 15:22:07.815,1.0
AS14.30,2014-04-10 15:28:13.427,1.0
AS14.30,2014-04-22 03:02:34.187,1.0
AS14.30,2014-04-22 04:04:21.946,1.0
AS14.30,2014-04-22 22:10:00.638,1.0
AS14.30,2014-04-28 17:54:30.178,1.0
AS14.30,2014-04-28 18:03:07.831,1.0
AS14.30,2014-04-29 18:03:37.729,1.0
AS14.31,2014-02-17 21:54:40.516,1.0
AS14.31,2014-02-22 15:59:04.885,1.0
AS14.31,2014-02-22 21:10:19.253,1.0
AS14.31,2014-02-22 21:11:05.016,1.0
AS14.31,2014-02-24 10:46:11.565,1.0
AS14.31,2014-02-24 10:47:43.217,1.0
AS14.31,2014-02-25 15:49:32.599,1.0
AS14.31,2014-02-25 17:02:24.842,1.0
AS14.31,2014-02-25 17:13:12.081,1.0
AS14.31,2014-02-26 11:52:58.381,1.0
AS14.31,2014-02-26 11:58:53.484,1.0
AS14.31,2014-02-26 12:08:00.558,1.0
AS14.31,2014-03-01 14:22:59.180,1.0
AS14.31,2014-03-01 14:23:57.540,1.0
AS14.31,2014-03-03 11:17:07.849,1.0
AS14.31,2014-03-03 11:35:46.332,1.0
AS14.31,2014-03-03 17:56:59.311,1.0
AS14.31,2014-03-04 21:17:58.466,1.0
AS14.31,2014-03-06 20:19:44.196,1.0
AS14.31,2014-03-07 10:04:54.608,1.0
AS14.31,2014-03-08 13:12:26.515,1.0
AS14.31,2014-03-08 19:58:42.825,1.0
AS14.31,2014-03-08 20:01:00.069,1.0
AS14.31,2014-03-08 20:01:42.426,1.0
AS14.31,2014-03-08 21:18:30.947,1.0
AS14.31,2014-03-08 21:20:56.265,1.0
AS14.31,2014-03-08 21:26:24.650,1.0
AS14.31,2014-03-10 14:05:09.598,1.0
AS14.31,2014-03-10 15:29:49.660,1.0
AS14.31,2014-03-11 17:44:03.566,1.0
AS14.31,2014-03-13 12:28:30.351,1.0
AS14.31,2014-03-14 15:57:49.664,1.0
AS14.31,2014-03-14 20:22:37.467,1.0
AS14.31,2014-03-14 20:24:12.484,1.0
AS14.31,2014-03-14 20:27:22.763,1.0
AS14.31,2014-03-14 20:28:07.323,1.0
AS14.31,2014-03-16 15:02:06.296,1.0
AS14.31,2014-03-19 12:24:35.561,1.0
AS14.31,2014-03-20 15:06:40.289,1.0
AS14.31,2014-03-20 17:04:11.868,1.0
AS14.31,2014-03-23 21:44:13.841,1.0
AS14.31,2014-03-24 21:03:17.036,1.0
AS14.31,2014-03-27 19:00:13.336,1.0
AS14.31,2014-03-27 19:00:51.163,1.0
AS14.31,2014-03-27 19:01:19.516,1.0
AS14.31,2014-03-31 12:27:44.381,1.0
AS14.31,2014-03-31 15:20:01.173,1.0
AS14.31,2014-04-01 07:55:12.762,1.0
AS14.31,2014-04-01 08:50:52.753,1.0
AS14.31,2014-04-01 13:01:12.437,1.0
AS14.31,2014-04-06 23:31:11.408,1.0
AS14.31,2014-04-07 14:04:56.789,1.0
AS14.31,2014-04-07 14:25:01.638,1.0
AS14.31,2014-04-10 14:32:52.026,1.0
AS14.31,2014-04-10 16:50:07.559,1.0
AS14.31,2014-04-10 17:41:31.413,1.0
AS14.31,2014-04-11 18:05:51.756,1.0
AS14.31,2014-04-11 20:27:50.065,1.0
AS14.31,2014-04-13 14:23:49.392,1.0
AS14.31,2014-04-14 09:03:37.772,1.0
AS14.31,2014-04-14 09:05:28.973,1.0
AS14.31,2014-04-21 19:39:44.684,1.0
AS14.31,2014-04-21 22:24:13.770,1.0
AS14.31,2014-04-22 10:07:28.615,1.0
AS14.31,2014-04-22 12:22:39.744,1.0
AS14.31,2014-04-22 12:35:02.374,1.0
AS14.31,2014-04-22 22:22:44.421,1.0
AS14.31,2014-04-26 09:53:12.388,1.0
AS14.31,2014-04-26 16:36:03.565,1.0
