id,time,appCat.social
AS14.19,2014-04-21 00:02:23.885,32.534
AS14.19,2014-04-21 00:07:44.082,6.217
AS14.19,2014-04-21 01:10:05.858,2.02
AS14.19,2014-04-21 01:10:07.884,30000.906
AS14.19,2014-04-21 09:30:21.838,3.03
AS14.19,2014-04-21 10:43:13.119,9.77
AS14.19,2014-04-21 13:19:11.971,5.042
AS14.19,2014-04-22 17:06:25.845,13.69
AS14.19,2014-04-22 17:29:01.424,9.772
AS14.19,2014-04-22 18:21:42.565,2.007
AS14.19,2014-04-23 13:43:57.798,84.242
AS14.19,2014-04-23 13:46:17.565,4.022
AS14.19,2014-04-23 14:03:27.042,59.511
AS14.19,2014-04-23 14:14:46.841,4.054
AS14.19,2014-04-23 14:49:28.549,17.188
AS14.19,2014-04-23 17:11:56.746,24.15
AS14.19,2014-04-25 12:55:56.888,63.495
AS14.19,2014-04-25 12:57:07.782,16.344
AS14.19,2014-04-25 14:03:25.161,61.163
AS14.19,2014-04-25 14:06:16.000,9.119
AS14.19,2014-04-25 15:37:32.648,28.466
AS14.19,2014-04-25 15:44:02.911,0.775
AS14.19,2014-04-25 15:44:06.806,3.04
AS14.19,2014-04-25 17:30:15.450,7.036
AS14.19,2014-04-25 19:30:24.131,46.22
AS14.19,2014-04-25 22:30:29.191,23.099
AS14.19,2014-04-27 11:03:45.279,88.163
AS14.19,2014-04-27 11:33:54.733,3.028
AS14.19,2014-04-27 12:52:20.835,47.701
AS14.19,2014-04-27 13:05:26.762,72.908
AS14.19,2014-04-27 18:09:50.720,56.58
AS14.19,2014-04-27 19:45:49.913,36.38
AS14.19,2014-04-27 20:10:58.138,22.167
AS14.19,2014-04-27 22:25:32.137,55.128
AS14.19,2014-04-27 22:32:12.924,9.834
AS14.19,2014-04-27 22:36:17.022,1.275
AS14.19,2014-04-27 22:41:25.826,3.026
AS14.19,2014-04-28 14:42:26.520,15.298
AS14.19,2014-04-28 17:07:48.305,6.696
AS14.19,2014-04-28 17:07:58.921,3.35
AS14.19,2014-04-28 17:08:08.049,80.336
AS14.19,2014-04-28 17:16:16.078,2.005
AS14.19,2014-04-28 18:33:57.365,7.217
AS14.19,2014-04-28 18:35:41.864,9.91
AS14.19,2014-04-28 18:45:16.769,6.129
AS14.19,2014-04-28 20:09:18.048,22.109
AS14.19,2014-04-28 20:10:03.371,27.117
AS14.19,2014-04-28 20:27:41.413,29.259
AS14.19,2014-04-28 20:37:10.592,3.264
AS14.19,2014-04-28 21:03:02.434,20.048
AS14.19,2014-04-28 21:16:35.078,57.29
AS14.19,2014-04-28 21:17:52.538,148.868
AS14.19,2014-04-28 21:42:57.049,104.327
AS14.19,2014-04-28 21:46:10.845,4.123
AS14.19,2014-04-28 21:52:32.864,3.06
AS14.19,2014-04-28 21:57:41.736,41.614
AS14.19,2014-04-28 21:58:25.716,1.231
AS14.19,2014-04-28 22:04:34.803,6.125
AS14.19,2014-04-29 02:20:01.165,5.085
AS14.19,2014-04-29 02:20:08.473,6.098
AS14.19,2014-04-29 06:43:43.377,2.516
AS14.19,2014-04-29 09:29:24.957,8.034
AS14.19,2014-04-29 09:48:06.187,122.867
AS14.19,2014-04-29 09:55:21.332,3.019
AS14.19,2014-04-29 17:31:56.772,14.284
AS14.19,2014-04-29 17:39:57.773,7.343
AS14.19,2014-04-29 17:41:40.227,4.06
AS14.19,2014-04-30 08:19:27.065,259.492
AS14.19,2014-04-30 11:56:43.719,20.106
AS14.19,2014-04-30 22:43:18.602,52.225
AS14.19,2014-04-30 23:01:29.727,39.167
AS14.19,2014-05-01 08:47:26.619,80.737
AS14.19,2014-05-01 08:48:57.647,150.095
AS14.19,2014-05-01 09:25:29.006,10.046
AS14.19,2014-05-01 09:26:03.832,6.023
AS14.19,2014-05-01 09:26:17.885,3.093
AS14.19,2014-05-01 12:00:59.421,31.121
AS14.19,2014-05-01 17:06:55.151,18.778
AS14.19,2014-05-01 17:07:14.457,24.265
AS14.19,2014-05-01 17:10:41.009,0.696
AS14.19,2014-05-01 17:45:25.111,5.113
AS14.19,2014-05-01 22:14:49.898,5.031
AS14.19,2014-05-03 23:08:27.140,9.076
AS14.19,2014-05-04 00:57:17.355,317.727
AS14.19,2014-05-04 01:02:36.063,6.892
AS14.19,2014-05-04 01:10:50.859,13.085
AS14.19,2014-05-04 01:11:11.200,30.247
AS14.19,2014-05-04 01:12:07.703,38.23
AS14.19,2014-05-04 01:12:50.964,31.743
AS14.19,2014-05-04 01:13:23.713,6.642
AS14.19,2014-05-04 09:55:11.219,4.013
AS14.19,2014-05-04 09:55:35.391,22.226
AS14.19,2014-05-04 09:56:07.859,4.64
AS14.19,2014-05-04 11:07:28.951,3.046
AS14.20,2014-03-20 22:53:45.589,47.557
AS14.20,2014-03-22 14:17:49.877,3.013
AS14.20,2014-03-24 05:30:52.635,8.079
AS14.20,2014-03-24 05:40:00.677,109.552
AS14.20,2014-03-24 05:41:50.232,64.264
AS14.20,2014-03-24 22:09:28.963,5.193
AS14.20,2014-03-24 22:19:03.244,41.194
AS14.20,2014-03-25 06:47:26.892,64.236
AS14.20,2014-03-25 15:41:04.332,109.991
AS14.20,2014-03-25 15:43:40.881,4.883
AS14.20,2014-03-25 15:44:05.134,3.737
AS14.20,2014-03-25 15:44:09.509,5.136
AS14.20,2014-03-25 20:42:55.891,112.213
AS14.20,2014-03-25 20:45:00.190,5.072
AS14.20,2014-03-25 20:54:31.061,26.847
AS14.20,2014-03-25 21:17:57.453,42.198
AS14.20,2014-03-25 21:18:39.654,1.003
AS14.20,2014-03-25 21:18:40.657,147.771
AS14.20,2014-03-26 05:35:53.674,132.35
AS14.20,2014-03-26 05:56:50.063,31.15
AS14.20,2014-03-26 05:59:22.884,38.222
AS14.20,2014-03-26 06:12:05.395,3.017
AS14.20,2014-03-26 06:12:08.414,4.49
AS14.20,2014-03-26 06:12:23.880,63.956
AS14.20,2014-03-26 11:40:57.878,66.449
AS14.20,2014-03-26 11:46:57.065,7.731
AS14.20,2014-03-27 20:12:08.200,24.09
AS14.20,2014-03-27 20:12:32.290,1.005
AS14.20,2014-03-27 20:12:33.298,13.873
AS14.20,2014-03-27 20:13:49.869,6.639
AS14.20,2014-03-27 20:14:59.832,4.914
AS14.20,2014-03-27 20:16:55.996,37.629
AS14.20,2014-03-27 20:17:46.905,2.02
AS14.20,2014-03-27 20:18:16.882,3.562
AS14.20,2014-03-27 20:18:38.842,5.187
AS14.20,2014-03-27 20:19:26.829,5.189
AS14.20,2014-03-27 20:20:23.786,5.271
AS14.20,2014-03-27 20:21:02.690,5.258
AS14.20,2014-03-27 20:21:41.045,29.784
AS14.20,2014-03-27 20:23:08.813,2.199
AS14.20,2014-03-27 20:24:11.898,7.395
AS14.20,2014-03-27 20:25:02.790,3.309
AS14.20,2014-03-27 20:25:27.816,11.043
AS14.20,2014-03-27 20:26:10.543,75.372
AS14.20,2014-03-27 20:27:57.368,6.937
AS14.20,2014-03-30 11:04:28.368,147.992
AS14.20,2014-03-30 11:06:57.668,3.218
AS14.20,2014-03-30 11:11:04.933,4.182
AS14.20,2014-03-30 11:14:28.930,4.761
AS14.20,2014-03-30 12:44:02.062,45.781
AS14.20,2014-03-30 12:44:54.046,63.212
AS14.20,2014-03-30 12:46:20.648,54.056
AS14.20,2014-03-30 13:01:45.976,4.26
AS14.20,2014-04-02 03:51:51.542,125.061
AS14.20,2014-04-02 04:53:58.063,4.495
AS14.20,2014-04-02 04:54:05.391,125.549
AS14.20,2014-04-02 04:56:10.941,134.688
AS14.20,2014-04-02 15:19:02.392,95.475
AS14.20,2014-04-02 15:22:12.421,137.664
AS14.20,2014-04-02 15:29:36.914,24.154
AS14.20,2014-04-02 15:54:07.358,35.201
AS14.20,2014-04-02 15:57:11.730,5.018
AS14.20,2014-04-02 16:01:59.226,101.992
AS14.20,2014-04-04 23:07:46.579,93.466
AS14.20,2014-04-04 23:20:14.147,137.873
AS14.20,2014-04-04 23:29:11.309,63.359
AS14.20,2014-04-04 23:30:46.828,10.035
AS14.20,2014-04-04 23:30:56.865,59.3
AS14.20,2014-04-06 02:55:17.303,142.797
AS14.20,2014-04-06 23:49:59.565,37.255
AS14.20,2014-04-06 23:55:52.346,2.004
AS14.20,2014-04-06 23:56:10.582,255.334
AS14.20,2014-04-07 00:04:19.098,184.826
AS14.20,2014-04-07 00:16:51.760,50.236
AS14.20,2014-04-07 00:22:30.555,4.014
AS14.20,2014-04-07 00:25:27.397,335.684
AS14.20,2014-04-08 10:22:30.719,4.024
AS14.20,2014-04-09 05:30:47.480,28.806
AS14.20,2014-04-09 05:32:33.565,4.015
AS14.20,2014-04-09 12:19:30.861,27.194
AS14.20,2014-04-09 12:19:58.401,2.063
AS14.20,2014-04-09 12:20:13.536,245.205
AS14.20,2014-04-09 12:28:25.714,110.275
AS14.20,2014-04-09 13:38:36.500,6.017
AS14.20,2014-04-09 16:37:03.101,107.475
AS14.20,2014-04-09 16:38:50.581,12.126
AS14.20,2014-04-09 16:47:18.790,166.277
AS14.20,2014-04-09 16:51:52.984,3.777
AS14.20,2014-04-09 16:51:58.305,4.078
AS14.20,2014-04-09 16:52:02.394,209.493
AS14.20,2014-04-09 17:02:56.852,4.859
AS14.20,2014-04-09 17:03:01.723,27.936
AS14.20,2014-04-09 17:03:30.815,8.665
AS14.20,2014-04-09 17:08:54.835,1.008
AS14.20,2014-04-09 17:08:58.859,29.808
AS14.20,2014-04-09 17:10:57.592,5.524
AS14.20,2014-04-09 17:13:06.858,3.012
AS14.20,2014-04-10 06:51:14.915,45.214
AS14.20,2014-04-10 07:02:56.015,5.948
AS14.20,2014-04-10 07:20:19.242,4.035
AS14.20,2014-04-10 18:05:24.885,106.42
AS14.20,2014-04-10 18:07:12.125,3.075
AS14.20,2014-04-10 18:08:22.776,2.006
AS14.20,2014-04-10 20:10:43.476,100.558
AS14.20,2014-04-10 20:14:21.607,63.257
AS14.20,2014-04-12 23:16:01.171,92.001
AS14.20,2014-04-12 23:18:27.180,5.187
AS14.20,2014-04-12 23:19:14.062,8.024
AS14.20,2014-04-15 18:43:04.808,21.078
AS14.20,2014-04-15 18:45:38.861,50.86
AS14.20,2014-04-15 18:47:35.857,5.141
AS14.20,2014-04-15 18:51:03.892,33.221
AS14.20,2014-04-15 18:53:30.368,3.724
AS14.20,2014-04-15 18:55:07.996,2.904
AS14.20,2014-04-15 18:55:57.822,5.194
AS14.20,2014-04-15 18:56:21.770,5.217
AS14.20,2014-04-15 18:57:32.894,5.178
AS14.20,2014-04-15 19:00:48.217,3.024
AS14.20,2014-04-17 21:49:14.859,88.24
AS14.20,2014-04-17 22:12:14.380,61.659
AS14.20,2014-04-17 22:13:53.206,13.121
AS14.20,2014-04-17 22:29:48.065,31.213
AS14.20,2014-04-17 23:10:23.989,95.56
AS14.20,2014-04-17 23:30:10.368,30.024
AS14.20,2014-04-18 06:49:27.966,4.386
AS14.20,2014-04-18 22:09:52.904,5.145
AS14.20,2014-04-18 22:11:03.930,5.102
AS14.20,2014-04-19 20:38:56.783,35.379
AS14.20,2014-04-20 18:40:51.013,3.695
AS14.20,2014-04-20 18:48:58.887,3.877
AS14.20,2014-04-20 18:50:55.246,5.781
AS14.20,2014-04-21 14:43:39.602,108.286
AS14.20,2014-04-21 14:45:29.388,121.558
AS14.20,2014-04-21 14:58:49.016,5.04
AS14.20,2014-04-21 15:05:51.042,9.639
AS14.20,2014-04-21 15:06:00.683,723.048
AS14.20,2014-04-21 15:18:17.786,11.421
AS14.20,2014-04-21 15:20:57.059,1.931
AS14.20,2014-04-21 15:22:27.809,33.832
AS14.20,2014-04-21 23:16:17.839,18.101
AS14.20,2014-04-21 23:18:04.596,41.405
AS14.20,2014-04-23 06:44:49.224,51.621
AS14.20,2014-04-23 09:13:59.022,31.529
AS14.20,2014-04-24 18:26:35.836,46.377
AS14.20,2014-04-24 18:30:50.757,14.037
AS14.20,2014-04-24 18:31:37.493,2.082
AS14.20,2014-04-24 18:32:54.775,3.008
AS14.20,2014-04-24 18:50:08.924,17.371
AS14.20,2014-04-25 00:37:30.713,60.263
AS14.20,2014-04-26 02:37:29.927,12.597
AS14.20,2014-04-26 02:37:46.796,5.215
AS14.20,2014-04-26 02:38:43.809,4.05
AS14.20,2014-04-26 02:42:34.835,5.051
AS14.20,2014-04-26 02:45:43.674,171.88
AS14.20,2014-04-26 02:50:38.137,83.44
AS14.20,2014-04-26 02:58:28.930,72.3
AS14.20,2014-04-26 03:01:41.901,5.026
AS14.20,2014-04-26 03:01:48.940,12.692
AS14.20,2014-04-26 03:08:02.453,11.828
AS14.20,2014-04-26 23:54:04.778,19.066
AS14.20,2014-04-26 23:54:23.845,56.968
AS14.20,2014-04-27 00:02:37.250,12.056
AS14.20,2014-04-27 00:02:49.309,81.444
AS14.20,2014-04-27 00:04:11.766,14.059
AS14.20,2014-04-27 00:04:57.963,34.189
AS14.20,2014-04-27 00:05:32.157,149.795
AS14.20,2014-04-27 00:08:02.967,641.187
AS14.20,2014-04-28 07:17:34.665,44.222
AS14.20,2014-04-28 07:18:18.890,156.821
AS14.20,2014-04-28 07:54:52.776,27.193
AS14.20,2014-04-28 08:07:03.476,40.43
AS14.20,2014-04-28 15:55:02.336,38.389
AS14.20,2014-04-28 15:58:31.934,6.222
AS14.20,2014-04-28 22:01:22.221,7.381
AS14.20,2014-04-28 22:31:56.230,33.535
AS14.20,2014-04-28 22:33:02.454,3.014
AS14.20,2014-04-28 22:46:56.273,35.79
AS14.20,2014-04-28 22:47:38.927,6.02
AS14.20,2014-04-29 06:42:30.815,91.55
AS14.20,2014-04-29 06:44:20.438,40.302
AS14.23,2014-03-22 18:29:08.595,462.693
AS14.23,2014-03-22 18:37:18.720,4.019
AS14.23,2014-03-22 18:37:45.832,50.373
AS14.23,2014-03-22 18:38:36.214,12.883
AS14.23,2014-03-22 18:38:53.130,46.479
AS14.23,2014-03-22 18:40:17.832,6.018
AS14.23,2014-03-22 19:41:57.035,14.75
AS14.23,2014-03-22 19:42:29.749,65.215
AS14.23,2014-03-23 00:20:02.829,15.096
AS14.23,2014-03-23 00:21:02.201,14.1
AS14.23,2014-03-23 00:34:20.596,425.157
AS14.23,2014-03-23 00:42:23.108,348.637
AS14.23,2014-03-23 00:48:44.005,176.854
AS14.23,2014-03-23 00:51:41.867,24.147
AS14.23,2014-03-23 00:52:43.158,652.139
AS14.23,2014-03-23 01:03:38.342,298.929
AS14.23,2014-03-23 01:09:17.545,200.931
AS14.23,2014-03-23 01:12:55.555,321.498
AS14.23,2014-03-23 01:18:24.095,700.176
AS14.23,2014-03-23 01:30:12.614,206.325
AS14.23,2014-03-23 01:36:33.476,14.05
AS14.23,2014-03-23 01:36:49.546,518.03
AS14.23,2014-03-23 01:45:32.598,297.246
AS14.23,2014-03-23 01:50:43.661,314.068
AS14.23,2014-03-23 01:56:01.796,61.277
AS14.23,2014-03-23 01:57:03.075,111.547
AS14.23,2014-03-23 01:58:54.625,115.524
AS14.23,2014-03-23 02:01:08.280,616.951
AS14.23,2014-03-23 02:12:05.427,61.384
AS14.23,2014-03-23 02:13:09.134,4.69
AS14.23,2014-03-23 02:13:15.822,15.745
AS14.23,2014-03-23 02:13:45.055,6.019
AS14.23,2014-03-23 02:14:15.239,8.024
AS14.23,2014-03-23 02:14:47.351,91.451
AS14.23,2014-03-23 02:16:26.836,57.243
AS14.23,2014-03-23 02:17:32.138,1453.332
AS14.23,2014-03-23 02:42:22.684,858.02
AS14.23,2014-03-23 02:56:40.706,67.311
AS14.23,2014-03-23 02:57:48.025,757.178
AS14.23,2014-03-23 04:45:21.915,1.887
AS14.23,2014-03-23 04:53:25.351,15.035
AS14.23,2014-03-23 09:33:14.140,18.058
AS14.23,2014-03-23 14:04:19.841,92.243
AS14.23,2014-03-23 15:43:40.944,15.121
AS14.23,2014-03-23 15:43:58.006,22.29
AS14.23,2014-03-23 15:50:12.039,6.019
AS14.23,2014-03-23 15:50:28.112,47.227
AS14.23,2014-03-23 15:56:12.154,426.078
AS14.23,2014-03-23 16:03:32.301,380.868
AS14.23,2014-03-23 16:10:01.269,442.349
AS14.23,2014-03-23 16:17:40.711,47.259
AS14.23,2014-03-23 16:19:07.180,18.273
AS14.23,2014-03-23 16:19:29.137,48.036
AS14.23,2014-03-23 16:29:37.773,34.183
AS14.23,2014-03-23 16:31:09.299,64.324
AS14.23,2014-03-23 16:32:27.694,12.058
AS14.23,2014-03-23 16:33:38.082,16.051
AS14.23,2014-03-23 16:34:39.382,43.213
AS14.23,2014-03-23 16:35:40.750,123.848
AS14.23,2014-03-23 16:38:19.802,36.172
AS14.23,2014-03-23 16:39:59.315,20.116
AS14.23,2014-03-23 16:41:29.786,21.085
AS14.23,2014-03-23 16:47:30.615,74.366
AS14.23,2014-03-23 16:49:14.168,36.161
AS14.23,2014-03-23 16:50:53.632,47.253
AS14.23,2014-03-23 16:52:10.028,20.085
AS14.23,2014-03-23 16:53:01.325,24.119
AS14.23,2014-03-23 16:53:32.496,134.815
AS14.23,2014-03-23 16:56:06.448,114.644
AS14.23,2014-03-23 16:58:48.328,65.356
AS14.23,2014-03-23 17:00:10.819,406.185
AS14.23,2014-03-23 17:08:22.483,49.396
AS14.23,2014-03-23 17:09:21.926,49.226
AS14.23,2014-03-23 17:18:49.109,171.012
AS14.23,2014-03-23 17:22:08.548,58.404
AS14.23,2014-03-23 17:23:45.108,3.019
AS14.23,2014-03-23 17:24:51.542,36.228
AS14.23,2014-03-23 17:25:34.809,11.046
AS14.23,2014-03-23 17:25:51.882,40.24
AS14.23,2014-03-23 17:26:44.184,17.144
AS14.23,2014-03-23 17:27:48.555,5.017
AS14.23,2014-03-23 17:28:12.719,51.324
AS14.23,2014-03-23 17:30:28.529,16.081
AS14.23,2014-03-23 17:31:07.757,15.054
AS14.23,2014-03-23 17:32:04.028,302.647
AS14.23,2014-03-23 17:37:12.721,28.148
AS14.23,2014-03-23 17:38:47.194,49.253
AS14.23,2014-03-23 17:40:25.734,21.099
AS14.23,2014-03-23 17:41:05.990,91.378
AS14.23,2014-03-23 17:42:44.404,34.177
AS14.23,2014-03-23 17:43:54.744,27.612
AS14.23,2014-03-23 17:48:06.825,16.067
AS14.23,2014-03-23 17:48:25.528,60.792
AS14.23,2014-03-23 17:49:39.384,462.383
AS14.23,2014-03-23 17:57:26.796,40.212
AS14.23,2014-03-23 17:58:30.095,92.497
AS14.23,2014-03-23 18:00:16.677,30.108
AS14.23,2014-03-23 18:00:52.848,38.205
AS14.23,2014-03-23 18:02:09.285,493.446
AS14.23,2014-03-23 18:10:30.782,97.634
AS14.23,2014-03-23 18:12:14.459,189.882
AS14.23,2014-03-23 18:15:56.489,99.565
AS14.23,2014-03-23 18:18:31.950,16.08
AS14.23,2014-03-23 18:19:58.365,2.941
AS14.23,2014-03-23 18:21:19.173,27.094
AS14.23,2014-03-23 18:22:10.404,125.098
AS14.23,2014-03-23 18:24:45.657,69.336
AS14.23,2014-03-23 18:26:17.165,495.51
AS14.23,2014-03-23 18:35:21.913,75.341
AS14.23,2014-03-23 18:36:42.288,126.725
AS14.23,2014-03-23 18:38:54.051,108.652
AS14.23,2014-03-23 18:40:42.703,107.011
AS14.23,2014-03-23 18:46:48.002,23.166
AS14.23,2014-03-23 18:47:37.272,705.666
AS14.23,2014-03-23 18:59:53.065,111.544
AS14.23,2014-03-23 19:02:31.891,15.058
AS14.23,2014-03-23 19:02:57.013,22.144
AS14.23,2014-03-23 19:03:22.194,163.962
AS14.23,2014-03-23 19:09:19.154,197.006
AS14.23,2014-03-23 19:13:09.352,1224.501
AS14.23,2014-03-23 19:34:56.878,286.016
AS14.23,2014-03-23 19:41:22.516,387.0
AS14.23,2014-03-23 19:57:40.282,31.17
AS14.23,2014-03-23 20:05:53.151,35.042
AS14.23,2014-03-23 20:06:43.553,49.247
AS14.23,2014-03-23 20:10:33.739,30.17
AS14.23,2014-03-23 20:13:31.645,16.052
AS14.23,2014-03-23 20:14:01.815,297.013
AS14.23,2014-03-23 20:21:06.321,40.955
AS14.23,2014-03-23 20:21:49.851,157.481
AS14.23,2014-03-23 20:25:30.805,10.038
AS14.23,2014-03-23 20:26:45.834,2.232
AS14.23,2014-03-23 20:27:00.290,93.418
AS14.23,2014-03-23 20:29:02.895,78.415
AS14.23,2014-03-23 20:31:15.816,43.219
AS14.23,2014-03-23 20:32:19.523,10.314
AS14.23,2014-03-23 20:32:50.237,120.351
AS14.23,2014-03-23 20:34:55.607,4.022
AS14.23,2014-03-23 20:35:03.696,173.781
AS14.23,2014-03-23 20:39:09.887,167.753
AS14.23,2014-03-23 20:44:43.497,6.02
AS14.23,2014-03-23 20:45:34.744,121.572
AS14.23,2014-03-23 20:47:44.349,42.189
AS14.23,2014-03-23 20:48:53.644,97.433
AS14.23,2014-03-23 20:51:26.368,218.475
AS14.23,2014-03-23 20:55:34.947,896.107
AS14.23,2014-03-23 21:10:44.105,58.253
AS14.23,2014-03-23 21:12:34.621,187.982
AS14.23,2014-03-23 21:18:45.263,43.223
AS14.23,2014-03-23 21:19:47.634,43.251
AS14.23,2014-03-23 21:21:05.095,381.798
AS14.23,2014-03-23 21:28:05.108,68.384
AS14.23,2014-03-23 21:29:24.542,15.059
AS14.23,2014-03-23 21:30:34.890,63.284
AS14.23,2014-03-23 21:32:12.372,52.266
AS14.23,2014-03-23 21:33:27.746,558.655
AS14.23,2014-03-23 21:43:07.563,793.427
AS14.23,2014-03-23 21:56:55.190,684.895
AS14.23,2014-03-23 22:08:24.088,52.881
AS14.23,2014-03-23 22:09:39.878,30.188
AS14.23,2014-03-23 22:12:17.513,124.888
AS14.23,2014-03-23 22:14:24.983,18.071
AS14.23,2014-03-23 22:14:43.055,380.855
AS14.23,2014-03-23 22:21:19.002,260.281
AS14.23,2014-03-23 22:25:53.349,52.251
AS14.23,2014-03-23 22:30:07.269,15.941
AS14.23,2014-03-23 22:30:27.724,71.478
AS14.23,2014-03-23 22:31:49.243,486.329
AS14.23,2014-03-23 22:52:19.374,21.14
AS14.23,2014-03-23 22:54:33.086,324.421
AS14.23,2014-03-23 23:00:15.654,110.602
AS14.23,2014-03-23 23:02:07.328,3.013
AS14.23,2014-03-23 23:09:33.665,221.813
AS14.23,2014-03-23 23:13:28.549,221.77
AS14.23,2014-03-23 23:18:59.220,43.404
AS14.23,2014-03-23 23:20:35.865,19.547
AS14.23,2014-03-23 23:20:55.959,30.32
AS14.23,2014-03-23 23:23:20.769,21.586
AS14.23,2014-03-23 23:24:25.963,29.659
AS14.23,2014-03-24 01:29:37.062,42.497
AS14.23,2014-03-24 01:42:26.836,19.222
AS14.23,2014-03-24 01:43:14.325,1.958
AS14.23,2014-03-24 01:43:47.069,5.016
AS14.23,2014-03-24 01:43:52.088,90.738
AS14.23,2014-03-24 01:45:30.815,34.841
AS14.23,2014-03-24 01:46:11.990,1.936
AS14.23,2014-03-24 01:46:18.819,20.931
AS14.23,2014-03-24 01:47:29.763,92.942
AS14.23,2014-03-24 01:50:51.734,5.32
AS14.23,2014-03-24 01:51:29.835,22.016
AS14.23,2014-03-24 01:55:45.032,2.079
AS14.23,2014-03-24 01:58:04.934,5.119
AS14.23,2014-03-24 01:58:12.819,30.661
AS14.23,2014-03-24 01:58:59.127,5.287
AS14.23,2014-03-24 01:59:08.816,75.341
AS14.23,2014-03-24 02:00:25.078,131.324
AS14.23,2014-03-24 02:05:50.948,26.271
AS14.23,2014-03-24 02:07:06.855,5.169
AS14.23,2014-03-24 02:07:19.872,17.985
AS14.23,2014-03-24 02:07:51.176,5.025
AS14.23,2014-03-24 02:20:13.088,113.794
AS14.23,2014-03-24 02:22:07.723,32.127
AS14.23,2014-03-24 02:24:13.338,397.004
AS14.23,2014-03-24 02:30:50.457,34.193
AS14.23,2014-03-24 02:31:24.657,9.034
AS14.23,2014-03-24 13:15:04.696,8.027
AS14.23,2014-03-24 13:16:40.125,25.549
AS14.23,2014-03-24 13:17:56.809,9.555
AS14.23,2014-03-26 08:00:25.947,15.067
AS14.23,2014-03-26 15:23:28.757,58.349
AS14.23,2014-03-26 15:31:12.723,54.664
AS14.23,2014-03-26 15:37:12.395,17.589
AS14.23,2014-03-27 15:07:33.099,15.102
AS14.23,2014-03-29 12:02:02.247,29.236
AS14.23,2014-03-29 12:02:34.732,13.057
AS14.23,2014-03-29 16:49:26.792,50.865
AS14.23,2014-03-29 16:51:19.729,4.018
AS14.23,2014-03-30 00:17:34.322,15.037
AS14.23,2014-03-30 00:18:00.723,135.738
AS14.23,2014-03-30 00:20:18.996,77.356
AS14.23,2014-03-30 00:23:08.950,40.438
AS14.23,2014-03-30 00:24:39.687,4.133
AS14.23,2014-03-30 00:26:38.818,33.732
AS14.23,2014-03-30 00:28:43.164,1.933
AS14.23,2014-03-30 00:28:56.823,4.364
AS14.23,2014-03-30 00:29:01.188,27.077
AS14.23,2014-03-30 00:43:31.924,4.011
AS14.23,2014-03-30 11:17:58.898,13.777
AS14.23,2014-03-30 11:19:46.868,3.008
AS14.23,2014-03-30 21:16:26.163,14.045
AS14.23,2014-03-30 21:33:38.750,108.495
AS14.23,2014-03-30 21:52:54.020,25.275
AS14.23,2014-03-30 23:45:19.124,14.285
AS14.23,2014-03-31 00:12:47.604,14.84
AS14.23,2014-03-31 00:13:11.835,49.239
AS14.23,2014-03-31 07:55:36.845,24.304
AS14.23,2014-03-31 16:40:51.792,12.028
AS14.23,2014-03-31 18:17:37.799,10.08
AS14.23,2014-03-31 22:58:44.805,19.562
AS14.23,2014-03-31 22:59:09.654,14.056
AS14.23,2014-03-31 22:59:35.618,11.042
AS14.23,2014-03-31 22:59:54.753,23.885
AS14.23,2014-03-31 23:00:22.678,15.129
AS14.23,2014-03-31 23:00:40.694,83.757
AS14.23,2014-04-01 20:08:34.180,31.215
AS14.23,2014-04-01 20:09:14.707,17.628
AS14.23,2014-04-01 20:09:34.048,29.753
AS14.23,2014-04-01 20:10:48.710,17.617
AS14.23,2014-04-01 20:12:19.690,7.032
AS14.23,2014-04-01 20:20:10.334,70.641
AS14.23,2014-04-01 20:23:34.690,7.461
AS14.23,2014-04-01 20:25:51.763,3.883
AS14.23,2014-04-01 20:38:17.306,1.942
AS14.23,2014-04-01 20:42:50.957,5.009
AS14.23,2014-04-01 20:50:24.894,9.029
AS14.23,2014-04-02 16:25:59.138,16.463
AS14.23,2014-04-02 16:26:16.789,18.055
AS14.23,2014-04-03 16:50:40.545,32.483
AS14.23,2014-04-03 17:25:42.059,18.136
AS14.23,2014-04-04 23:50:09.736,28.116
AS14.23,2014-04-06 03:34:36.809,18.249
AS14.23,2014-04-06 03:35:14.812,28.2
AS14.23,2014-04-06 03:35:50.042,39.554
AS14.23,2014-04-06 03:37:34.257,1.91
AS14.23,2014-04-06 03:40:28.793,17.984
AS14.23,2014-04-06 03:41:52.773,9.845
AS14.23,2014-04-06 11:19:55.463,9.085
AS14.23,2014-04-06 19:24:57.750,31.13
AS14.23,2014-04-06 23:52:50.970,33.661
AS14.23,2014-04-06 23:57:22.773,10.196
AS14.23,2014-04-07 00:02:38.183,2.629
AS14.23,2014-04-07 00:23:26.161,5.23
AS14.23,2014-04-07 00:25:00.786,1.603
AS14.23,2014-04-07 00:33:24.933,50.892
AS14.23,2014-04-07 01:04:45.391,28.984
AS14.23,2014-04-07 01:07:57.944,7.096
AS14.23,2014-04-07 12:06:30.950,31.179
AS14.23,2014-04-07 12:10:25.766,7.042
AS14.23,2014-04-07 20:58:30.789,21.454
AS14.23,2014-04-07 21:00:48.801,23.271
AS14.23,2014-04-07 22:06:19.624,34.306
AS14.23,2014-04-07 22:06:55.313,44.405
AS14.23,2014-04-08 11:51:08.243,571.43
AS14.23,2014-04-08 14:04:45.934,9.033
AS14.23,2014-04-08 15:24:34.950,3.007
