id,time,call
AS14.09,2014-04-24 13:56:58.943,1.0
AS14.09,2014-04-24 14:20:45.493,1.0
AS14.09,2014-04-24 17:36:19.053,1.0
AS14.09,2014-04-24 17:39:49.861,1.0
AS14.09,2014-04-24 17:49:40.576,1.0
AS14.12,2014-02-20 21:15:19.309,1.0
AS14.12,2014-02-21 18:21:10.536,1.0
AS14.12,2014-02-21 23:43:34.502,1.0
AS14.12,2014-02-22 00:31:48.526,1.0
AS14.12,2014-02-22 01:29:54.905,1.0
AS14.12,2014-02-22 19:49:08.477,1.0
AS14.12,2014-02-22 19:49:37.576,1.0
AS14.12,2014-02-23 04:17:37.469,1.0
AS14.12,2014-02-23 11:51:33.607,1.0
AS14.12,2014-02-24 14:56:14.131,1.0
AS14.12,2014-02-24 14:57:57.500,1.0
AS14.12,2014-02-26 09:49:13.621,1.0
AS14.12,2014-02-26 12:17:55.256,1.0
AS14.12,2014-02-26 12:20:41.068,1.0
AS14.12,2014-02-26 12:22:05.670,1.0
AS14.12,2014-02-26 21:19:01.055,1.0
AS14.12,2014-02-26 21:28:35.891,1.0
AS14.12,2014-02-26 21:31:29.812,1.0
AS14.12,2014-02-26 22:45:10.282,1.0
AS14.12,2014-02-26 22:47:49.249,1.0
AS14.12,2014-02-27 13:59:14.243,1.0
AS14.12,2014-02-27 16:58:43.506,1.0
AS14.12,2014-02-27 20:36:12.700,1.0
AS14.12,2014-02-28 10:16:25.483,1.0
AS14.12,2014-02-28 17:06:02.055,1.0
AS14.12,2014-03-01 10:11:32.033,1.0
AS14.12,2014-03-01 10:30:26.161,1.0
AS14.12,2014-03-01 12:45:41.493,1.0
AS14.12,2014-03-01 12:55:14.377,1.0
AS14.12,2014-03-01 23:20:46.510,1.0
AS14.12,2014-03-02 13:48:21.476,1.0
AS14.12,2014-03-03 22:09:59.029,1.0
AS14.12,2014-03-04 17:20:43.532,1.0
AS14.12,2014-03-04 17:48:35.298,1.0
AS14.12,2014-03-07 12:02:11.476,1.0
AS14.12,2014-03-07 12:26:34.085,1.0
AS14.12,2014-03-07 13:08:10.553,1.0
AS14.12,2014-03-07 14:18:26.509,1.0
AS14.12,2014-03-07 15:04:13.563,1.0
AS14.12,2014-03-07 16:06:52.308,1.0
AS14.12,2014-03-07 16:08:44.634,1.0
AS14.12,2014-03-07 16:10:08.078,1.0
AS14.12,2014-03-08 14:21:51.779,1.0
AS14.12,2014-03-08 14:22:25.148,1.0
AS14.12,2014-03-08 14:56:10.520,1.0
AS14.12,2014-03-08 18:15:39.512,1.0
AS14.12,2014-03-10 09:05:23.243,1.0
AS14.12,2014-03-10 09:09:02.924,1.0
AS14.12,2014-03-12 22:04:36.559,1.0
AS14.12,2014-03-14 00:35:47.523,1.0
AS14.12,2014-03-14 00:36:34.861,1.0
AS14.12,2014-03-14 18:12:35.901,1.0
AS14.12,2014-03-14 18:18:11.703,1.0
AS14.12,2014-03-14 19:23:03.474,1.0
AS14.12,2014-03-15 13:57:41.131,1.0
AS14.12,2014-03-15 14:05:46.033,1.0
AS14.12,2014-03-15 14:13:40.454,1.0
AS14.12,2014-03-15 15:22:16.085,1.0
AS14.12,2014-03-16 16:29:24.515,1.0
AS14.12,2014-03-16 22:59:10.522,1.0
AS14.12,2014-03-18 14:29:38.812,1.0
AS14.12,2014-03-19 20:55:06.358,1.0
AS14.12,2014-03-20 18:44:31.930,1.0
AS14.12,2014-03-21 21:48:39.969,1.0
AS14.12,2014-03-21 21:49:16.615,1.0
AS14.12,2014-03-25 10:46:00.457,1.0
AS14.12,2014-03-25 20:56:50.114,1.0
AS14.12,2014-03-27 09:00:40.539,1.0
AS14.12,2014-03-27 11:10:54.826,1.0
AS14.12,2014-03-28 11:58:26.499,1.0
AS14.12,2014-03-28 20:26:26.269,1.0
AS14.12,2014-03-28 23:25:18.928,1.0
AS14.12,2014-03-28 23:25:49.709,1.0
AS14.12,2014-03-28 23:26:16.430,1.0
AS14.12,2014-03-28 23:26:34.601,1.0
AS14.12,2014-03-28 23:39:27.727,1.0
AS14.12,2014-03-28 23:39:54.950,1.0
AS14.12,2014-03-28 23:40:29.548,1.0
AS14.12,2014-03-29 11:15:00.796,1.0
AS14.12,2014-03-29 11:33:00.013,1.0
AS14.12,2014-03-29 13:09:31.460,1.0
AS14.12,2014-03-29 13:46:14.015,1.0
AS14.12,2014-03-29 13:46:41.147,1.0
AS14.12,2014-03-30 18:18:25.559,1.0
AS14.12,2014-03-31 14:41:16.545,1.0
AS14.12,2014-04-01 16:39:58.233,1.0
AS14.12,2014-04-01 17:17:46.676,1.0
AS14.12,2014-04-02 11:35:41.515,1.0
AS14.12,2014-04-02 18:23:46.121,1.0
AS14.12,2014-04-02 18:27:49.536,1.0
AS14.12,2014-04-03 14:31:24.437,1.0
AS14.12,2014-04-03 15:44:33.796,1.0
AS14.12,2014-04-03 15:45:52.193,1.0
AS14.12,2014-04-04 16:34:11.496,1.0
AS14.12,2014-04-04 16:34:50.618,1.0
AS14.12,2014-04-04 16:36:31.551,1.0
AS14.12,2014-04-04 16:40:16.538,1.0
AS14.12,2014-04-04 17:04:55.954,1.0
AS14.12,2014-04-04 17:26:56.428,1.0
AS14.12,2014-04-04 17:28:28.151,1.0
AS14.12,2014-04-04 17:29:15.607,1.0
AS14.12,2014-04-05 13:43:07.917,1.0
AS14.12,2014-04-05 16:15:52.571,1.0
AS14.12,2014-04-05 17:14:12.506,1.0
AS14.12,2014-04-08 17:27:06.418,1.0
AS14.12,2014-04-08 22:16:18.434,1.0
AS14.12,2014-04-11 01:39:25.595,1.0
AS14.12,2014-04-11 14:24:37.553,1.0
AS14.12,2014-04-13 17:18:31.391,1.0
AS14.12,2014-04-13 22:33:52.552,1.0
AS14.12,2014-04-13 22:51:25.713,1.0
AS14.12,2014-04-14 15:38:58.512,1.0
AS14.12,2014-04-15 23:34:23.539,1.0
AS14.12,2014-04-15 23:35:16.257,1.0
AS14.12,2014-04-15 23:35:45.420,1.0
AS14.12,2014-04-15 23:40:42.631,1.0
AS14.12,2014-04-15 23:41:20.299,1.0
AS14.12,2014-04-15 23:59:36.592,1.0
AS14.12,2014-04-16 00:03:35.611,1.0
AS14.12,2014-04-16 03:19:18.003,1.0
AS14.12,2014-04-16 21:35:44.440,1.0
AS14.12,2014-04-17 16:02:58.706,1.0
AS14.12,2014-04-17 18:12:24.677,1.0
AS14.12,2014-04-19 14:45:23.552,1.0
AS14.12,2014-04-19 21:25:25.575,1.0
AS14.12,2014-04-19 21:27:34.345,1.0
AS14.12,2014-04-19 23:39:09.476,1.0
AS14.12,2014-04-21 09:27:17.259,1.0
AS14.12,2014-04-22 15:07:31.723,1.0
AS14.12,2014-04-22 21:06:29.790,1.0
AS14.12,2014-04-23 13:49:52.492,1.0
AS14.12,2014-04-23 19:23:28.538,1.0
AS14.12,2014-04-23 21:20:27.502,1.0
AS14.12,2014-04-23 21:31:25.203,1.0
AS14.12,2014-04-23 21:32:07.095,1.0
AS14.12,2014-04-23 21:37:41.622,1.0
AS14.12,2014-04-24 18:23:46.572,1.0
AS14.12,2014-04-25 13:36:52.776,1.0
AS14.12,2014-04-25 13:37:46.779,1.0
AS14.12,2014-04-25 19:44:48.503,1.0
AS14.12,2014-04-26 00:25:26.450,1.0
AS14.12,2014-04-26 00:25:58.959,1.0
AS14.12,2014-04-26 00:28:47.137,1.0
AS14.12,2014-04-26 16:36:54.391,1.0
AS14.12,2014-04-26 18:07:59.025,1.0
AS14.12,2014-04-26 20:38:33.515,1.0
AS14.12,2014-04-27 16:33:58.233,1.0
AS14.12,2014-04-28 12:46:04.539,1.0
AS14.12,2014-04-28 16:03:12.526,1.0
AS14.12,2014-04-29 14:48:16.480,1.0
AS14.12,2014-04-29 15:00:15.510,1.0
AS14.12,2014-04-29 22:23:47.210,1.0
AS14.12,2014-04-29 22:29:15.436,1.0
AS14.12,2014-04-30 19:36:58.183,1.0
AS14.12,2014-04-30 19:46:24.562,1.0
AS14.12,2014-05-02 13:06:43.450,1.0
AS14.12,2014-05-03 13:58:47.513,1.0
AS14.12,2014-05-05 10:28:17.505,1.0
AS14.12,2014-05-05 10:52:25.523,1.0
AS14.13,2014-02-17 19:18:22.612,1.0
AS14.13,2014-02-17 19:57:05.832,1.0
AS14.13,2014-02-18 20:49:22.089,1.0
AS14.13,2014-02-18 20:56:24.313,1.0
AS14.13,2014-02-19 08:56:58.877,1.0
AS14.13,2014-02-19 09:19:12.598,1.0
AS14.13,2014-02-19 12:40:27.585,1.0
AS14.13,2014-02-19 13:38:49.617,1.0
AS14.13,2014-02-19 14:41:10.247,1.0
AS14.13,2014-02-19 14:46:33.259,1.0
AS14.13,2014-02-19 15:23:12.654,1.0
AS14.13,2014-02-19 20:44:58.312,1.0
AS14.13,2014-02-20 18:53:44.529,1.0
AS14.13,2014-02-20 18:54:11.055,1.0
AS14.13,2014-02-21 17:01:25.474,1.0
AS14.13,2014-02-22 15:30:19.667,1.0
AS14.13,2014-02-22 19:46:48.576,1.0
AS14.13,2014-02-23 13:03:19.609,1.0
AS14.13,2014-02-23 14:55:28.336,1.0
AS14.13,2014-02-23 15:26:34.003,1.0
AS14.13,2014-02-23 15:36:52.851,1.0
AS14.13,2014-02-23 15:43:42.585,1.0
AS14.13,2014-02-23 19:33:48.634,1.0
AS14.13,2014-02-24 11:26:07.861,1.0
AS14.13,2014-02-24 15:08:27.654,1.0
AS14.13,2014-02-24 16:25:09.605,1.0
AS14.13,2014-02-26 20:08:00.463,1.0
AS14.13,2014-02-27 11:11:10.602,1.0
AS14.13,2014-02-27 17:40:02.630,1.0
AS14.13,2014-02-27 20:04:51.996,1.0
AS14.13,2014-02-27 20:43:30.421,1.0
AS14.13,2014-02-27 20:45:20.983,1.0
AS14.13,2014-02-28 14:19:31.926,1.0
AS14.13,2014-02-28 17:46:40.753,1.0
AS14.13,2014-02-28 18:08:54.766,1.0
AS14.13,2014-02-28 19:38:10.750,1.0
AS14.13,2014-03-01 16:31:05.848,1.0
AS14.13,2014-03-01 16:33:18.990,1.0
AS14.13,2014-03-01 20:15:56.736,1.0
AS14.13,2014-03-02 17:48:46.615,1.0
AS14.13,2014-03-02 19:53:34.575,1.0
AS14.13,2014-03-02 20:19:30.559,1.0
AS14.13,2014-03-03 10:05:28.332,1.0
AS14.13,2014-03-03 14:31:23.207,1.0
AS14.13,2014-03-03 16:32:38.694,1.0
AS14.13,2014-03-03 17:11:27.696,1.0
AS14.13,2014-03-03 22:02:27.604,1.0
AS14.13,2014-03-05 18:18:37.658,1.0
AS14.13,2014-03-06 10:17:20.740,1.0
AS14.13,2014-03-06 12:56:19.744,1.0
AS14.13,2014-03-06 12:57:16.727,1.0
AS14.13,2014-03-06 13:04:31.434,1.0
AS14.13,2014-03-07 11:28:18.578,1.0
AS14.13,2014-03-11 09:31:19.372,1.0
AS14.13,2014-03-11 09:38:48.555,1.0
AS14.13,2014-03-13 19:59:39.142,1.0
AS14.13,2014-03-24 17:49:19.532,1.0
AS14.13,2014-03-24 17:51:48.128,1.0
AS14.13,2014-03-26 20:25:57.627,1.0
AS14.13,2014-03-31 11:03:05.059,1.0
AS14.13,2014-04-01 13:38:52.420,1.0
AS14.13,2014-04-01 15:47:46.736,1.0
AS14.13,2014-04-01 15:51:49.933,1.0
AS14.13,2014-04-03 17:54:44.513,1.0
AS14.13,2014-04-03 17:55:49.295,1.0
AS14.13,2014-04-03 20:18:13.982,1.0
AS14.13,2014-04-07 13:36:24.473,1.0
AS14.13,2014-04-08 19:49:34.983,1.0
AS14.13,2014-04-08 20:04:01.039,1.0
AS14.13,2014-04-09 10:20:08.496,1.0
AS14.13,2014-04-09 10:20:35.128,1.0
AS14.13,2014-04-09 10:23:07.430,1.0
AS14.13,2014-04-09 11:06:41.517,1.0
AS14.13,2014-04-10 10:00:42.851,1.0
AS14.13,2014-04-11 19:01:04.631,1.0
AS14.13,2014-04-12 18:49:25.426,1.0
AS14.13,2014-04-12 18:49:33.000,1.0
AS14.13,2014-04-12 18:50:16.536,1.0
AS14.13,2014-04-12 21:59:46.576,1.0
AS14.13,2014-04-15 22:10:13.000,1.0
AS14.13,2014-04-15 22:22:54.651,1.0
AS14.13,2014-04-16 18:12:04.203,1.0
AS14.13,2014-04-16 18:14:49.944,1.0
AS14.13,2014-04-17 22:17:31.184,1.0
AS14.13,2014-04-17 22:17:45.881,1.0
AS14.13,2014-04-19 11:03:00.614,1.0
AS14.13,2014-04-23 12:49:15.811,1.0
AS14.13,2014-04-23 17:51:25.357,1.0
AS14.13,2014-04-23 20:48:44.750,1.0
AS14.13,2014-04-24 10:10:29.148,1.0
AS14.13,2014-04-24 10:20:30.091,1.0
AS14.14,2014-02-18 17:05:26.223,1.0
AS14.14,2014-02-19 12:38:59.430,1.0
AS14.14,2014-02-19 12:43:50.752,1.0
AS14.14,2014-02-20 09:49:15.036,1.0
AS14.14,2014-02-20 15:12:51.838,1.0
AS14.14,2014-02-21 20:33:18.960,1.0
AS14.14,2014-02-23 11:43:55.267,1.0
AS14.14,2014-02-24 21:21:34.891,1.0
AS14.14,2014-02-24 21:34:07.335,1.0
AS14.14,2014-02-25 16:45:19.632,1.0
AS14.14,2014-02-25 16:45:27.233,1.0
AS14.14,2014-02-25 17:08:12.142,1.0
AS14.14,2014-02-25 17:45:54.776,1.0
AS14.14,2014-02-25 18:28:09.490,1.0
AS14.14,2014-02-25 18:28:26.216,1.0
AS14.14,2014-02-25 18:28:56.759,1.0
AS14.14,2014-02-25 18:34:04.624,1.0
AS14.14,2014-02-25 18:35:51.670,1.0
AS14.14,2014-02-26 10:58:22.130,1.0
AS14.14,2014-02-26 19:30:21.598,1.0
AS14.14,2014-02-26 20:06:28.255,1.0
AS14.14,2014-02-26 20:20:15.154,1.0
AS14.14,2014-02-26 22:05:46.654,1.0
AS14.14,2014-02-27 16:59:55.335,1.0
AS14.14,2014-02-27 18:49:12.457,1.0
AS14.14,2014-02-28 21:12:13.056,1.0
AS14.14,2014-03-02 11:00:21.700,1.0
AS14.14,2014-03-02 11:32:54.398,1.0
AS14.14,2014-03-02 11:40:09.138,1.0
AS14.14,2014-03-02 12:27:44.098,1.0
AS14.14,2014-03-02 12:49:23.835,1.0
AS14.14,2014-03-02 22:19:37.437,1.0
AS14.14,2014-03-03 18:58:05.476,1.0
AS14.14,2014-03-04 15:58:14.497,1.0
AS14.14,2014-03-05 13:00:35.476,1.0
AS14.14,2014-03-05 13:02:09.990,1.0
AS14.14,2014-03-05 13:03:55.948,1.0
AS14.14,2014-03-05 14:33:37.444,1.0
AS14.14,2014-03-05 14:40:54.417,1.0
AS14.14,2014-03-06 10:26:58.812,1.0
AS14.14,2014-03-06 10:30:35.392,1.0
AS14.14,2014-03-06 11:51:59.953,1.0
AS14.14,2014-03-07 11:37:03.509,1.0
AS14.14,2014-03-07 12:38:10.467,1.0
AS14.14,2014-03-07 16:25:36.441,1.0
AS14.14,2014-03-07 17:08:11.871,1.0
AS14.14,2014-03-10 09:50:42.467,1.0
AS14.14,2014-03-10 09:51:42.456,1.0
AS14.14,2014-03-10 09:58:21.073,1.0
AS14.14,2014-03-10 12:35:33.292,1.0
AS14.14,2014-03-13 18:51:47.486,1.0
AS14.14,2014-03-13 19:14:10.440,1.0
AS14.14,2014-03-14 10:55:35.729,1.0
AS14.14,2014-03-14 11:34:43.528,1.0
AS14.14,2014-03-14 14:38:46.470,1.0
AS14.14,2014-03-14 15:06:12.328,1.0
AS14.14,2014-03-14 17:47:36.010,1.0
AS14.14,2014-03-15 09:31:36.757,1.0
AS14.14,2014-03-15 10:53:17.562,1.0
AS14.14,2014-03-15 12:42:41.512,1.0
AS14.14,2014-03-15 12:47:26.201,1.0
AS14.14,2014-03-15 19:05:01.838,1.0
AS14.14,2014-03-15 19:41:30.436,1.0
AS14.14,2014-03-15 19:54:57.427,1.0
AS14.14,2014-03-15 19:57:28.348,1.0
AS14.14,2014-03-15 20:15:26.280,1.0
AS14.14,2014-03-16 16:40:40.477,1.0
AS14.14,2014-03-16 17:14:14.157,1.0
AS14.14,2014-03-16 18:11:34.510,1.0
AS14.14,2014-03-18 17:19:53.224,1.0
AS14.14,2014-03-18 17:25:11.869,1.0
AS14.14,2014-03-18 17:25:33.413,1.0
AS14.14,2014-03-18 17:25:59.871,1.0
AS14.14,2014-03-18 17:26:17.388,1.0
AS14.14,2014-03-20 17:41:58.573,1.0
AS14.14,2014-03-21 15:06:25.947,1.0
AS14.14,2014-03-21 15:16:14.726,1.0
AS14.14,2014-03-21 15:16:39.017,1.0
AS14.14,2014-03-21 15:17:11.581,1.0
AS14.14,2014-03-21 15:21:15.461,1.0
AS14.14,2014-03-21 18:12:10.197,1.0
AS14.14,2014-03-21 20:03:23.417,1.0
AS14.14,2014-03-21 20:59:45.878,1.0
AS14.14,2014-03-21 21:24:17.392,1.0
AS14.14,2014-03-25 21:02:53.871,1.0
AS14.14,2014-03-26 18:50:19.516,1.0
AS14.14,2014-03-27 17:09:36.765,1.0
AS14.14,2014-03-28 15:32:20.364,1.0
AS14.14,2014-03-29 20:49:06.566,1.0
AS14.14,2014-03-30 11:16:45.885,1.0
AS14.14,2014-03-31 15:08:12.769,1.0
AS14.14,2014-03-31 15:27:15.030,1.0
AS14.14,2014-03-31 15:33:49.450,1.0
AS14.14,2014-03-31 15:35:17.654,1.0
AS14.14,2014-04-06 19:16:33.907,1.0
AS14.14,2014-04-08 15:23:29.443,1.0
AS14.14,2014-04-11 18:35:07.108,1.0
AS14.14,2014-04-11 18:44:44.950,1.0
AS14.14,2014-04-21 21:19:04.569,1.0
AS14.14,2014-04-22 09:22:05.496,1.0
AS14.14,2014-04-28 11:32:38.615,1.0
AS14.15,2014-02-17 14:45:29.710,1.0
AS14.15,2014-02-17 15:19:19.375,1.0
AS14.15,2014-02-17 15:37:03.135,1.0
AS14.15,2014-02-17 15:41:02.167,1.0
AS14.15,2014-02-17 17:52:08.750,1.0
AS14.15,2014-02-17 18:31:24.492,1.0
AS14.15,2014-02-17 19:33:51.766,1.0
AS14.15,2014-02-18 18:47:03.292,1.0
AS14.15,2014-02-18 18:50:49.239,1.0
AS14.15,2014-02-18 18:52:06.263,1.0
AS14.15,2014-02-18 18:57:09.753,1.0
AS14.15,2014-02-18 19:01:46.239,1.0
AS14.15,2014-02-18 19:07:24.408,1.0
AS14.15,2014-02-18 19:11:07.384,1.0
AS14.15,2014-02-18 19:11:54.395,1.0
AS14.15,2014-02-19 06:04:25.779,1.0
AS14.15,2014-02-19 10:57:32.384,1.0
AS14.15,2014-02-19 14:34:47.490,1.0
AS14.15,2014-02-19 14:54:46.667,1.0
AS14.15,2014-02-19 14:59:26.272,1.0
AS14.15,2014-02-19 15:07:35.664,1.0
AS14.15,2014-02-20 09:42:11.165,1.0
AS14.15,2014-02-20 09:44:44.154,1.0
AS14.15,2014-02-20 09:47:25.282,1.0
AS14.15,2014-02-20 15:21:27.714,1.0
AS14.15,2014-02-20 15:27:44.826,1.0
AS14.15,2014-02-20 20:00:17.183,1.0
AS14.15,2014-02-20 20:22:42.832,1.0
AS14.15,2014-02-20 21:00:29.871,1.0
AS14.15,2014-02-21 18:51:23.971,1.0
AS14.15,2014-02-22 12:22:34.631,1.0
AS14.15,2014-02-22 13:06:31.786,1.0
AS14.15,2014-02-22 14:18:57.309,1.0
AS14.15,2014-02-22 14:40:56.065,1.0
AS14.15,2014-02-22 15:06:17.058,1.0
AS14.15,2014-02-22 19:04:35.696,1.0
AS14.15,2014-02-24 10:54:31.365,1.0
AS14.15,2014-02-24 12:15:28.900,1.0
AS14.15,2014-02-24 13:49:50.049,1.0
AS14.15,2014-02-25 13:11:05.114,1.0
AS14.15,2014-02-25 13:11:45.207,1.0
AS14.15,2014-02-25 14:14:11.334,1.0
AS14.15,2014-02-25 14:25:22.469,1.0
AS14.15,2014-02-25 15:46:22.180,1.0
AS14.15,2014-02-25 16:30:55.023,1.0
AS14.15,2014-02-25 16:54:25.700,1.0
AS14.15,2014-02-25 16:55:39.872,1.0
AS14.15,2014-02-25 16:57:54.436,1.0
AS14.15,2014-02-25 17:38:54.108,1.0
AS14.15,2014-02-25 17:47:32.230,1.0
AS14.15,2014-02-25 18:28:40.894,1.0
AS14.15,2014-02-26 10:03:24.071,1.0
AS14.15,2014-02-26 10:24:57.309,1.0
AS14.15,2014-02-26 10:59:10.609,1.0
AS14.15,2014-02-26 11:19:27.651,1.0
AS14.15,2014-02-26 11:20:09.618,1.0
AS14.15,2014-02-26 11:28:24.135,1.0
AS14.15,2014-02-26 11:28:58.516,1.0
AS14.15,2014-02-26 11:31:14.200,1.0
AS14.15,2014-02-26 11:33:45.239,1.0
AS14.15,2014-02-26 16:40:55.276,1.0
AS14.15,2014-02-26 18:02:27.592,1.0
AS14.15,2014-02-26 22:02:46.247,1.0
AS14.15,2014-02-26 22:05:33.697,1.0
AS14.15,2014-02-27 09:22:32.391,1.0
AS14.15,2014-02-27 09:39:39.895,1.0
AS14.15,2014-02-27 09:54:12.762,1.0
AS14.15,2014-02-27 09:55:22.299,1.0
AS14.15,2014-02-27 10:05:23.921,1.0
AS14.15,2014-02-27 10:13:19.901,1.0
AS14.15,2014-02-27 21:07:12.127,1.0
AS14.15,2014-03-01 14:56:39.467,1.0
AS14.15,2014-03-01 14:57:27.869,1.0
AS14.15,2014-03-01 15:09:48.029,1.0
AS14.15,2014-03-01 15:10:50.154,1.0
AS14.15,2014-03-03 16:55:02.759,1.0
AS14.15,2014-03-03 19:53:17.529,1.0
AS14.15,2014-03-03 23:28:36.828,1.0
AS14.15,2014-03-04 15:00:14.579,1.0
AS14.15,2014-03-04 18:30:30.289,1.0
AS14.15,2014-03-04 18:30:49.503,1.0
AS14.15,2014-03-04 18:32:32.694,1.0
AS14.15,2014-03-05 13:23:22.180,1.0
AS14.15,2014-03-06 15:29:05.680,1.0
AS14.15,2014-03-06 15:29:37.828,1.0
AS14.15,2014-03-06 15:46:38.878,1.0
AS14.15,2014-03-06 15:47:26.276,1.0
AS14.15,2014-03-06 16:12:05.769,1.0
AS14.15,2014-03-06 16:12:51.924,1.0
AS14.15,2014-03-06 16:20:44.247,1.0
AS14.15,2014-03-06 16:25:58.986,1.0
AS14.15,2014-03-06 19:58:33.108,1.0
AS14.15,2014-03-07 14:43:22.446,1.0
AS14.15,2014-03-07 15:23:17.230,1.0
AS14.15,2014-03-07 15:25:42.484,1.0
AS14.15,2014-03-08 13:51:46.332,1.0
AS14.15,2014-03-08 15:32:51.908,1.0
AS14.15,2014-03-08 18:39:15.839,1.0
AS14.15,2014-03-08 18:40:12.253,1.0
AS14.15,2014-03-08 18:41:11.701,1.0
AS14.15,2014-03-08 18:46:22.599,1.0
AS14.15,2014-03-08 21:40:44.730,1.0
AS14.15,2014-03-08 21:41:44.782,1.0
AS14.15,2014-03-08 21:49:52.180,1.0
AS14.15,2014-03-08 21:50:29.476,1.0
AS14.15,2014-03-08 21:51:14.857,1.0
AS14.15,2014-03-09 15:19:37.815,1.0
AS14.15,2014-03-09 15:29:31.825,1.0
AS14.15,2014-03-10 11:32:44.424,1.0
AS14.15,2014-03-10 11:36:07.410,1.0
AS14.15,2014-03-10 11:55:40.361,1.0
AS14.15,2014-03-10 11:56:27.559,1.0
AS14.15,2014-03-10 11:57:26.621,1.0
AS14.15,2014-03-10 12:08:56.953,1.0
AS14.15,2014-03-10 14:02:42.174,1.0
AS14.15,2014-03-10 18:56:34.553,1.0
AS14.15,2014-03-10 19:42:35.221,1.0
AS14.15,2014-03-10 19:43:09.282,1.0
AS14.15,2014-03-10 19:51:02.704,1.0
AS14.15,2014-03-11 08:40:37.809,1.0
AS14.15,2014-03-12 10:32:03.545,1.0
AS14.15,2014-03-12 11:03:44.338,1.0
AS14.15,2014-03-12 14:00:18.217,1.0
AS14.15,2014-03-12 18:53:10.697,1.0
AS14.15,2014-03-12 19:53:16.476,1.0
AS14.15,2014-03-12 19:53:59.484,1.0
AS14.15,2014-03-12 19:54:59.792,1.0
AS14.15,2014-03-12 19:57:31.963,1.0
AS14.15,2014-03-12 20:14:40.901,1.0
AS14.15,2014-03-12 20:23:09.993,1.0
AS14.15,2014-03-12 20:25:34.894,1.0
AS14.15,2014-03-12 20:26:20.226,1.0
AS14.15,2014-03-12 20:29:15.312,1.0
AS14.15,2014-03-12 20:31:33.016,1.0
AS14.15,2014-03-12 22:11:36.010,1.0
AS14.15,2014-03-13 15:30:02.023,1.0
AS14.15,2014-03-13 15:30:27.865,1.0
AS14.15,2014-03-13 15:31:44.401,1.0
AS14.15,2014-03-14 12:28:13.730,1.0
AS14.15,2014-03-14 13:57:34.874,1.0
AS14.15,2014-03-14 17:40:45.982,1.0
AS14.15,2014-03-14 17:42:20.940,1.0
AS14.15,2014-03-14 18:29:43.312,1.0
AS14.15,2014-03-15 14:45:43.010,1.0
AS14.15,2014-03-15 14:46:25.122,1.0
AS14.15,2014-03-15 14:46:42.829,1.0
AS14.15,2014-03-15 14:56:05.869,1.0
AS14.15,2014-03-15 14:57:05.167,1.0
AS14.15,2014-03-15 14:57:48.760,1.0
AS14.15,2014-03-15 14:58:00.407,1.0
AS14.15,2014-03-15 15:07:22.003,1.0
AS14.15,2014-03-16 15:40:02.387,1.0
AS14.15,2014-03-17 12:55:13.164,1.0
AS14.15,2014-03-17 12:56:43.102,1.0
AS14.15,2014-03-17 12:59:33.378,1.0
AS14.15,2014-03-17 13:09:54.855,1.0
AS14.15,2014-03-17 13:22:39.121,1.0
AS14.15,2014-03-17 13:43:37.888,1.0
AS14.15,2014-03-17 15:28:13.385,1.0
AS14.15,2014-03-17 15:31:24.529,1.0
AS14.15,2014-03-18 16:44:47.773,1.0
AS14.15,2014-03-18 18:43:42.743,1.0
AS14.15,2014-03-18 20:27:03.956,1.0
AS14.15,2014-03-18 20:55:54.681,1.0
AS14.15,2014-03-18 20:57:58.622,1.0
AS14.15,2014-03-18 21:55:59.828,1.0
AS14.15,2014-03-18 21:56:21.332,1.0
AS14.15,2014-03-19 10:51:27.407,1.0
AS14.15,2014-03-19 12:08:40.957,1.0
AS14.15,2014-03-19 12:09:26.013,1.0
AS14.15,2014-03-19 13:12:26.657,1.0
AS14.15,2014-03-19 15:34:18.167,1.0
AS14.15,2014-03-20 21:06:01.128,1.0
AS14.15,2014-03-20 21:16:03.338,1.0
AS14.15,2014-03-20 21:16:43.016,1.0
AS14.15,2014-03-20 21:22:55.999,1.0
AS14.15,2014-03-20 22:18:47.645,1.0
AS14.15,2014-03-21 09:36:13.875,1.0
AS14.15,2014-03-21 21:59:58.403,1.0
AS14.15,2014-03-21 22:07:06.496,1.0
AS14.15,2014-03-21 22:13:21.526,1.0
AS14.15,2014-03-21 22:14:22.858,1.0
AS14.15,2014-03-25 20:31:53.703,1.0
AS14.15,2014-03-26 14:38:18.779,1.0
AS14.15,2014-03-26 14:39:07.690,1.0
AS14.15,2014-03-26 18:55:13.098,1.0
AS14.15,2014-03-26 20:33:52.661,1.0
AS14.15,2014-03-26 20:42:51.625,1.0
AS14.15,2014-03-26 20:48:58.868,1.0
AS14.15,2014-03-26 21:06:20.730,1.0
AS14.15,2014-03-27 11:03:45.990,1.0
AS14.15,2014-03-27 12:59:43.309,1.0
AS14.15,2014-03-27 13:01:04.934,1.0
AS14.15,2014-03-27 13:15:23.707,1.0
AS14.15,2014-03-27 14:43:47.207,1.0
AS14.15,2014-03-27 18:01:22.579,1.0
AS14.15,2014-03-27 18:05:20.980,1.0
AS14.15,2014-03-27 18:09:50.237,1.0
AS14.15,2014-03-27 18:11:34.901,1.0
AS14.15,2014-03-27 18:13:52.357,1.0
AS14.15,2014-03-27 18:29:46.240,1.0
AS14.15,2014-03-27 18:42:22.696,1.0
AS14.15,2014-03-28 12:27:35.688,1.0
