id,time,appCat.entertainment
AS14.06,2014-04-23 13:15:14.194,67.314
AS14.06,2014-04-23 13:17:24.289,2.015
AS14.06,2014-04-23 13:20:43.757,0.426
AS14.06,2014-04-23 13:23:28.974,1.675
AS14.06,2014-04-23 13:23:56.844,0.834
AS14.06,2014-04-23 13:31:42.987,2.011
AS14.06,2014-04-23 13:31:51.066,0.707
AS14.06,2014-04-23 13:35:20.734,2.024
AS14.06,2014-04-23 13:35:31.855,12.269
AS14.06,2014-04-23 13:35:47.154,1.188
AS14.06,2014-04-23 14:05:29.401,2.012
AS14.06,2014-04-23 14:05:51.631,1.64
AS14.06,2014-04-23 16:10:32.503,8.139
AS14.06,2014-04-23 16:12:09.263,9.1
AS14.06,2014-04-23 16:13:36.756,2.012
AS14.06,2014-04-23 16:13:38.772,3.042
AS14.06,2014-04-23 16:13:41.828,4.058
AS14.06,2014-04-23 16:13:48.917,2.011
AS14.06,2014-04-23 16:14:40.157,1.331
AS14.06,2014-04-23 16:15:17.753,5.834
AS14.06,2014-04-23 16:17:29.801,1.536
AS14.06,2014-04-23 16:19:09.535,3.015
AS14.06,2014-04-23 16:19:14.575,1.003
AS14.06,2014-04-23 16:23:55.744,0.489
AS14.06,2014-04-23 16:24:36.145,3.018
AS14.06,2014-04-23 16:28:50.877,0.831
AS14.06,2014-04-23 16:30:10.878,0.875
AS14.06,2014-04-23 16:51:47.207,2.008
AS14.06,2014-04-23 16:52:35.987,1.028
AS14.06,2014-04-23 17:58:07.678,2.004
AS14.06,2014-04-23 17:58:33.796,2.004
AS14.06,2014-04-23 18:02:03.232,0.708
AS14.06,2014-04-23 18:10:47.197,5.053
AS14.06,2014-04-23 18:10:53.266,6.048
AS14.06,2014-04-23 18:11:39.111,0.63
AS14.06,2014-04-23 18:13:29.349,2.022
AS14.06,2014-04-23 18:13:46.493,0.328
AS14.06,2014-04-23 18:44:13.141,11.247
AS14.06,2014-04-23 18:44:50.974,0.2
AS14.06,2014-04-23 18:44:52.138,2.006
AS14.06,2014-04-23 18:45:00.186,6.072
AS14.06,2014-04-23 18:45:16.338,2.178
AS14.06,2014-04-23 18:53:38.589,11.709
AS14.06,2014-04-23 18:55:39.627,2.017
AS14.06,2014-04-23 18:55:41.648,34.472
AS14.06,2014-04-23 18:56:16.121,3.608
AS14.06,2014-04-23 19:19:36.650,4.112
AS14.06,2014-04-23 19:20:56.391,0.34
AS14.06,2014-04-23 19:21:20.688,0.933
AS14.06,2014-04-23 19:27:39.900,2.011
AS14.06,2014-04-23 19:39:35.599,1.004
AS14.06,2014-04-23 19:41:27.556,4.765
AS14.06,2014-04-23 19:53:18.063,3.026
AS14.06,2014-04-23 19:54:11.529,3.359
AS14.06,2014-04-23 20:04:31.667,4.039
AS14.06,2014-04-23 20:05:30.191,1.079
AS14.06,2014-04-23 20:09:55.854,1.011
AS14.06,2014-04-23 20:12:12.512,0.007
AS14.06,2014-04-23 20:14:32.183,5.088
AS14.06,2014-04-23 20:16:18.749,3.048
AS14.06,2014-04-23 20:17:58.582,1.008
AS14.06,2014-04-23 20:21:58.832,4.078
AS14.06,2014-04-23 20:22:11.072,1.003
AS14.06,2014-04-23 20:22:22.137,1.003
AS14.06,2014-04-23 20:22:59.852,1.004
AS14.06,2014-04-23 20:29:46.095,8.037
AS14.06,2014-04-23 20:31:00.081,0.618
AS14.06,2014-04-23 20:32:34.621,2.007
AS14.06,2014-04-23 20:33:18.579,0.849
AS14.06,2014-04-23 20:39:21.174,2.012
AS14.06,2014-04-23 20:40:37.420,19.658
AS14.06,2014-04-23 20:52:35.822,2.105
AS14.06,2014-04-23 21:08:03.628,2.014
AS14.06,2014-04-23 21:08:47.788,22.735
AS14.06,2014-04-23 21:09:22.884,25.032
AS14.06,2014-04-23 21:09:59.151,60.103
AS14.06,2014-04-23 21:11:42.720,3.077
AS14.06,2014-04-23 21:12:23.523,1.502
AS14.06,2014-04-23 21:15:14.408,2.012
AS14.06,2014-04-23 21:15:18.464,0.327
AS14.06,2014-04-23 21:47:19.789,2.009
AS14.06,2014-04-23 21:49:17.446,16.24
AS14.06,2014-04-23 22:09:35.513,59.934
AS14.06,2014-04-23 22:12:18.628,2.007
AS14.06,2014-04-23 22:14:15.694,3.009
AS14.06,2014-04-23 22:15:21.841,1.522
AS14.06,2014-04-23 22:20:28.269,1.007
AS14.06,2014-04-23 22:21:38.746,40.755
AS14.06,2014-04-23 22:22:21.509,3.068
AS14.06,2014-04-23 22:22:32.767,59.411
AS14.06,2014-04-23 22:24:58.760,2.018
AS14.06,2014-04-23 22:25:03.812,68.071
AS14.06,2014-04-23 22:31:59.184,2.019
AS14.06,2014-04-23 22:34:29.842,1.029
AS14.06,2014-04-23 22:36:19.288,1.492
AS14.06,2014-04-23 22:47:10.999,4.154
AS14.06,2014-04-23 23:03:15.766,9.217
AS14.06,2014-04-23 23:06:41.690,59.594
AS14.06,2014-04-23 23:07:50.654,2.014
AS14.06,2014-04-23 23:08:38.950,4.015
AS14.06,2014-04-23 23:11:41.861,1.003
AS14.06,2014-04-23 23:12:42.484,1.003
AS14.06,2014-04-23 23:13:32.573,2.008
AS14.06,2014-04-23 23:13:34.584,32.373
AS14.06,2014-04-23 23:14:27.316,60.065
AS14.06,2014-04-23 23:16:27.121,2.029
AS14.06,2014-04-23 23:16:35.249,2.011
AS14.06,2014-04-23 23:18:24.177,0.902
AS14.06,2014-04-23 23:20:44.609,2.052
AS14.06,2014-04-23 23:22:34.937,19.504
AS14.06,2014-04-23 23:23:00.519,0.908
AS14.06,2014-04-23 23:27:26.017,2.386
AS14.06,2014-04-23 23:56:11.480,2.008
AS14.06,2014-04-24 00:12:25.957,2.006
AS14.06,2014-04-24 00:12:27.964,37.373
AS14.06,2014-04-24 00:13:05.339,3.007
AS14.06,2014-04-24 00:13:09.355,3.059
AS14.06,2014-04-24 07:20:00.957,13.101
AS14.06,2014-04-24 07:22:54.342,1.4
AS14.06,2014-04-24 07:24:47.213,2.005
AS14.06,2014-04-24 07:26:25.903,60.315
AS14.06,2014-04-24 07:29:29.604,2.005
AS14.06,2014-04-24 07:29:50.657,2.007
AS14.06,2014-04-24 07:31:20.716,2.47
AS14.06,2014-04-24 07:39:50.986,1.9
AS14.06,2014-04-24 07:47:23.483,0.595
AS14.06,2014-04-24 07:59:50.694,8.38
AS14.06,2014-04-24 08:00:00.089,1.283
AS14.06,2014-04-24 08:07:29.492,1.409
AS14.06,2014-04-24 08:08:06.065,3.077
AS14.06,2014-04-24 08:09:15.385,11.698
AS14.06,2014-04-24 08:10:23.687,5.026
AS14.06,2014-04-24 08:11:54.400,3.008
AS14.06,2014-04-24 08:13:56.411,0.642
AS14.06,2014-04-24 08:14:25.684,6.035
AS14.06,2014-04-24 08:14:31.720,156.272
AS14.06,2014-04-24 08:17:08.000,0.11
AS14.06,2014-04-24 08:20:49.625,1.39
AS14.06,2014-04-24 08:23:13.654,2.021
AS14.06,2014-04-24 08:24:38.076,2.443
AS14.06,2014-04-24 08:25:43.691,2.082
AS14.06,2014-04-24 08:25:56.858,2.567
AS14.06,2014-04-24 08:26:00.369,0.888
AS14.06,2014-04-24 10:38:36.645,2.045
AS14.06,2014-04-24 10:39:10.170,2.013
AS14.06,2014-04-24 10:39:20.211,2.006
AS14.06,2014-04-24 10:49:30.724,0.021
AS14.06,2014-04-24 11:01:13.118,0.825
AS14.06,2014-04-24 11:01:22.016,2.064
AS14.06,2014-04-24 11:01:28.098,0.195
AS14.06,2014-04-24 11:11:35.734,4.117
AS14.06,2014-04-24 11:13:43.710,0.695
AS14.06,2014-04-24 11:17:28.460,1.008
AS14.06,2014-04-24 11:19:39.371,2.068
AS14.06,2014-04-24 11:22:17.539,1.041
AS14.06,2014-04-24 11:32:26.829,2.009
AS14.06,2014-04-24 11:32:31.880,2.009
AS14.06,2014-04-24 11:38:11.141,0.52
AS14.06,2014-04-24 11:40:50.994,12.519
AS14.06,2014-04-24 11:42:53.114,7.056
AS14.06,2014-04-24 11:43:12.260,2.014
AS14.06,2014-04-24 11:43:32.467,59.705
AS14.06,2014-04-24 11:44:37.444,1.012
AS14.06,2014-04-24 11:44:39.470,1.003
AS14.06,2014-04-24 11:45:06.803,2.018
AS14.06,2014-04-24 12:08:59.897,9.343
AS14.06,2014-04-24 12:09:35.653,2.009
AS14.06,2014-04-24 12:10:09.974,4.034
AS14.06,2014-04-24 12:12:49.612,2.275
AS14.06,2014-04-24 12:13:23.058,1.004
AS14.06,2014-04-24 12:16:40.115,0.66
AS14.06,2014-04-24 12:16:56.538,1.077
AS14.06,2014-04-24 12:18:41.786,1.008
AS14.06,2014-04-24 12:19:02.967,1.109
AS14.06,2014-04-24 12:20:26.904,5.236
AS14.06,2014-04-24 12:20:40.194,0.406
AS14.06,2014-04-24 12:22:28.174,2.008
AS14.06,2014-04-24 12:22:40.338,2.951
AS14.06,2014-04-24 12:25:02.940,3.758
AS14.06,2014-04-24 12:25:08.007,0.823
AS14.06,2014-04-24 12:25:21.092,1.004
AS14.06,2014-04-24 12:25:50.338,1.837
AS14.06,2014-04-24 12:27:13.635,0.734
AS14.06,2014-04-24 12:28:16.615,2.009
AS14.06,2014-04-24 12:29:19.397,0.575
AS14.06,2014-04-24 12:30:21.267,7.277
AS14.06,2014-04-24 12:31:15.348,1.619
AS14.06,2014-04-24 12:31:53.621,0.995
AS14.06,2014-04-24 12:34:12.329,2.018
AS14.06,2014-04-24 12:34:36.663,0.96
AS14.06,2014-04-24 12:35:59.582,2.047
AS14.06,2014-04-24 12:36:27.951,0.507
AS14.06,2014-04-24 12:36:49.746,2.02
AS14.06,2014-04-24 12:37:26.167,0.751
AS14.06,2014-04-24 12:38:26.306,6.886
AS14.06,2014-04-24 12:41:54.181,2.007
AS14.06,2014-04-24 12:48:35.957,1.203
AS14.06,2014-04-24 12:55:41.372,16.317
AS14.06,2014-04-24 12:56:01.654,1.004
AS14.06,2014-04-24 12:56:57.622,2.006
AS14.06,2014-04-24 12:57:00.638,1.667
AS14.06,2014-04-24 12:58:15.414,4.017
AS14.06,2014-04-24 12:58:26.561,0.607
AS14.06,2014-04-24 12:58:58.306,3.024
AS14.06,2014-04-24 13:00:39.029,1.446
AS14.06,2014-04-24 13:00:53.453,1.004
AS14.06,2014-04-24 13:01:22.674,6.126
AS14.06,2014-04-24 13:09:27.668,1.911
AS14.06,2014-04-24 13:11:30.588,0.927
AS14.06,2014-04-24 13:13:12.190,6.14
AS14.06,2014-04-24 13:14:07.262,1.898
AS14.06,2014-04-24 13:19:36.438,2.818
AS14.06,2014-04-24 13:20:14.529,2.02
AS14.06,2014-04-24 13:21:06.723,3.639
AS14.06,2014-04-24 13:22:23.815,1.003
AS14.06,2014-04-24 13:58:22.063,2.143
AS14.06,2014-04-24 13:59:05.641,0.849
AS14.06,2014-04-24 14:00:34.926,6.515
AS14.06,2014-04-24 14:01:14.331,0.739
AS14.06,2014-04-24 14:01:26.890,8.266
AS14.06,2014-04-24 14:01:51.302,1.243
AS14.06,2014-04-24 14:01:55.085,1.004
AS14.06,2014-04-24 14:02:17.247,0.892
AS14.06,2014-04-24 14:03:51.217,5.028
AS14.06,2014-04-24 14:04:26.346,0.132
AS14.06,2014-04-24 14:04:43.970,1.689
AS14.06,2014-04-24 14:05:05.706,5.035
AS14.06,2014-04-24 14:06:26.688,1.003
AS14.06,2014-04-24 14:06:46.153,0.666
AS14.06,2014-04-24 14:06:54.072,1.04
AS14.06,2014-04-24 14:07:04.062,2.011
AS14.06,2014-04-24 14:09:28.035,2.015
AS14.06,2014-04-24 14:12:06.944,1.026
AS14.06,2014-04-24 14:13:50.526,1.007
AS14.06,2014-04-24 14:15:22.407,10.579
AS14.06,2014-04-24 14:15:33.782,2.007
AS14.06,2014-04-24 14:16:48.753,2.036
AS14.06,2014-04-24 14:17:06.032,3.015
AS14.06,2014-04-24 14:17:10.056,1.324
AS14.06,2014-04-24 14:18:25.509,2.008
AS14.06,2014-04-24 14:18:53.760,2.005
AS14.06,2014-04-24 14:18:56.770,0.46
AS14.06,2014-04-24 14:21:00.920,2.013
AS14.06,2014-04-24 14:24:12.795,2.008
AS14.06,2014-04-24 14:24:39.109,0.349
AS14.06,2014-04-24 14:25:43.513,0.786
AS14.06,2014-04-24 14:29:01.743,0.688
AS14.06,2014-04-24 14:29:36.882,4.079
AS14.06,2014-04-24 14:30:50.454,0.969
AS14.06,2014-04-24 14:31:05.752,3.02
AS14.06,2014-04-24 14:31:25.951,3.558
AS14.06,2014-04-24 14:36:08.342,2.014
AS14.06,2014-04-24 14:37:08.109,1.003
AS14.06,2014-04-24 14:39:21.263,5.307
AS14.06,2014-04-24 14:43:08.355,0.991
AS14.06,2014-04-24 14:43:10.230,2.009
AS14.06,2014-04-24 14:44:13.045,0.397
AS14.06,2014-04-24 14:45:43.138,2.008
AS14.06,2014-04-24 14:45:46.207,1.134
AS14.06,2014-04-24 14:46:27.979,1.419
AS14.06,2014-04-24 14:51:07.227,1.833
AS14.06,2014-04-24 14:51:10.046,3.086
AS14.06,2014-04-24 14:52:21.864,1.223
AS14.06,2014-04-24 15:10:14.707,2.018
AS14.06,2014-04-24 15:10:25.766,62.254
AS14.06,2014-04-24 15:11:30.028,1.006
AS14.06,2014-04-24 15:12:01.503,0.555
AS14.06,2014-04-24 15:13:22.190,1.273
AS14.06,2014-04-24 15:14:10.696,4.363
AS14.06,2014-04-24 15:15:40.519,3.207
AS14.06,2014-04-24 15:17:57.461,1.714
AS14.06,2014-04-24 15:21:24.010,2.007
AS14.06,2014-04-24 15:22:09.559,1.628
AS14.06,2014-04-24 15:24:04.381,7.2
AS14.06,2014-04-24 15:24:22.671,0.962
AS14.06,2014-04-24 15:42:07.292,1.043
AS14.06,2014-04-24 15:45:09.700,1.009
AS14.06,2014-04-24 15:45:12.755,3.037
AS14.06,2014-04-24 15:48:35.463,1.135
AS14.06,2014-04-24 16:08:53.444,2.006
AS14.06,2014-04-24 16:09:36.776,0.2
AS14.06,2014-04-24 16:10:14.882,2.027
AS14.06,2014-04-24 16:10:39.482,0.688
AS14.06,2014-04-24 16:15:17.637,0.932
AS14.06,2014-04-24 16:32:32.096,4.013
AS14.06,2014-04-24 16:34:21.703,1.466
AS14.06,2014-04-24 16:47:52.476,3.015
AS14.06,2014-04-24 16:49:42.944,36.012
AS14.06,2014-04-24 16:54:26.183,13.734
AS14.06,2014-04-24 17:04:08.625,1.583
AS14.06,2014-04-24 17:09:00.677,2.005
AS14.06,2014-04-24 17:14:42.351,2.027
AS14.06,2014-04-24 17:15:19.848,2.463
AS14.06,2014-04-24 17:16:50.829,2.012
AS14.06,2014-04-24 17:16:55.854,1.018
AS14.06,2014-04-24 17:16:56.874,37.047
AS14.06,2014-04-24 17:17:44.061,0.373
AS14.06,2014-04-24 18:01:45.828,10.153
AS14.06,2014-04-24 18:02:06.075,2.497
AS14.06,2014-04-24 18:02:11.371,5.028
AS14.06,2014-04-24 18:02:31.519,1.073
AS14.06,2014-04-24 18:21:57.125,2.041
AS14.06,2014-04-24 18:22:29.667,5.153
AS14.06,2014-04-24 18:24:17.428,2.744
AS14.06,2014-04-24 18:45:50.033,1.013
AS14.06,2014-04-24 18:46:11.829,2.369
AS14.06,2014-04-24 18:50:33.555,3.012
AS14.06,2014-04-24 18:51:20.055,1.256
AS14.06,2014-04-24 19:33:18.555,2.022
AS14.06,2014-04-24 19:35:48.733,1.559
AS14.06,2014-04-24 20:24:20.154,11.81
AS14.06,2014-04-24 20:53:05.183,3.053
AS14.06,2014-04-24 21:00:06.085,40.775
AS14.06,2014-04-24 21:01:30.477,0.78
AS14.06,2014-04-24 21:04:04.700,2.017
AS14.06,2014-04-24 21:05:34.190,0.781
AS14.06,2014-04-24 21:12:12.336,2.399
AS14.06,2014-04-24 21:16:41.010,2.013
AS14.06,2014-04-24 21:16:46.046,0.502
AS14.06,2014-04-24 21:20:38.217,2.014
AS14.06,2014-04-24 21:21:00.506,59.849
AS14.06,2014-04-24 21:24:17.494,3.509
AS14.06,2014-04-24 21:24:21.575,0.84
AS14.06,2014-04-24 21:26:01.822,4.176
AS14.06,2014-04-24 21:27:05.634,0.5
AS14.06,2014-04-24 21:33:46.158,2.017
AS14.06,2014-04-24 22:32:53.980,2.006
AS14.06,2014-04-24 22:33:33.592,2.007
AS14.06,2014-04-24 22:33:39.622,0.983
AS14.06,2014-04-25 00:00:18.940,5.033
AS14.06,2014-04-25 10:14:06.653,14.459
AS14.06,2014-04-25 10:15:01.907,2.006
AS14.06,2014-04-25 10:31:24.426,0.976
AS14.06,2014-04-25 10:31:56.174,3.012
AS14.06,2014-04-25 10:32:39.759,0.297
AS14.06,2014-04-25 10:42:42.204,1.517
AS14.06,2014-04-25 10:45:56.634,3.623
AS14.06,2014-04-25 10:58:45.982,2.009
AS14.06,2014-04-25 11:05:13.095,0.601
AS14.06,2014-04-25 11:05:50.061,5.016
AS14.06,2014-04-25 11:09:58.405,1.014
AS14.06,2014-04-25 11:10:03.434,0.412
AS14.06,2014-04-25 11:14:55.052,3.084
AS14.06,2014-04-25 11:14:59.822,3.229
AS14.06,2014-04-25 11:41:11.645,2.071
AS14.06,2014-04-25 11:41:14.732,2.008
AS14.06,2014-04-25 11:42:06.884,1.582
AS14.06,2014-04-25 11:48:33.519,1.013
AS14.06,2014-04-25 11:50:54.171,1.002
AS14.06,2014-04-25 11:51:17.423,0.953
AS14.06,2014-04-25 11:53:21.609,11.844
AS14.06,2014-04-25 11:58:21.336,2.013
AS14.06,2014-04-25 11:58:30.381,2.005
AS14.06,2014-04-25 11:59:01.625,1.133
AS14.06,2014-04-25 12:03:03.911,4.021
AS14.06,2014-04-25 12:03:21.132,1.248
AS14.06,2014-04-25 12:12:56.552,1.003
AS14.06,2014-04-25 12:13:58.161,1.283
AS14.06,2014-04-25 12:25:55.180,2.018
AS14.06,2014-04-25 12:29:52.401,14.221
AS14.06,2014-04-25 12:31:11.003,1.772
AS14.06,2014-04-25 12:32:11.615,2.008
AS14.06,2014-04-25 12:32:57.540,1.305
AS14.06,2014-04-25 12:36:03.048,2.009
AS14.06,2014-04-25 12:36:08.066,1.411
AS14.06,2014-04-25 12:36:34.733,1.223
AS14.06,2014-04-25 12:36:46.953,2.01
AS14.06,2014-04-25 12:37:19.210,1.45
AS14.06,2014-04-25 12:39:56.930,5.563
AS14.06,2014-04-25 12:40:53.516,1.55
AS14.06,2014-04-25 12:43:32.898,3.088
AS14.06,2014-04-25 12:44:26.176,0.971
AS14.06,2014-04-25 13:22:18.881,2.035
AS14.06,2014-04-25 13:22:28.030,0.001
AS14.06,2014-04-25 15:18:09.290,2.007
AS14.06,2014-04-25 15:19:03.364,2.262
AS14.06,2014-04-25 15:20:59.387,2.012
AS14.06,2014-04-25 15:21:15.464,0.985
AS14.06,2014-04-25 15:21:34.974,2.029
AS14.06,2014-04-25 15:23:15.456,2.004
AS14.06,2014-04-25 15:23:21.477,1.325
AS14.06,2014-04-25 15:25:04.450,0.908
AS14.06,2014-04-25 15:27:57.686,2.836
AS14.06,2014-04-25 15:44:23.769,1.878
AS14.06,2014-04-25 15:44:25.961,14.17
AS14.06,2014-04-25 16:15:10.207,8.207
AS14.06,2014-04-25 16:17:43.509,6.104
AS14.06,2014-04-25 16:18:10.052,1.004
AS14.06,2014-04-25 16:20:53.072,2.012
AS14.06,2014-04-25 16:21:05.232,2.005
AS14.06,2014-04-25 16:21:51.724,6.161
AS14.06,2014-04-25 16:26:07.483,4.022
AS14.06,2014-04-25 16:26:11.509,36.711
AS14.06,2014-04-25 16:26:48.221,1.006
AS14.06,2014-04-25 16:29:39.061,24.37
AS14.06,2014-04-25 16:30:37.918,1.008
AS14.06,2014-04-25 16:30:38.934,74.536
AS14.06,2014-04-25 16:32:00.532,1.979
AS14.06,2014-04-25 16:33:02.552,1.003
AS14.06,2014-04-25 16:35:23.378,0.955
AS14.06,2014-04-25 16:35:36.607,2.011
AS14.06,2014-04-25 16:35:48.788,1.003
AS14.06,2014-04-25 16:36:32.289,2.408
AS14.06,2014-04-25 16:36:55.234,0.875
AS14.06,2014-04-25 16:38:26.150,8.162
AS14.06,2014-04-25 16:38:41.339,1.324
AS14.06,2014-04-25 16:39:34.723,3.011
AS14.06,2014-04-25 16:40:12.180,1.676
AS14.06,2014-04-25 16:48:18.664,1.612
AS14.06,2014-04-25 17:01:07.025,5.038
AS14.06,2014-04-25 17:01:12.066,188.24
AS14.06,2014-04-25 17:12:07.933,6.057
AS14.06,2014-04-25 17:12:18.019,2.1
AS14.06,2014-04-25 17:22:47.871,0.656
AS14.06,2014-04-25 17:27:17.529,2.006
AS14.06,2014-04-25 17:27:55.934,2.006
AS14.06,2014-04-25 17:29:28.575,0.872
AS14.06,2014-04-25 17:32:15.766,1.006
AS14.06,2014-04-25 17:32:19.792,1.004
AS14.06,2014-04-25 17:32:20.806,115.468
AS14.06,2014-04-25 17:35:54.191,4.014
AS14.06,2014-04-25 17:37:21.022,0.934
AS14.06,2014-04-25 17:39:59.957,2.022
AS14.06,2014-04-25 17:40:05.999,1.001
AS14.06,2014-04-25 17:40:10.010,2.185
AS14.06,2014-04-25 17:45:16.661,1.004
AS14.06,2014-04-25 18:15:16.203,0.455
AS14.06,2014-04-25 18:35:47.966,1.91
AS14.06,2014-04-25 18:39:31.266,0.756
AS14.06,2014-04-25 19:11:58.282,32.482
AS14.06,2014-04-25 19:17:28.454,1.397
AS14.06,2014-04-25 19:18:09.634,2.022
AS14.06,2014-04-25 19:19:19.267,2.012
AS14.06,2014-04-25 19:20:48.471,0.6
AS14.06,2014-04-25 19:22:47.997,4.043
AS14.06,2014-04-25 19:25:36.888,0.546
AS14.06,2014-04-25 20:16:17.345,19.589
AS14.06,2014-04-25 20:18:05.019,1.393
AS14.06,2014-04-25 20:22:11.658,0.707
AS14.06,2014-04-25 20:23:20.573,1.472
AS14.06,2014-04-25 20:24:13.170,16.393
AS14.06,2014-04-25 20:24:31.572,8.093
AS14.06,2014-04-25 20:31:08.130,0.756
AS14.06,2014-04-25 20:31:33.150,4.03
AS14.06,2014-04-25 20:32:19.696,0.952
AS14.06,2014-04-25 20:39:19.779,4.041
AS14.06,2014-04-25 20:40:01.148,3.011
AS14.06,2014-04-25 20:40:43.098,2.008
AS14.06,2014-04-25 20:41:09.737,2.005
AS14.06,2014-04-25 20:41:15.766,4.032
AS14.06,2014-04-25 20:42:08.454,2.022
AS14.06,2014-04-25 20:43:55.298,16.165
AS14.06,2014-04-25 20:44:13.471,4.045
AS14.06,2014-04-25 20:45:02.305,1.004
AS14.06,2014-04-25 20:45:55.173,12.205
AS14.06,2014-04-25 20:46:37.744,1.925
AS14.06,2014-04-25 20:48:40.895,9.086
AS14.06,2014-04-25 20:54:32.167,3.054
AS14.06,2014-04-25 20:54:51.424,3.013
AS14.06,2014-04-25 20:56:35.283,2.432
AS14.06,2014-04-25 20:57:48.956,2.016
AS14.06,2014-04-25 20:59:16.483,1.002
AS14.06,2014-04-25 21:00:10.147,3.269
AS14.06,2014-04-25 21:01:11.109,10.187
AS14.06,2014-04-25 21:01:21.299,30.175
AS14.06,2014-04-25 21:04:03.430,5.06
AS14.06,2014-04-25 21:04:15.543,2.009
AS14.06,2014-04-25 21:04:17.556,406.581
AS14.06,2014-04-25 21:12:16.049,0.874
AS14.06,2014-04-25 21:18:02.858,3.072
AS14.06,2014-04-25 21:18:09.959,0.984
AS14.06,2014-04-25 21:18:26.990,2.075
AS14.06,2014-04-25 21:18:38.183,2.554
AS14.06,2014-04-25 21:21:34.131,4.071
AS14.06,2014-04-25 21:21:45.237,2.017
AS14.06,2014-04-25 21:23:41.913,0.1
AS14.06,2014-04-25 21:30:40.934,1.715
AS14.06,2014-04-25 21:30:44.760,1.004
AS14.06,2014-04-25 21:30:51.796,63.16
AS14.06,2014-04-25 21:33:32.920,0.715
AS14.06,2014-04-25 21:35:41.609,2.006
AS14.06,2014-04-25 21:39:44.786,60.112
AS14.06,2014-04-25 21:41:44.780,1.003
AS14.06,2014-04-25 21:43:05.887,5.028
AS14.06,2014-04-25 21:43:15.970,4.093
AS14.06,2014-04-25 21:45:04.119,2.019
AS14.06,2014-04-25 21:45:06.141,13.086
AS14.06,2014-04-25 21:45:19.227,2.007
AS14.06,2014-04-25 21:46:15.036,0.909
AS14.06,2014-04-25 21:54:30.322,1.139
AS14.06,2014-04-25 21:55:15.104,3.014
AS14.06,2014-04-25 21:55:47.683,26.939
AS14.06,2014-04-25 21:56:27.762,1.006
AS14.06,2014-04-25 21:56:36.875,63.693
AS14.06,2014-04-25 21:59:08.043,2.025
AS14.06,2014-04-25 21:59:42.729,1.637
AS14.06,2014-04-25 22:00:25.555,1.263
AS14.06,2014-04-25 22:03:26.036,2.008
AS14.06,2014-04-25 22:04:02.161,0.845
AS14.06,2014-04-25 22:10:45.256,2.015
AS14.06,2014-04-25 22:20:08.835,2.06
AS14.06,2014-04-25 22:41:18.903,49.365
AS14.06,2014-04-25 22:42:10.279,0.083
AS14.06,2014-04-25 22:43:32.401,2.009
AS14.06,2014-04-25 22:43:54.835,59.44
AS14.06,2014-04-25 22:53:53.188,1.003
AS14.06,2014-04-25 22:53:57.209,0.68
AS14.06,2014-04-25 23:07:41.477,11.984
AS14.06,2014-04-25 23:12:11.417,2.073
AS14.06,2014-04-25 23:14:20.016,5.013
AS14.06,2014-04-25 23:15:02.826,7.079
AS14.06,2014-04-25 23:23:09.315,2.161
AS14.06,2014-04-25 23:32:58.772,4.063
AS14.06,2014-04-25 23:33:02.836,21.226
AS14.06,2014-04-25 23:33:24.063,18.836
AS14.06,2014-04-25 23:33:43.793,3.161
AS14.06,2014-04-26 01:04:02.437,6.475
AS14.06,2014-04-26 02:06:39.355,6.414
AS14.06,2014-04-26 05:28:39.127,9.136
AS14.06,2014-04-26 05:29:03.569,1.519
AS14.06,2014-04-26 05:29:06.479,4.102
AS14.06,2014-04-26 05:29:14.605,3.722
AS14.06,2014-04-26 05:32:29.065,5.251
AS14.06,2014-04-26 06:01:47.094,4.139
AS14.06,2014-04-26 06:02:02.471,1.003
AS14.06,2014-04-26 06:02:15.548,2.987
AS14.06,2014-04-26 06:14:30.961,2.023
AS14.06,2014-04-26 06:15:04.686,0.695
AS14.06,2014-04-26 06:16:03.720,12.474
AS14.06,2014-04-26 06:16:32.523,12.034
AS14.06,2014-04-26 06:21:14.286,2.015
AS14.06,2014-04-26 06:23:50.887,6.167
AS14.06,2014-04-26 06:32:38.421,0.689
AS14.06,2014-04-26 06:33:12.361,1.315
AS14.06,2014-04-26 06:36:12.381,1.204
AS14.06,2014-04-26 06:46:16.558,2.008
AS14.06,2014-04-26 06:47:17.362,3.213
AS14.06,2014-04-26 06:49:19.007,14.293
AS14.06,2014-04-26 06:54:21.812,1.307
AS14.06,2014-04-26 07:00:22.746,3.104
AS14.06,2014-04-26 07:00:27.868,5.087
AS14.06,2014-04-26 07:19:07.088,0.518
AS14.06,2014-04-26 07:21:07.928,3.033
AS14.06,2014-04-26 07:21:54.069,1.41
AS14.06,2014-04-26 07:21:57.589,3.007
AS14.06,2014-04-26 07:22:07.622,1.002
AS14.06,2014-04-26 07:32:27.223,3.01
AS14.06,2014-04-26 07:32:33.257,0.591
AS14.06,2014-04-26 08:07:33.369,1.195
AS14.06,2014-04-26 08:07:46.160,11.596
AS14.06,2014-04-26 08:09:08.746,1.109
AS14.06,2014-04-26 08:09:58.878,1.513
AS14.06,2014-04-26 08:13:38.793,3.012
AS14.06,2014-04-26 08:14:08.137,0.595
AS14.06,2014-04-26 08:15:46.355,1.017
AS14.06,2014-04-26 08:16:00.496,2.251
AS14.06,2014-04-26 08:20:52.138,1.441
AS14.06,2014-04-26 08:28:52.046,3.012
AS14.06,2014-04-26 08:28:58.072,1.024
