id,time,appCat.office
AS14.29,2014-04-19 09:29:13.878,1.007
AS14.29,2014-04-19 09:29:15.891,1.83
AS14.29,2014-04-19 09:44:46.690,5.129
AS14.29,2014-04-19 09:44:52.823,2.382
AS14.29,2014-04-19 09:45:07.602,19.052
AS14.29,2014-04-19 09:56:23.941,13.039
AS14.29,2014-04-19 09:57:10.782,2.046
AS14.29,2014-04-19 09:57:42.676,28.155
AS14.29,2014-04-19 09:58:32.966,20.685
AS14.29,2014-04-19 09:59:21.796,7.628
AS14.29,2014-04-19 10:28:19.848,4.046
AS14.29,2014-04-19 10:28:44.082,3.01
AS14.29,2014-04-19 10:28:52.114,1.006
AS14.29,2014-04-19 11:16:26.964,1.002
AS14.29,2014-04-19 11:16:37.055,0.929
AS14.29,2014-04-19 11:31:41.709,5.015
AS14.29,2014-04-19 11:31:49.736,1.003
AS14.29,2014-04-19 11:34:35.707,2.009
AS14.29,2014-04-19 11:35:11.834,3.264
AS14.29,2014-04-19 11:40:30.042,3.007
AS14.29,2014-04-19 11:40:56.193,2.006
AS14.29,2014-04-19 11:41:23.418,1.002
AS14.29,2014-04-19 11:42:18.707,1.002
AS14.29,2014-04-19 11:44:20.328,1.002
AS14.29,2014-04-19 11:54:25.038,2.027
AS14.29,2014-04-19 11:55:39.427,1.443
AS14.29,2014-04-19 11:59:49.882,4.011
AS14.29,2014-04-19 12:00:36.355,2.137
AS14.29,2014-04-19 12:05:54.255,4.657
AS14.29,2014-04-19 12:06:05.302,13.046
AS14.29,2014-04-19 12:18:50.098,7.706
AS14.29,2014-04-19 13:18:50.520,30.009
AS14.29,2014-04-19 13:19:42.186,4.019
AS14.29,2014-04-19 13:22:24.665,2.036
AS14.29,2014-04-19 13:47:18.062,1.002
AS14.29,2014-04-19 13:49:52.161,5.039
AS14.29,2014-04-19 13:54:07.292,1.005
AS14.29,2014-04-19 14:53:46.519,3.028
AS14.29,2014-04-19 14:54:11.625,2.009
AS14.29,2014-04-19 14:54:17.750,1.003
AS14.29,2014-04-19 14:55:31.010,2.18
AS14.29,2014-04-19 16:27:22.168,3.049
AS14.29,2014-04-19 16:27:35.269,3.024
AS14.29,2014-04-19 16:36:42.082,1.002
AS14.29,2014-04-19 16:41:19.443,1.014
AS14.29,2014-04-19 16:41:28.513,8.035
AS14.29,2014-04-19 16:42:29.907,2.003
AS14.29,2014-04-19 16:53:18.828,2.005
AS14.29,2014-04-19 16:53:28.859,4.412
AS14.29,2014-04-19 16:53:50.316,4.009
AS14.29,2014-04-19 17:26:15.950,2.021
AS14.29,2014-04-19 17:27:39.482,2.01
AS14.29,2014-04-19 17:45:56.305,1.168
AS14.29,2014-04-19 17:45:58.493,16.174
AS14.29,2014-04-19 17:47:03.678,1.007
AS14.29,2014-04-19 18:45:14.244,1.002
AS14.29,2014-04-19 18:45:26.299,1.001
AS14.29,2014-04-19 18:46:00.503,2.02
AS14.29,2014-04-19 18:48:50.408,2.414
AS14.29,2014-04-19 19:44:35.921,3.209
AS14.29,2014-04-19 19:47:28.894,1.235
AS14.29,2014-04-19 19:48:36.428,1.003
AS14.29,2014-04-19 19:50:36.914,2.003
AS14.29,2014-04-19 19:50:58.039,1.419
AS14.29,2014-04-19 19:51:36.982,4.683
AS14.29,2014-04-19 20:32:50.089,9.115
AS14.29,2014-04-19 20:33:48.563,0.918
AS14.29,2014-04-19 21:09:48.532,3.067
AS14.29,2014-04-19 21:10:04.645,8.025
AS14.29,2014-04-19 21:11:03.871,1.978
AS14.29,2014-04-19 21:15:11.519,7.08
AS14.29,2014-04-19 21:17:09.242,17.068
AS14.29,2014-04-19 21:18:39.058,1.916
AS14.29,2014-04-19 21:22:10.494,4.009
AS14.29,2014-04-19 21:23:05.697,1.002
AS14.29,2014-04-19 21:23:49.881,1.002
AS14.29,2014-04-19 21:26:11.203,30.334
AS14.29,2014-04-19 21:26:51.099,14.062
AS14.29,2014-04-19 21:28:54.063,44.763
AS14.29,2014-04-19 21:29:40.184,14.205
AS14.29,2014-04-19 21:49:14.513,2.57
AS14.29,2014-04-19 21:57:34.641,39.53
AS14.29,2014-04-19 21:58:18.901,16.084
AS14.29,2014-04-19 22:01:26.303,4.128
AS14.29,2014-04-19 22:01:34.882,21.113
AS14.29,2014-04-19 22:02:15.095,2.011
AS14.29,2014-04-19 22:17:26.115,4.014
AS14.29,2014-04-19 22:27:37.367,3.517
AS14.29,2014-04-19 22:31:09.137,1.038
AS14.29,2014-04-19 22:50:25.368,5.027
AS14.29,2014-04-19 22:53:45.096,3.006
AS14.29,2014-04-19 22:53:53.115,2.007
AS14.29,2014-04-19 22:59:07.092,3.011
AS14.29,2014-04-19 23:14:55.444,7.017
AS14.29,2014-04-19 23:15:02.463,32708.818
AS14.29,2014-04-20 08:20:12.286,2.005
AS14.29,2014-04-20 13:55:27.753,6.841
AS14.29,2014-04-20 13:59:15.180,5.041
AS14.29,2014-04-20 13:59:22.257,5.021
AS14.29,2014-04-20 13:59:35.312,5.02
AS14.29,2014-04-20 14:01:29.742,1.583
AS14.29,2014-04-20 14:01:57.651,1.862
AS14.29,2014-04-20 14:23:22.290,2.059
AS14.29,2014-04-20 14:24:30.601,1.008
AS14.29,2014-04-20 14:33:39.888,1.058
AS14.29,2014-04-20 16:37:00.612,7.123
AS14.29,2014-04-20 16:37:15.785,1.004
AS14.29,2014-04-20 16:39:14.280,1.484
AS14.29,2014-04-20 16:43:14.223,3.008
AS14.29,2014-04-20 16:50:34.558,2.006
AS14.29,2014-04-20 17:07:52.496,4.054
AS14.29,2014-04-20 17:33:55.726,1.025
AS14.29,2014-04-20 17:35:21.131,1.02
AS14.29,2014-04-20 17:35:46.484,2.119
AS14.29,2014-04-20 17:42:57.022,9.831
AS14.29,2014-04-20 17:51:37.742,6.026
AS14.29,2014-04-20 17:52:10.894,2.259
AS14.29,2014-04-20 18:09:12.325,6.017
AS14.29,2014-04-20 18:44:51.010,3.009
AS14.29,2014-04-20 18:44:58.127,1.002
AS14.29,2014-04-20 20:24:41.448,3.008
AS14.29,2014-04-20 21:08:34.233,3.019
AS14.29,2014-04-20 22:01:02.938,2.015
AS14.29,2014-04-20 22:01:15.043,2.006
AS14.29,2014-04-20 22:03:31.763,2.007
AS14.29,2014-04-20 22:05:52.453,1.002
AS14.29,2014-04-20 22:05:55.517,2.013
AS14.29,2014-04-20 22:06:20.733,32.593
AS14.29,2014-04-20 22:08:04.303,23.083
AS14.29,2014-04-20 22:08:30.427,1.002
AS14.29,2014-04-20 22:18:10.105,1.003
AS14.29,2014-04-20 22:24:30.584,16.094
AS14.29,2014-04-20 22:24:50.697,1.001
AS14.29,2014-04-20 22:28:25.198,1.683
AS14.29,2014-04-20 22:36:59.134,4.656
AS14.29,2014-04-20 22:47:05.630,6.013
AS14.29,2014-04-20 22:47:15.661,18.755
AS14.29,2014-04-20 23:33:48.552,4.015
AS14.29,2014-04-20 23:33:58.595,4.556
AS14.29,2014-04-21 08:38:29.664,6.018
AS14.29,2014-04-21 08:39:03.841,5.033
AS14.29,2014-04-21 12:55:59.974,7.758
AS14.29,2014-04-21 12:56:08.736,4.023
AS14.29,2014-04-21 12:56:16.632,2.005
AS14.29,2014-04-21 12:56:21.663,8.045
AS14.29,2014-04-21 12:56:49.788,5.03
AS14.29,2014-04-21 12:57:06.874,4.018
AS14.29,2014-04-21 12:57:23.059,42.942
AS14.29,2014-04-21 13:46:32.319,5.359
AS14.29,2014-04-21 13:46:47.460,7.036
AS14.29,2014-04-21 13:47:03.523,2.046
AS14.29,2014-04-21 14:26:09.845,5.675
AS14.29,2014-04-21 15:06:44.029,3.02
AS14.29,2014-04-21 15:07:01.124,1.559
AS14.29,2014-04-21 16:04:29.673,4.092
AS14.29,2014-04-21 18:01:06.793,1.03
AS14.29,2014-04-21 18:30:02.592,1.028
AS14.29,2014-04-21 18:30:08.786,1.024
AS14.29,2014-04-21 18:30:15.845,1.034
AS14.29,2014-04-21 18:31:16.282,2.006
AS14.29,2014-04-21 18:32:35.634,2.024
AS14.29,2014-04-21 18:36:57.075,1.002
AS14.29,2014-04-21 18:37:01.086,1.711
AS14.29,2014-04-21 18:38:28.819,1.091
AS14.29,2014-04-21 18:39:43.085,16.071
AS14.29,2014-04-21 18:40:25.368,2.008
AS14.29,2014-04-21 18:44:18.621,5.047
AS14.29,2014-04-21 18:46:40.221,1.005
AS14.29,2014-04-21 18:51:08.318,2.005
AS14.29,2014-04-21 18:52:35.888,5.033
AS14.29,2014-04-21 18:54:14.346,1.277
AS14.29,2014-04-21 19:22:47.022,1.979
AS14.29,2014-04-21 19:27:09.140,10.063
AS14.29,2014-04-21 19:27:51.322,4.012
AS14.29,2014-04-21 19:50:56.891,1.008
AS14.29,2014-04-21 19:50:57.907,92.643
AS14.29,2014-04-21 20:06:20.164,6.423
AS14.29,2014-04-21 20:28:25.217,2.08
AS14.29,2014-04-21 20:28:29.420,2.008
AS14.29,2014-04-21 21:28:01.088,2.515
AS14.29,2014-04-21 21:29:15.624,3.338
AS14.29,2014-04-21 21:30:33.493,15.309
AS14.29,2014-04-21 21:32:08.325,4.044
AS14.29,2014-04-21 21:32:13.395,1.145
AS14.29,2014-04-21 21:50:21.088,5.016
AS14.29,2014-04-21 21:50:33.244,2.255
AS14.29,2014-04-21 22:10:17.285,4.019
AS14.29,2014-04-21 22:10:41.427,2.475
AS14.29,2014-04-21 22:12:03.489,4.586
AS14.29,2014-04-21 22:26:34.051,5.032
AS14.29,2014-04-22 07:47:04.599,26.755
AS14.29,2014-04-22 07:47:58.984,9.128
AS14.29,2014-04-22 07:51:17.700,3.027
AS14.29,2014-04-22 07:58:29.552,7.833
AS14.29,2014-04-22 08:03:31.263,31.257
AS14.29,2014-04-22 08:14:16.619,8.332
AS14.29,2014-04-22 08:51:54.539,1.002
AS14.29,2014-04-22 08:55:56.446,1.001
AS14.29,2014-04-22 09:06:44.223,2.256
AS14.29,2014-04-22 09:07:42.326,3.013
AS14.29,2014-04-22 09:08:09.444,2.005
AS14.29,2014-04-22 09:14:38.700,1.004
AS14.29,2014-04-22 09:19:22.698,1.182
AS14.29,2014-04-22 09:22:02.697,3.011
AS14.29,2014-04-22 09:22:58.904,1.939
AS14.29,2014-04-22 09:24:09.436,8.597
AS14.29,2014-04-22 09:24:33.253,10.033
AS14.29,2014-04-22 09:26:37.434,3.181
AS14.29,2014-04-22 09:28:15.262,13.076
AS14.29,2014-04-22 09:30:11.359,1.445
AS14.29,2014-04-22 09:32:37.674,5.146
AS14.29,2014-04-22 09:47:12.128,2.005
AS14.29,2014-04-22 09:48:07.384,4.015
AS14.29,2014-04-22 09:50:57.186,5.018
AS14.29,2014-04-22 09:52:35.375,1.001
AS14.29,2014-04-22 09:56:23.611,1.534
AS14.29,2014-04-22 09:59:49.243,4.073
AS14.29,2014-04-22 10:01:13.637,3.007
AS14.29,2014-04-22 10:01:33.737,10.959
AS14.29,2014-04-22 10:01:50.345,32.076
AS14.29,2014-04-22 10:02:24.358,71.41
AS14.29,2014-04-22 10:05:14.296,4.067
AS14.29,2014-04-22 10:05:20.378,1.556
AS14.29,2014-04-22 10:07:26.845,3.013
AS14.29,2014-04-22 10:07:36.930,3.011
AS14.29,2014-04-22 10:07:52.992,101.285
AS14.29,2014-04-22 10:09:36.293,1.002
AS14.29,2014-04-22 10:10:59.812,1.667
AS14.29,2014-04-22 10:13:52.473,292.457
AS14.29,2014-04-22 10:20:00.265,6.756
AS14.29,2014-04-22 10:20:07.543,2.589
AS14.29,2014-04-22 10:21:06.857,10.04
AS14.29,2014-04-22 10:23:14.638,2.298
AS14.29,2014-04-22 10:24:54.081,3.018
AS14.29,2014-04-22 10:25:36.226,1.831
AS14.29,2014-04-22 10:26:59.719,10.061
AS14.29,2014-04-22 10:29:45.036,1.902
AS14.29,2014-04-22 10:30:11.355,13.05
AS14.29,2014-04-22 10:30:33.578,1.647
AS14.29,2014-04-22 10:30:57.851,5.013
AS14.29,2014-04-22 10:31:52.107,1.01
AS14.29,2014-04-22 10:47:24.668,1.001
AS14.29,2014-04-22 10:47:58.099,0.377
AS14.29,2014-04-22 10:48:48.256,4.021
AS14.29,2014-04-22 10:49:01.398,3.006
AS14.29,2014-04-22 10:49:55.621,1.801
AS14.29,2014-04-22 10:50:39.315,3.666
AS14.29,2014-04-22 10:52:30.562,1.767
AS14.29,2014-04-22 10:58:58.622,2.755
AS14.29,2014-04-22 10:59:18.861,2.826
AS14.29,2014-04-22 11:00:05.901,4.527
AS14.29,2014-04-22 11:00:56.700,4.014
AS14.29,2014-04-22 11:16:21.507,0.302
AS14.29,2014-04-22 11:24:00.368,6.019
AS14.29,2014-04-22 11:48:21.246,5.013
AS14.29,2014-04-22 11:49:08.418,1.798
AS14.29,2014-04-22 12:12:56.891,3.037
AS14.29,2014-04-22 12:13:08.961,3.074
AS14.29,2014-04-22 12:13:17.078,1.008
AS14.29,2014-04-22 12:37:21.871,2.038
AS14.29,2014-04-22 12:43:28.946,1.004
AS14.29,2014-04-22 12:54:22.180,4.312
AS14.29,2014-04-22 12:55:18.275,18.224
AS14.29,2014-04-22 12:56:31.523,5.015
AS14.29,2014-04-22 12:56:42.572,4.008
AS14.29,2014-04-22 12:57:52.855,2.051
AS14.29,2014-04-22 13:00:03.332,2.005
AS14.29,2014-04-22 13:00:50.766,1.043
AS14.29,2014-04-22 13:00:58.148,4.22
AS14.29,2014-04-22 13:08:58.387,24.431
AS14.29,2014-04-22 13:42:59.253,6.016
AS14.29,2014-04-22 13:45:07.187,12.478
AS14.29,2014-04-22 13:45:36.266,3.01
AS14.29,2014-04-22 13:46:00.375,2.006
AS14.29,2014-04-22 13:48:08.931,15.04
AS14.29,2014-04-22 13:49:03.178,5.017
AS14.29,2014-04-22 13:49:34.325,1.003
AS14.29,2014-04-22 14:11:32.857,3.005
AS14.29,2014-04-22 14:11:46.994,5.013
AS14.29,2014-04-22 14:27:28.641,1.002
AS14.29,2014-04-22 14:30:33.563,7.695
AS14.29,2014-04-22 14:30:43.647,3.009
AS14.29,2014-04-22 14:34:51.661,1.001
AS14.29,2014-04-22 14:35:06.743,2.195
AS14.29,2014-04-22 14:35:54.750,3.077
AS14.29,2014-04-22 14:36:47.361,1.049
AS14.29,2014-04-22 15:04:51.865,1.329
AS14.29,2014-04-22 15:06:33.484,4.699
AS14.29,2014-04-22 15:11:42.088,33.355
AS14.29,2014-04-22 15:18:30.825,4.012
AS14.29,2014-04-22 15:41:14.841,2.003
AS14.29,2014-04-22 15:48:17.628,4.013
AS14.29,2014-04-22 15:48:34.686,1.016
AS14.29,2014-04-22 15:53:38.289,15.163
AS14.29,2014-04-22 15:55:18.911,8.025
AS14.29,2014-04-22 16:10:16.071,8.993
AS14.29,2014-04-22 16:11:32.900,1.781
AS14.29,2014-04-22 16:23:33.289,9.649
AS14.29,2014-04-22 16:25:07.576,5.012
AS14.29,2014-04-22 16:27:03.128,1.008
AS14.29,2014-04-22 16:27:19.328,5.018
AS14.29,2014-04-22 16:36:52.082,1.091
AS14.29,2014-04-22 16:40:14.351,1.118
AS14.29,2014-04-22 16:40:19.779,12.912
AS14.29,2014-04-22 16:40:41.822,2.117
AS14.29,2014-04-22 16:52:27.193,5.02
AS14.29,2014-04-22 17:47:39.969,2.028
AS14.29,2014-04-22 17:48:31.348,4.243
AS14.29,2014-04-22 17:50:19.032,5.064
AS14.29,2014-04-22 17:52:11.145,1.126
AS14.29,2014-04-22 17:52:54.006,2.446
AS14.29,2014-04-22 17:53:41.805,4.881
AS14.29,2014-04-22 17:54:15.852,5.023
AS14.29,2014-04-22 17:59:45.897,5.681
AS14.29,2014-04-22 18:20:42.799,2.026
AS14.29,2014-04-22 18:21:08.355,2.64
AS14.29,2014-04-22 18:27:22.013,3.014
AS14.29,2014-04-22 18:27:53.150,1.284
AS14.29,2014-04-22 18:31:02.638,4.01
AS14.29,2014-04-22 18:31:17.683,6.062
AS14.29,2014-04-22 18:31:25.821,1.22
AS14.29,2014-04-22 18:32:08.140,4.013
AS14.29,2014-04-22 18:32:16.316,2.893
AS14.29,2014-04-22 18:34:03.785,6.314
AS14.29,2014-04-22 18:34:39.562,1.305
AS14.29,2014-04-22 18:35:31.523,4.009
AS14.29,2014-04-22 18:35:36.542,5.935
AS14.29,2014-04-22 18:40:43.048,15.631
AS14.29,2014-04-22 18:43:21.969,4.144
AS14.29,2014-04-22 18:45:05.769,1.003
AS14.29,2014-04-22 18:45:54.187,1.002
AS14.29,2014-04-22 18:46:28.427,2.006
AS14.29,2014-04-22 18:49:22.361,1.003
AS14.29,2014-04-22 18:49:58.663,1.02
AS14.29,2014-04-22 18:50:58.964,1.313
AS14.29,2014-04-22 18:53:53.270,7.765
AS14.29,2014-04-22 18:55:29.292,1.542
AS14.29,2014-04-22 18:56:21.401,1.84
AS14.29,2014-04-22 20:55:53.203,3.121
AS14.29,2014-04-22 20:56:04.428,9.477
AS14.29,2014-04-22 20:56:29.845,97.894
AS14.29,2014-04-22 20:58:09.385,38.934
AS14.29,2014-04-22 20:59:24.203,37.655
AS14.29,2014-04-22 21:00:25.339,18.08
AS14.29,2014-04-22 21:00:49.467,1.007
AS14.29,2014-04-22 21:02:03.651,1.019
AS14.29,2014-04-22 21:04:15.717,1.06
AS14.29,2014-04-22 21:04:29.835,1.009
AS14.29,2014-04-22 21:11:48.273,2.021
AS14.29,2014-04-22 21:11:57.319,32.861
AS14.29,2014-04-22 21:13:07.203,6.084
AS14.29,2014-04-22 21:13:33.770,1.028
AS14.29,2014-04-22 21:13:42.009,3.03
AS14.29,2014-04-22 21:15:31.344,6.392
AS14.29,2014-04-22 21:18:41.493,34.601
AS14.29,2014-04-22 21:19:22.894,7.833
AS14.29,2014-04-22 21:19:59.676,2.578
AS14.29,2014-04-22 21:21:02.427,5.037
AS14.29,2014-04-22 21:21:32.885,4.697
AS14.29,2014-04-22 21:22:30.941,8.081
AS14.29,2014-04-22 21:26:51.494,8.503
AS14.29,2014-04-22 21:28:49.052,3.01
AS14.29,2014-04-22 21:30:21.118,3.015
AS14.29,2014-04-22 21:35:26.515,1.71
AS14.29,2014-04-22 21:38:26.346,4.658
AS14.29,2014-04-22 21:38:41.380,4.009
AS14.29,2014-04-22 21:41:05.651,1.611
AS14.29,2014-04-22 21:42:44.357,8.094
AS14.29,2014-04-22 21:42:56.971,3.008
AS14.29,2014-04-22 21:43:22.180,1.327
AS14.29,2014-04-22 21:45:16.243,1.553
AS14.29,2014-04-22 21:46:39.848,12.711
AS14.29,2014-04-22 21:47:27.697,4.014
AS14.29,2014-04-22 21:56:01.065,0.985
AS14.29,2014-04-22 22:24:56.996,6.032
AS14.29,2014-04-22 22:25:16.171,89.904
AS14.29,2014-04-22 23:43:23.596,1.344
AS14.29,2014-04-22 23:54:36.523,5.009
AS14.29,2014-04-22 23:55:46.825,81.172
AS14.29,2014-04-23 00:09:21.575,43.69
AS14.29,2014-04-23 00:13:27.615,44.168
AS14.29,2014-04-23 00:38:29.579,65.867
AS14.29,2014-04-23 00:39:48.816,65.07
AS14.29,2014-04-23 00:44:07.697,34.201
AS14.29,2014-04-23 00:48:29.122,20.185
AS14.29,2014-04-23 00:49:23.190,7.019
AS14.29,2014-04-23 00:55:55.558,1.004
AS14.29,2014-04-23 00:57:08.194,6.035
AS14.29,2014-04-23 00:57:30.413,2.099
AS14.29,2014-04-23 00:57:34.535,5.026
AS14.29,2014-04-23 00:59:59.351,1.002
AS14.29,2014-04-23 01:00:01.410,3.797
AS14.29,2014-04-23 01:02:18.505,5.021
AS14.29,2014-04-23 01:04:15.996,1.006
AS14.29,2014-04-23 01:04:18.029,1.008
AS14.29,2014-04-23 01:05:13.631,1.005
AS14.29,2014-04-23 01:11:08.684,2.097
AS14.29,2014-04-23 01:11:18.743,1.399
AS14.29,2014-04-23 01:11:38.644,6.049
AS14.29,2014-04-23 01:11:47.707,2.907
AS14.29,2014-04-23 01:12:18.480,0.901
AS14.29,2014-04-23 01:13:02.973,10.039
AS14.29,2014-04-23 01:13:43.214,2.011
AS14.29,2014-04-23 01:13:53.319,2.63
AS14.29,2014-04-23 01:15:17.204,10.116
AS14.29,2014-04-23 01:15:42.049,1.772
AS14.29,2014-04-23 01:17:43.279,1.464
AS14.29,2014-04-23 01:18:17.436,3.006
AS14.29,2014-04-23 01:19:10.546,2.067
AS14.29,2014-04-23 01:20:16.963,2.006
AS14.29,2014-04-23 01:20:27.019,2.417
AS14.29,2014-04-23 01:21:03.025,4.458
AS14.29,2014-04-23 01:21:51.167,4.009
AS14.29,2014-04-23 01:33:05.865,9.266
AS14.29,2014-04-23 01:48:59.242,5.012
AS14.29,2014-04-23 01:50:18.503,3.883
AS14.29,2014-04-23 01:52:40.380,9.049
AS14.29,2014-04-23 01:52:56.509,1.002
AS14.29,2014-04-23 01:52:59.526,5.211
AS14.29,2014-04-23 01:56:02.555,30.07
AS14.29,2014-04-23 01:59:23.161,1.499
AS14.29,2014-04-23 02:03:59.154,1.743
AS14.29,2014-04-23 02:06:42.793,2.185
AS14.29,2014-04-23 02:06:44.980,110.233
AS14.29,2014-04-23 02:08:38.351,1.396
AS14.29,2014-04-23 02:10:20.147,1.847
AS14.29,2014-04-23 02:11:29.226,1.53
AS14.29,2014-04-23 02:11:42.010,5.05
AS14.29,2014-04-23 02:11:47.062,79.953
AS14.29,2014-04-23 02:13:08.030,3.413
AS14.29,2014-04-23 02:14:27.865,5.051
AS14.29,2014-04-23 02:14:47.013,4.014
AS14.29,2014-04-23 02:25:18.440,1.73
AS14.29,2014-04-23 09:55:15.323,5.028
AS14.29,2014-04-23 09:56:28.753,1.874
AS14.29,2014-04-23 10:17:38.948,2.006
AS14.29,2014-04-23 10:17:49.017,1.471
AS14.29,2014-04-23 10:20:43.461,14.114
AS14.29,2014-04-23 10:21:00.111,5.6
AS14.29,2014-04-23 10:29:01.773,5.047
AS14.29,2014-04-23 10:32:55.242,2.53
AS14.29,2014-04-23 10:34:22.930,6.047
AS14.29,2014-04-23 11:03:01.517,1.976
AS14.29,2014-04-23 11:04:36.440,5.046
AS14.29,2014-04-23 11:04:49.568,1.005
AS14.29,2014-04-23 11:06:03.358,9.054
AS14.29,2014-04-23 11:06:35.611,2.245
AS14.29,2014-04-23 11:08:20.897,3.013
AS14.29,2014-04-23 11:08:35.969,1.684
AS14.29,2014-04-23 11:10:00.157,29.847
AS14.29,2014-04-23 11:10:36.812,5.124
AS14.29,2014-04-23 11:10:57.900,1.868
AS14.29,2014-04-23 11:13:16.811,4.745
AS14.29,2014-04-23 11:16:19.920,7.305
AS14.29,2014-04-23 11:18:45.917,2.62
AS14.29,2014-04-23 11:19:20.857,4.017
AS14.29,2014-04-23 11:20:11.127,15.079
AS14.29,2014-04-23 11:20:27.213,11.169
AS14.29,2014-04-23 11:20:45.601,3.904
AS14.29,2014-04-23 11:22:40.788,7.506
AS14.29,2014-04-23 11:29:06.831,7.3
AS14.29,2014-04-23 11:30:59.519,2.113
AS14.29,2014-04-23 11:38:17.214,2.336
AS14.29,2014-04-23 11:39:25.844,7.941
AS14.29,2014-04-23 11:41:55.334,7.015
AS14.29,2014-04-23 11:44:34.918,4.008
AS14.29,2014-04-23 11:44:57.438,2.065
AS14.29,2014-04-23 11:53:31.125,10.499
AS14.29,2014-04-23 11:54:00.342,64.965
AS14.29,2014-04-23 12:07:17.365,4.009
AS14.29,2014-04-23 12:07:34.414,4.009
AS14.29,2014-04-23 12:08:12.690,3.19
AS14.29,2014-04-23 14:14:48.095,3.022
AS14.29,2014-04-23 14:14:57.157,2.02
AS14.29,2014-04-23 14:15:13.242,1.915
AS14.29,2014-04-23 15:05:17.213,5.021
AS14.29,2014-04-23 15:05:33.299,1.014
AS14.29,2014-04-23 15:09:03.542,1.418
AS14.29,2014-04-23 15:17:06.578,3.019
AS14.29,2014-04-23 15:17:13.608,1.483
AS14.29,2014-04-23 16:10:48.631,3.039
AS14.29,2014-04-23 16:11:18.884,1.583
AS14.29,2014-04-23 16:50:23.736,3.007
AS14.29,2014-04-23 17:12:40.832,1.013
AS14.29,2014-04-23 17:12:45.867,1.002
AS14.29,2014-04-23 17:13:51.358,4.09
AS14.29,2014-04-23 17:14:55.512,33.298
AS14.29,2014-04-23 17:15:47.948,2.272
AS14.29,2014-04-23 17:21:08.433,4.031
AS14.29,2014-04-23 17:22:23.016,1.015
AS14.29,2014-04-23 17:22:31.095,7.025
AS14.29,2014-04-23 17:22:41.135,3.033
AS14.29,2014-04-23 17:25:45.763,3.056
AS14.29,2014-04-23 17:25:50.257,10.361
AS14.29,2014-04-23 17:26:00.621,218.961
AS14.29,2014-04-23 17:33:17.568,2.156
AS14.29,2014-04-23 17:45:01.063,6.895
AS14.29,2014-04-23 17:48:40.973,4.527
AS14.29,2014-04-23 18:26:24.039,10.172
AS14.29,2014-04-23 18:26:36.901,1.781
AS14.29,2014-04-23 18:52:06.548,11.665
AS14.29,2014-04-23 18:59:01.273,6.102
AS14.29,2014-04-23 18:59:14.397,1.004
AS14.29,2014-04-23 20:10:55.904,1.678
AS14.29,2014-04-23 20:18:14.933,3.013
AS14.29,2014-04-23 20:18:19.982,1.174
AS14.29,2014-04-23 20:35:42.694,3.022
AS14.29,2014-04-23 20:57:31.627,3.11
AS14.29,2014-04-23 21:00:40.286,1.328
AS14.29,2014-04-23 21:01:37.446,1.412
AS14.29,2014-04-23 21:02:02.684,3.005
AS14.29,2014-04-23 21:03:17.164,2.039
AS14.29,2014-04-23 21:04:41.920,1.004
AS14.29,2014-04-23 21:05:53.622,17.477
AS14.29,2014-04-23 21:06:48.181,3.058
AS14.29,2014-04-23 21:08:00.809,4.036
AS14.29,2014-04-23 21:09:42.630,1.064
AS14.29,2014-04-23 21:10:11.881,1.003
AS14.29,2014-04-23 21:10:28.272,2.096
AS14.29,2014-04-23 21:10:31.372,2.011
AS14.29,2014-04-23 21:11:18.848,7.017
AS14.29,2014-04-23 21:15:15.903,22.152
AS14.29,2014-04-23 21:16:09.214,5.04
AS14.29,2014-04-23 21:17:02.575,1.031
AS14.29,2014-04-23 21:17:18.000,1.025
AS14.29,2014-04-23 21:21:10.631,1.046
AS14.29,2014-04-23 21:21:29.757,1.003
AS14.29,2014-04-23 21:24:24.970,3.051
AS14.29,2014-04-23 21:26:53.950,2.062
AS14.29,2014-04-23 21:28:55.548,6.029
AS14.29,2014-04-23 21:29:14.642,1.796
AS14.29,2014-04-23 21:30:57.266,4.009
AS14.29,2014-04-23 22:24:43.585,4.041
AS14.29,2014-04-23 22:31:29.413,1.002
AS14.29,2014-04-23 22:33:35.305,4.01
AS14.29,2014-04-23 22:36:17.424,88.522
AS14.29,2014-04-23 22:37:49.971,3.007
AS14.29,2014-04-23 22:41:29.246,8.067
AS14.29,2014-04-23 22:41:37.313,7.013
AS14.29,2014-04-23 22:41:44.329,61.208
AS14.29,2014-04-23 22:42:48.569,2.018
AS14.29,2014-04-23 22:44:04.505,2.006
AS14.29,2014-04-23 22:44:06.545,2.006
AS14.29,2014-04-23 22:44:24.690,2.004
AS14.29,2014-04-23 22:44:26.696,2.03
AS14.29,2014-04-23 22:46:09.292,3.014
AS14.29,2014-04-23 22:59:31.234,3.313
AS14.29,2014-04-23 22:59:35.407,10.086
AS14.29,2014-04-24 06:48:53.592,26.172
AS14.29,2014-04-24 07:26:49.470,1.052
AS14.29,2014-04-24 07:37:14.959,1.121
AS14.29,2014-04-24 07:43:02.355,4.33
AS14.29,2014-04-24 07:56:14.688,0.927
AS14.29,2014-04-24 07:57:44.181,6.645
AS14.29,2014-04-24 07:59:46.141,3.683
AS14.29,2014-04-24 08:08:02.556,6.022
AS14.29,2014-04-24 08:08:11.595,5.023
AS14.29,2014-04-24 08:09:35.621,3.011
AS14.29,2014-04-24 08:10:41.664,3.006
