id,time,appCat.other
AS14.15,2014-04-21 22:53:58.903,401.951
AS14.15,2014-04-21 23:07:53.056,76.37
AS14.15,2014-04-21 23:09:47.677,16.107
AS14.15,2014-04-23 17:06:44.052,41.228
AS14.15,2014-04-24 14:43:42.561,78.813
AS14.15,2014-04-24 14:50:16.323,78.533
AS14.15,2014-04-24 14:59:47.829,59.358
AS14.15,2014-04-24 15:01:10.335,5.02
AS14.15,2014-04-24 15:05:20.575,32.172
AS14.15,2014-04-24 15:07:08.230,2.014
AS14.15,2014-04-26 11:16:25.713,56.281
AS14.15,2014-04-26 11:17:23.112,2.016
AS14.15,2014-04-26 11:34:05.769,26.257
AS14.15,2014-04-27 12:27:28.747,9.069
AS14.15,2014-04-28 15:35:36.436,7.024
AS14.15,2014-04-28 21:00:14.142,21.139
AS14.15,2014-04-30 23:39:31.546,71.43
AS14.15,2014-04-30 23:50:47.107,134.653
AS14.15,2014-05-03 16:52:19.313,15.069
AS14.16,2014-03-14 18:04:00.448,29.064
AS14.16,2014-03-15 15:02:38.848,10.025
AS14.16,2014-03-16 15:04:06.403,9.021
AS14.16,2014-03-16 20:35:43.996,11.063
AS14.16,2014-03-16 21:16:49.678,18.068
AS14.16,2014-03-17 18:11:58.000,15.073
AS14.16,2014-03-18 20:56:18.431,11.054
AS14.16,2014-03-19 00:41:03.078,6.064
AS14.16,2014-03-19 12:06:24.081,16.112
AS14.16,2014-03-20 17:50:14.058,10.029
AS14.16,2014-03-22 23:51:49.072,10.077
AS14.16,2014-03-23 09:15:16.371,14.097
AS14.16,2014-03-23 12:06:01.854,9.027
AS14.16,2014-03-24 10:13:34.187,10.417
AS14.16,2014-03-25 09:25:43.950,8.023
AS14.16,2014-03-25 21:01:10.440,13.038
AS14.16,2014-03-29 09:36:07.892,8.057
AS14.16,2014-03-30 15:24:57.872,7.018
AS14.16,2014-03-30 21:28:59.519,10.083
AS14.16,2014-03-31 12:21:49.517,8.153
AS14.16,2014-04-03 11:42:14.644,8.031
AS14.16,2014-04-03 15:14:22.767,9.124
AS14.16,2014-04-04 15:01:10.635,8.016
AS14.16,2014-04-04 18:53:57.664,11.043
AS14.16,2014-04-04 21:30:39.246,8.027
AS14.16,2014-04-05 12:18:40.335,6.034
AS14.16,2014-04-05 23:04:02.900,9.038
AS14.16,2014-04-06 09:20:04.796,8.062
AS14.16,2014-04-10 12:14:14.207,7.07
AS14.16,2014-04-10 18:55:40.210,8.062
AS14.16,2014-04-11 12:42:13.056,5.014
AS14.16,2014-04-13 12:19:02.730,6.052
AS14.16,2014-04-16 15:13:59.076,7.089
AS14.16,2014-04-16 21:06:26.654,5.041
AS14.16,2014-04-17 19:20:33.299,6.075
AS14.16,2014-04-17 21:57:36.915,7.124
AS14.16,2014-04-21 21:15:14.680,14.093
AS14.16,2014-04-23 15:28:32.710,9.035
AS14.16,2014-04-26 18:31:54.095,5.046
AS14.16,2014-04-29 18:05:38.953,7.022
AS14.16,2014-04-30 15:28:29.743,5.023
AS14.16,2014-05-04 20:58:57.677,15.073
AS14.17,2014-03-20 19:23:32.015,72.305
AS14.17,2014-03-20 21:43:08.286,6.02
AS14.17,2014-03-20 21:43:16.322,9.058
AS14.17,2014-03-20 21:45:10.796,17.075
AS14.17,2014-03-20 21:45:47.960,7.027
AS14.17,2014-03-21 09:26:31.864,13.043
AS14.17,2014-03-21 12:01:44.947,11.057
AS14.17,2014-03-21 15:24:34.181,7.021
AS14.17,2014-03-21 19:16:04.753,6.017
AS14.17,2014-03-21 21:14:14.357,8.024
AS14.17,2014-03-22 09:15:13.615,12.192
AS14.17,2014-03-22 12:06:49.457,9.204
AS14.17,2014-03-22 15:13:59.698,9.031
AS14.17,2014-03-22 17:58:22.009,7.208
AS14.17,2014-03-22 21:18:11.002,7.018
AS14.17,2014-03-22 23:52:40.039,99.032
AS14.17,2014-03-23 10:45:48.832,7.114
AS14.17,2014-03-23 12:44:21.790,8.022
AS14.17,2014-03-23 14:57:31.562,6.015
AS14.17,2014-03-23 18:13:54.854,8.025
AS14.17,2014-03-23 20:58:32.382,6.01
AS14.17,2014-03-24 09:15:37.229,8.028
AS14.17,2014-03-24 13:55:54.638,9.072
AS14.17,2014-03-24 15:10:57.556,7.032
AS14.17,2014-03-24 17:57:40.976,6.045
AS14.17,2014-03-24 22:19:42.006,6.017
AS14.17,2014-03-25 12:41:01.576,6.018
AS14.17,2014-03-25 14:50:36.967,6.035
AS14.17,2014-03-25 18:07:39.371,7.019
AS14.17,2014-03-25 21:04:03.857,8.028
AS14.17,2014-03-26 09:05:55.128,8.02
AS14.17,2014-03-26 11:58:57.210,12.045
AS14.17,2014-03-26 15:05:57.266,9.062
AS14.17,2014-03-26 17:51:54.223,7.022
AS14.17,2014-03-26 19:32:56.345,69.744
AS14.17,2014-03-26 21:05:04.930,7.026
AS14.17,2014-03-27 09:07:42.397,11.061
AS14.17,2014-03-27 12:13:57.117,7.017
AS14.17,2014-03-27 14:50:51.882,9.036
AS14.17,2014-03-27 18:19:24.957,8.021
AS14.17,2014-03-27 22:11:41.296,10.077
AS14.17,2014-03-28 09:18:29.125,7.151
AS14.17,2014-03-28 11:50:53.594,11.031
AS14.17,2014-03-28 13:26:57.138,47.478
AS14.17,2014-03-28 15:11:23.808,17.134
AS14.17,2014-03-28 19:27:28.098,6.045
AS14.17,2014-03-28 21:17:45.255,7.023
AS14.17,2014-03-28 21:17:55.305,29.883
AS14.17,2014-03-28 21:18:26.654,78.416
AS14.17,2014-03-29 09:29:26.144,9.042
AS14.17,2014-03-29 12:16:01.056,12.04
AS14.17,2014-03-29 14:54:43.875,7.019
AS14.17,2014-03-29 19:29:36.140,6.018
AS14.17,2014-03-29 21:20:01.030,11.035
AS14.17,2014-03-30 14:45:23.911,12.199
AS14.17,2014-03-30 15:06:57.960,6.038
AS14.17,2014-03-30 19:20:26.342,7.043
AS14.17,2014-03-30 22:19:32.785,7.019
AS14.17,2014-03-31 09:03:05.811,6.149
AS14.17,2014-03-31 12:24:50.410,8.051
AS14.17,2014-03-31 14:22:06.552,86.42
AS14.17,2014-03-31 14:23:34.312,22.079
AS14.17,2014-03-31 14:53:49.119,157.921
AS14.17,2014-03-31 14:56:28.065,110.435
AS14.17,2014-03-31 14:58:25.973,9.94
AS14.17,2014-03-31 14:58:40.247,5.198
AS14.17,2014-03-31 15:00:13.805,9.097
AS14.17,2014-03-31 22:58:03.812,7.032
AS14.17,2014-03-31 23:04:17.178,83.665
AS14.17,2014-03-31 23:05:41.372,5.029
AS14.17,2014-03-31 23:06:31.581,19.063
AS14.17,2014-03-31 23:07:20.815,43.141
AS14.17,2014-03-31 23:08:07.038,8.026
AS14.17,2014-04-01 07:30:38.121,229.283
AS14.17,2014-04-01 08:23:07.851,32.44
AS14.17,2014-04-01 08:59:30.934,7.071
AS14.17,2014-04-01 12:34:34.209,7.111
AS14.17,2014-04-01 15:31:21.069,7.024
AS14.17,2014-04-01 18:33:28.867,7.019
AS14.17,2014-04-01 21:33:40.111,9.034
AS14.17,2014-04-02 09:52:07.036,6.04
AS14.17,2014-04-02 11:55:20.105,45.82
AS14.17,2014-04-02 11:56:23.895,52.037
AS14.17,2014-04-02 11:57:17.332,36.611
AS14.17,2014-04-02 11:58:02.888,21.316
AS14.17,2014-04-02 12:03:24.213,7.019
AS14.17,2014-04-02 15:26:32.595,7.017
AS14.17,2014-04-02 18:11:52.658,6.024
AS14.17,2014-04-02 21:19:12.914,6.106
AS14.17,2014-04-03 09:29:23.716,7.019
AS14.17,2014-04-03 12:17:02.171,6.02
AS14.17,2014-04-03 14:59:40.865,17.062
AS14.17,2014-04-03 18:37:25.964,6.022
AS14.17,2014-04-03 22:18:54.522,6.017
AS14.17,2014-04-03 22:35:34.907,53.25
AS14.17,2014-04-03 22:36:29.592,13.102
AS14.17,2014-04-03 22:49:11.173,30.277
AS14.17,2014-04-03 22:49:42.908,43.254
AS14.17,2014-04-03 22:51:02.427,45.159
AS14.17,2014-04-04 09:24:22.743,12.14
AS14.17,2014-04-04 12:26:17.530,7.024
AS14.17,2014-04-04 14:59:56.167,8.169
AS14.17,2014-04-04 19:12:26.372,5.012
AS14.17,2014-04-04 21:18:47.783,12.037
AS14.17,2014-04-05 09:56:12.400,14.062
AS14.17,2014-04-05 12:02:15.223,6.021
AS14.17,2014-04-05 15:45:21.750,6.017
AS14.17,2014-04-05 18:28:15.888,5.832
AS14.17,2014-04-05 18:40:46.671,2.39
AS14.17,2014-04-05 18:44:11.763,2.017
AS14.17,2014-04-05 21:20:53.898,7.027
AS14.17,2014-04-06 09:13:51.963,9.032
AS14.17,2014-04-06 09:15:26.960,20.691
AS14.17,2014-04-06 09:15:49.789,29.182
AS14.17,2014-04-06 09:16:20.322,6.08
AS14.17,2014-04-06 09:16:31.663,4.112
AS14.17,2014-04-06 12:15:16.950,5.012
AS14.17,2014-04-06 17:25:08.996,12.073
AS14.17,2014-04-06 19:05:55.048,8.019
AS14.17,2014-04-06 22:53:46.042,7.024
AS14.17,2014-04-07 16:40:03.555,8.027
AS14.17,2014-04-07 18:20:57.937,7.113
AS14.17,2014-04-07 21:20:29.357,8.053
AS14.17,2014-04-08 09:38:38.359,8.023
AS14.17,2014-04-08 12:14:49.825,9.027
AS14.17,2014-04-08 15:00:33.773,8.04
AS14.17,2014-04-08 18:12:22.167,8.057
AS14.17,2014-04-08 21:12:37.987,3.036
AS14.17,2014-04-08 21:15:38.627,12.134
AS14.17,2014-04-09 09:06:58.177,11.186
AS14.17,2014-04-09 12:04:35.417,13.142
AS14.17,2014-04-09 15:08:31.176,40.691
AS14.17,2014-04-09 15:18:40.766,7.427
AS14.17,2014-04-09 18:19:24.078,8.027
AS14.17,2014-04-09 21:02:21.049,11.254
AS14.17,2014-04-10 11:12:22.056,11.031
AS14.17,2014-04-10 11:58:47.188,9.04
AS14.17,2014-04-10 15:26:56.405,7.123
AS14.17,2014-04-10 18:01:09.693,7.019
AS14.17,2014-04-10 21:44:37.385,8.211
AS14.17,2014-04-10 22:43:37.825,57.252
AS14.17,2014-04-10 22:44:55.483,5.023
AS14.17,2014-04-10 22:45:37.638,81.619
AS14.17,2014-04-11 09:30:16.000,11.334
AS14.17,2014-04-11 12:47:18.690,8.072
AS14.17,2014-04-11 15:36:26.605,5.035
AS14.17,2014-04-11 19:40:52.868,7.019
AS14.17,2014-04-11 21:46:56.437,8.022
AS14.17,2014-04-12 09:11:30.976,11.463
AS14.17,2014-04-12 12:11:35.051,7.196
AS14.17,2014-04-12 16:06:46.384,8.116
AS14.17,2014-04-12 19:19:03.732,7.283
AS14.17,2014-04-12 21:10:43.849,5.09
AS14.17,2014-04-13 10:18:06.776,8.055
AS14.17,2014-04-13 12:47:03.167,17.153
AS14.17,2014-04-13 14:55:05.404,11.236
AS14.17,2014-04-13 18:28:23.325,12.28
AS14.17,2014-04-13 21:53:11.049,6.304
AS14.17,2014-04-14 08:58:33.046,7.013
AS14.17,2014-04-14 10:38:42.273,7.08
AS14.17,2014-04-14 10:43:36.288,3.017
AS14.17,2014-04-14 12:08:08.668,7.025
AS14.17,2014-04-14 15:24:30.473,9.025
AS14.17,2014-04-14 18:30:49.496,7.271
AS14.17,2014-04-14 21:19:50.250,9.019
AS14.17,2014-04-15 09:20:43.605,9.026
AS14.17,2014-04-15 12:00:17.575,12.487
AS14.17,2014-04-15 15:03:24.483,7.018
AS14.17,2014-04-15 18:17:33.438,7.02
AS14.17,2014-04-15 18:25:11.019,22.238
AS14.17,2014-04-15 18:26:35.046,22.242
AS14.17,2014-04-15 18:27:48.611,45.38
AS14.17,2014-04-15 18:31:28.947,9.121
AS14.17,2014-04-15 18:31:41.088,19.168
AS14.17,2014-04-15 18:32:35.385,9.02
AS14.17,2014-04-15 18:33:02.457,6.013
AS14.17,2014-04-15 18:33:13.490,185.809
AS14.17,2014-04-15 18:46:02.035,14.14
AS14.17,2014-04-15 18:47:43.976,13.334
AS14.17,2014-04-15 18:48:05.566,5.871
AS14.17,2014-04-15 18:49:13.625,18.082
AS14.17,2014-04-15 19:35:40.062,75.854
AS14.17,2014-04-15 19:38:04.292,1.773
AS14.17,2014-04-15 19:44:14.325,19.163
AS14.17,2014-04-15 19:46:09.559,100.531
AS14.17,2014-04-15 20:04:21.338,114.458
AS14.17,2014-04-15 21:07:41.961,6.013
AS14.17,2014-04-15 21:13:49.194,128.704
AS14.17,2014-04-16 08:54:38.276,9.425
AS14.17,2014-04-16 12:20:20.782,8.069
AS14.17,2014-04-16 15:21:09.459,11.04
AS14.17,2014-04-16 18:02:43.198,9.143
AS14.17,2014-04-16 21:24:27.177,9.024
AS14.17,2014-04-17 09:13:20.818,10.031
AS14.17,2014-04-17 12:47:47.974,7.14
AS14.17,2014-04-17 15:40:58.099,7.032
AS14.17,2014-04-17 18:20:33.010,8.024
AS14.17,2014-04-17 20:52:51.690,11.516
AS14.17,2014-04-18 14:04:17.303,10.06
AS14.17,2014-04-18 15:17:41.128,8.803
AS14.17,2014-04-18 18:07:14.082,6.021
AS14.17,2014-04-18 22:07:27.546,8.303
AS14.17,2014-04-19 11:00:17.170,11.214
AS14.17,2014-04-19 12:21:09.273,8.023
AS14.17,2014-04-19 15:20:53.095,9.024
AS14.17,2014-04-19 18:33:57.115,6.289
AS14.17,2014-04-19 21:19:05.151,9.039
AS14.17,2014-04-20 09:33:06.740,9.271
AS14.17,2014-04-20 13:10:27.539,6.078
AS14.17,2014-04-20 15:18:04.549,7.068
AS14.17,2014-04-20 18:07:31.200,9.044
AS14.17,2014-04-20 21:22:45.864,11.597
AS14.17,2014-04-21 09:14:18.349,6.056
AS14.17,2014-04-21 12:21:41.033,22.152
AS14.17,2014-04-21 16:34:54.660,8.396
AS14.17,2014-04-21 17:01:51.002,7.023
AS14.17,2014-04-21 18:41:51.387,7.042
AS14.17,2014-04-21 21:44:09.217,11.034
AS14.17,2014-04-22 09:15:33.947,8.03
AS14.17,2014-04-22 12:32:05.911,10.061
AS14.17,2014-04-22 15:15:21.892,13.177
AS14.17,2014-04-22 18:06:01.326,7.098
AS14.17,2014-04-22 21:15:51.201,8.116
AS14.17,2014-04-23 09:35:32.193,12.32
AS14.17,2014-04-23 12:27:44.454,7.359
AS14.17,2014-04-23 15:08:36.484,9.026
AS14.17,2014-04-23 18:38:25.355,8.039
AS14.17,2014-04-23 22:29:49.710,9.027
AS14.17,2014-04-24 09:21:00.743,9.02
AS14.17,2014-04-24 11:55:42.269,7.207
AS14.17,2014-04-24 15:13:48.746,11.135
AS14.17,2014-04-24 18:11:47.111,7.026
AS14.17,2014-04-24 21:48:18.244,6.148
AS14.17,2014-04-25 09:18:07.990,14.174
AS14.17,2014-04-25 12:29:57.296,6.042
AS14.17,2014-04-25 15:40:14.289,7.39
AS14.17,2014-04-25 16:05:47.984,76.85
AS14.17,2014-04-25 20:45:52.030,7.553
AS14.17,2014-04-25 21:42:45.552,9.048
AS14.17,2014-04-26 11:23:06.437,7.234
AS14.17,2014-04-26 12:30:45.278,7.02
AS14.17,2014-04-26 13:37:16.198,22.141
AS14.17,2014-04-26 15:26:59.144,7.047
AS14.17,2014-04-26 18:13:00.404,6.017
AS14.17,2014-04-26 21:39:06.293,6.099
AS14.17,2014-04-27 11:34:40.301,6.031
AS14.17,2014-04-27 14:19:34.664,7.104
AS14.17,2014-04-27 15:48:17.147,7.106
AS14.17,2014-04-27 18:14:37.144,6.183
AS14.17,2014-04-27 21:09:59.598,7.651
AS14.17,2014-04-28 09:10:57.072,5.073
AS14.17,2014-04-28 12:40:36.338,8.211
AS14.17,2014-04-28 15:11:56.220,19.309
AS14.17,2014-04-28 18:03:03.795,5.05
AS14.17,2014-04-28 23:01:29.516,7.096
AS14.17,2014-04-29 09:19:23.858,9.124
AS14.17,2014-04-29 11:58:12.572,7.035
AS14.17,2014-04-29 15:11:04.233,7.029
AS14.17,2014-04-29 18:27:49.621,7.062
AS14.17,2014-04-29 21:35:05.322,5.312
AS14.17,2014-04-30 09:12:25.438,6.065
AS14.17,2014-04-30 12:24:24.444,6.046
AS14.17,2014-04-30 16:48:44.463,9.028
AS14.17,2014-04-30 19:01:37.328,14.156
AS14.17,2014-04-30 22:27:35.141,9.085
AS14.17,2014-05-01 15:23:51.115,8.034
AS14.17,2014-05-02 15:05:33.525,7.032
AS14.17,2014-05-02 19:28:27.931,8.139
AS14.17,2014-05-02 21:09:59.301,7.537
AS14.17,2014-05-03 09:20:39.757,11.143
AS14.17,2014-05-03 09:25:39.108,4.626
AS14.17,2014-05-03 09:28:56.176,3.014
AS14.17,2014-05-03 11:55:18.275,8.023
AS14.17,2014-05-03 17:14:03.484,8.325
AS14.17,2014-05-03 17:57:59.062,9.018
AS14.17,2014-05-04 00:06:28.171,5.019
AS14.17,2014-05-04 15:40:34.387,8.224
AS14.17,2014-05-04 18:13:25.694,6.074
AS14.17,2014-05-04 21:12:51.483,7.138
AS14.17,2014-05-05 11:48:22.328,7.41
AS14.17,2014-05-05 11:48:39.476,4.548
AS14.17,2014-05-05 11:56:32.371,4.217
AS14.17,2014-05-05 11:56:40.835,6.049
AS14.19,2014-03-21 12:23:29.151,40.484
AS14.19,2014-03-21 15:52:23.424,29.302
AS14.19,2014-03-21 18:29:18.467,34.133
AS14.19,2014-03-21 21:20:46.986,13.15
AS14.19,2014-03-22 09:09:19.812,14.088
AS14.19,2014-03-22 12:15:44.526,15.139
AS14.19,2014-03-22 13:48:44.332,198.708
AS14.19,2014-03-22 14:06:36.151,2.324
AS14.19,2014-03-22 14:22:28.747,3.335
AS14.19,2014-03-22 14:40:25.671,7.873
AS14.19,2014-03-22 14:57:35.971,12.253
AS14.19,2014-03-22 14:57:57.286,109.61
AS14.19,2014-03-22 15:17:58.858,13.063
AS14.19,2014-03-22 16:41:17.684,73.149
AS14.19,2014-03-22 18:30:46.312,4.032
AS14.19,2014-03-22 18:30:50.345,11.057
AS14.19,2014-03-22 18:31:01.403,1.293
AS14.19,2014-03-22 19:01:48.987,4.013
AS14.19,2014-03-22 21:17:19.892,10.093
AS14.19,2014-03-23 09:42:35.835,10.115
AS14.19,2014-03-23 09:42:45.951,8.214
AS14.19,2014-03-23 11:12:44.125,3.009
AS14.19,2014-03-23 11:12:50.142,39.334
AS14.19,2014-03-23 12:31:28.329,12.122
AS14.19,2014-03-23 17:20:28.052,12.162
AS14.19,2014-03-23 18:24:07.430,9.033
AS14.19,2014-03-23 21:20:55.572,10.053
AS14.19,2014-03-24 09:28:42.266,18.064
AS14.19,2014-03-24 12:01:16.091,9.055
AS14.19,2014-03-24 16:36:14.216,9.039
AS14.19,2014-03-24 18:40:05.994,8.117
AS14.19,2014-03-24 22:14:02.161,9.136
AS14.19,2014-03-25 09:37:28.631,8.258
AS14.19,2014-03-25 12:14:15.694,1.708
AS14.19,2014-03-25 12:15:39.815,7.779
AS14.19,2014-03-25 15:05:39.201,15.217
AS14.19,2014-03-25 16:42:07.315,2.221
AS14.19,2014-03-25 18:29:06.063,12.084
AS14.19,2014-03-25 21:14:30.023,7.036
AS14.19,2014-03-26 09:25:27.507,10.048
AS14.19,2014-03-26 12:12:32.505,11.129
AS14.19,2014-03-26 15:17:09.345,9.213
AS14.19,2014-03-26 18:59:00.914,8.028
AS14.19,2014-03-26 21:00:46.548,11.114
AS14.19,2014-03-27 09:35:12.971,9.064
AS14.19,2014-03-27 12:19:00.937,7.15
AS14.19,2014-03-27 15:32:30.582,9.142
AS14.19,2014-03-27 19:34:21.073,11.043
AS14.19,2014-03-27 22:05:03.832,11.202
AS14.19,2014-03-28 09:31:29.523,10.161
AS14.19,2014-03-28 12:15:48.655,11.304
AS14.19,2014-03-28 16:02:08.941,12.05
AS14.19,2014-03-28 18:15:39.823,4.042
AS14.19,2014-03-28 18:15:46.881,17.081
AS14.19,2014-03-28 22:22:03.947,9.029
AS14.19,2014-03-29 09:53:06.631,10.064
AS14.19,2014-03-29 12:51:29.006,8.027
AS14.19,2014-03-29 15:09:50.030,8.044
AS14.19,2014-03-29 19:05:47.046,9.027
AS14.19,2014-03-29 19:10:57.319,53.324
AS14.19,2014-03-29 23:02:09.953,7.098
AS14.19,2014-03-30 09:26:40.736,9.032
AS14.19,2014-03-30 12:34:23.430,12.088
AS14.19,2014-03-30 15:49:47.953,8.03
AS14.19,2014-03-30 18:19:16.802,13.088
AS14.19,2014-03-30 21:00:51.615,8.03
AS14.19,2014-03-31 09:50:32.411,12.174
AS14.19,2014-03-31 12:29:27.924,7.114
AS14.19,2014-03-31 15:08:29.453,7.226
AS14.19,2014-03-31 18:17:54.812,9.076
AS14.19,2014-03-31 21:00:57.875,9.077
AS14.19,2014-04-01 09:22:10.107,8.023
AS14.19,2014-04-01 12:05:40.164,7.056
AS14.19,2014-04-01 15:38:33.920,9.056
AS14.19,2014-04-01 19:00:10.026,8.137
AS14.19,2014-04-01 21:08:38.051,17.155
AS14.19,2014-04-02 09:53:07.066,9.048
AS14.19,2014-04-02 14:30:47.851,8.033
AS14.19,2014-04-02 16:49:07.401,7.055
AS14.19,2014-04-02 18:00:59.450,8.019
AS14.19,2014-04-02 21:15:42.596,9.038
AS14.19,2014-04-03 09:47:08.403,11.204
AS14.19,2014-04-03 12:43:37.338,6.054
AS14.19,2014-04-03 17:06:36.996,8.031
AS14.19,2014-04-03 19:36:17.987,8.051
AS14.19,2014-04-03 21:17:34.469,9.034
AS14.19,2014-04-04 09:02:17.756,16.092
AS14.19,2014-04-04 12:18:19.997,32.543
AS14.19,2014-04-04 12:26:22.765,3.016
AS14.19,2014-04-04 12:26:27.812,104.816
AS14.19,2014-04-04 15:08:59.954,19.14
AS14.19,2014-04-04 18:16:29.055,11.074
AS14.19,2014-04-04 21:54:50.420,9.018
AS14.19,2014-04-05 10:26:53.457,9.062
AS14.19,2014-04-05 12:16:29.194,7.027
AS14.19,2014-04-05 15:00:43.144,9.127
AS14.19,2014-04-05 19:45:55.714,24.113
AS14.19,2014-04-05 21:00:52.305,16.053
AS14.19,2014-04-06 11:14:40.693,11.043
AS14.19,2014-04-06 12:50:19.276,9.043
AS14.19,2014-04-06 16:43:00.102,9.06
AS14.19,2014-04-06 18:22:12.094,8.059
AS14.19,2014-04-06 21:00:45.815,12.072
AS14.19,2014-04-07 09:27:39.986,16.117
AS14.19,2014-04-07 12:00:45.602,10.049
AS14.19,2014-04-07 15:40:06.265,7.042
AS14.19,2014-04-07 18:18:14.012,16.253
AS14.19,2014-04-07 21:12:35.200,14.122
AS14.19,2014-04-08 10:09:02.543,9.101
AS14.19,2014-04-08 12:17:45.259,7.133
AS14.19,2014-04-08 15:34:33.815,7.026
AS14.19,2014-04-08 20:01:57.937,8.064
AS14.19,2014-04-08 22:22:42.272,8.071
AS14.19,2014-04-09 09:04:42.957,9.098
AS14.19,2014-04-09 12:16:56.592,9.052
AS14.19,2014-04-09 15:00:47.997,24.222
AS14.19,2014-04-09 19:33:41.457,9.196
AS14.19,2014-04-09 21:45:45.253,9.061
AS14.19,2014-04-10 09:00:39.984,8.084
AS14.19,2014-04-10 12:25:01.848,10.044
AS14.19,2014-04-10 16:10:04.187,7.042
AS14.19,2014-04-10 22:09:12.003,7.111
AS14.19,2014-04-11 10:16:08.496,9.222
AS14.19,2014-04-11 12:00:46.631,10.033
AS14.19,2014-04-11 15:15:45.888,7.02
AS14.19,2014-04-11 18:30:06.411,7.026
AS14.19,2014-04-11 21:04:54.460,9.141
AS14.19,2014-04-12 09:34:43.937,6.054
AS14.19,2014-04-12 13:27:03.657,9.022
AS14.19,2014-04-12 15:00:52.236,14.054
AS14.19,2014-04-12 18:38:18.323,7.286
AS14.19,2014-04-12 21:19:49.707,9.046
AS14.19,2014-04-13 10:17:22.157,17.216
AS14.19,2014-04-13 12:30:49.586,12.111
AS14.19,2014-04-13 15:21:16.931,9.105
AS14.19,2014-04-13 18:05:14.934,10.066
AS14.19,2014-04-13 21:49:30.918,13.086
AS14.19,2014-04-14 11:01:23.029,9.033
AS14.19,2014-04-14 12:36:16.280,9.104
AS14.19,2014-04-14 15:28:20.298,11.292
AS14.19,2014-04-14 18:00:44.292,29.139
AS14.19,2014-04-14 21:42:51.006,10.07
AS14.19,2014-04-15 09:33:12.904,8.064
AS14.19,2014-04-15 12:43:06.134,12.081
AS14.19,2014-04-15 15:27:59.921,6.027
AS14.19,2014-04-15 18:04:20.890,60.871
AS14.19,2014-04-15 18:19:53.035,2.005
AS14.19,2014-04-15 18:19:57.046,8.197
AS14.19,2014-04-15 21:29:08.163,16.101
AS14.19,2014-04-16 09:35:21.868,7.02
AS14.19,2014-04-16 12:56:16.036,26.153
AS14.19,2014-04-16 15:00:43.753,8.027
AS14.19,2014-04-16 19:24:15.875,9.073
AS14.19,2014-04-16 21:15:49.391,7.059
AS14.19,2014-04-17 09:02:42.263,11.185
AS14.19,2014-04-17 12:57:09.950,12.142
AS14.19,2014-04-17 16:00:54.012,6.028
AS14.19,2014-04-17 18:11:35.664,6.114
AS14.19,2014-04-17 21:35:15.303,12.051
AS14.19,2014-04-18 09:51:09.440,8.034
AS14.19,2014-04-18 12:20:45.131,4.011
AS14.19,2014-04-18 12:21:11.280,9.058
AS14.19,2014-04-18 16:24:07.674,8.079
AS14.19,2014-04-18 17:59:16.948,6.086
AS14.19,2014-04-18 21:13:57.584,8.079
AS14.19,2014-04-19 09:56:31.029,8.054
AS14.19,2014-04-19 12:27:31.463,7.058
AS14.19,2014-04-19 15:41:58.016,12.27
AS14.19,2014-04-19 18:12:52.944,12.039
AS14.19,2014-04-19 21:16:51.013,17.121
AS14.19,2014-04-20 08:58:15.421,7.03
AS14.19,2014-04-20 14:27:52.132,9.05
AS14.19,2014-04-20 15:50:35.680,11.233
AS14.19,2014-04-20 17:57:03.164,7.304
AS14.19,2014-04-20 21:52:39.759,7.081
AS14.19,2014-04-21 09:30:08.792,13.041
AS14.19,2014-04-21 13:19:53.184,9.163
AS14.19,2014-04-21 15:27:04.694,5.018
AS14.19,2014-04-21 18:27:45.805,11.308
AS14.19,2014-04-21 21:13:49.082,9.061
AS14.19,2014-04-22 08:59:13.552,7.091
AS14.19,2014-04-22 12:13:20.026,12.068
AS14.19,2014-04-22 14:59:37.997,7.367
AS14.19,2014-04-22 15:06:17.058,4.02
AS14.19,2014-04-22 18:22:28.729,13.141
AS14.19,2014-04-22 20:56:49.940,7.049
AS14.19,2014-04-23 09:40:38.244,3.029
AS14.19,2014-04-23 09:41:06.381,11.046
AS14.19,2014-04-23 12:41:49.221,11.078
AS14.19,2014-04-23 15:33:11.996,12.107
AS14.19,2014-04-23 18:44:00.653,11.13
AS14.19,2014-04-23 20:56:25.910,8.06
AS14.19,2014-04-24 09:25:59.740,81.345
AS14.19,2014-04-24 09:43:35.049,61.437
AS14.19,2014-04-24 12:12:42.122,16.127
AS14.19,2014-04-24 15:30:07.960,13.067
AS14.19,2014-04-24 19:32:24.961,8.103
AS14.19,2014-04-24 23:12:30.799,8.021
AS14.19,2014-04-25 12:41:05.450,8.025
AS14.19,2014-04-25 15:32:26.897,11.039
AS14.19,2014-04-25 18:21:31.493,7.649
AS14.19,2014-04-25 18:37:43.506,1.903
AS14.19,2014-04-25 19:00:35.759,2.516
AS14.19,2014-04-25 19:00:39.753,3.008
AS14.19,2014-04-25 22:04:48.431,9.029
AS14.19,2014-04-26 10:08:06.901,12.043
AS14.19,2014-04-26 12:11:35.703,55.601
AS14.19,2014-04-26 15:08:56.151,34.229
AS14.19,2014-04-26 18:11:42.181,6.063
AS14.19,2014-04-27 00:58:11.091,25.154
AS14.19,2014-04-27 10:44:47.803,11.26
AS14.19,2014-04-27 12:28:50.825,19.147
AS14.19,2014-04-27 15:15:15.973,8.216
AS14.19,2014-04-27 18:00:49.845,9.104
AS14.19,2014-04-27 21:20:16.519,13.113
