id,time,appCat.communication
AS14.17,2014-05-04 00:06:35.200,46.208
AS14.17,2014-05-04 07:15:08.107,14.252
AS14.17,2014-05-04 09:31:01.210,10.409
AS14.17,2014-05-04 11:00:04.196,13.074
AS14.17,2014-05-04 11:02:14.851,20.062
AS14.17,2014-05-04 15:07:32.216,24.949
AS14.17,2014-05-04 15:40:28.362,6.021
AS14.17,2014-05-04 15:40:42.615,38.549
AS14.17,2014-05-04 17:45:18.125,72.932
AS14.17,2014-05-04 17:46:32.305,9.298
AS14.17,2014-05-04 17:55:17.397,14.04
AS14.17,2014-05-04 18:13:33.783,9.598
AS14.17,2014-05-04 18:26:18.263,6.007
AS14.17,2014-05-04 18:26:32.786,14.703
AS14.17,2014-05-04 18:27:24.191,4.963
AS14.17,2014-05-04 19:48:34.644,14.079
AS14.17,2014-05-04 20:49:35.385,11.092
AS14.17,2014-05-04 20:49:46.482,1384.993
AS14.17,2014-05-04 21:12:58.625,1.199
AS14.17,2014-05-04 22:10:45.253,65.018
AS14.17,2014-05-04 22:13:24.528,5.065
AS14.17,2014-05-04 22:24:29.812,1.486
AS14.17,2014-05-04 22:29:06.970,3.048
AS14.17,2014-05-04 22:35:28.312,44.148
AS14.17,2014-05-04 22:36:34.657,4.008
AS14.17,2014-05-04 22:37:13.821,71.241
AS14.17,2014-05-04 22:38:29.072,6.013
AS14.17,2014-05-04 22:38:36.095,1.002
AS14.17,2014-05-04 22:38:42.114,33.726
AS14.17,2014-05-04 23:01:44.101,29.435
AS14.17,2014-05-05 08:08:31.775,3.18
AS14.17,2014-05-05 10:09:07.539,4.017
AS14.17,2014-05-05 10:09:11.562,17.488
AS14.17,2014-05-05 10:09:30.686,6.059
AS14.17,2014-05-05 10:10:20.048,13.245
AS14.17,2014-05-05 11:57:22.105,32.925
AS14.17,2014-05-05 12:19:56.072,17.177
AS14.17,2014-05-05 12:47:37.484,3.014
AS14.17,2014-05-05 13:22:55.398,29.1
AS14.17,2014-05-05 13:25:05.108,60.178
AS14.17,2014-05-05 13:34:54.043,23.458
AS14.17,2014-05-05 13:39:12.091,35.408
AS14.17,2014-05-05 13:40:06.984,4.744
AS14.17,2014-05-05 13:41:49.946,4.721
AS14.17,2014-05-05 13:42:57.891,31.923
AS14.17,2014-05-05 13:43:58.941,4.738
AS14.17,2014-05-05 13:44:35.780,53.049
AS14.17,2014-05-05 13:46:04.094,15.985
AS14.17,2014-05-05 13:46:30.328,3.155
AS14.17,2014-05-05 13:46:44.839,26.479
AS14.17,2014-05-05 13:48:16.349,91.394
AS14.17,2014-05-05 13:50:17.947,41.37
AS14.17,2014-05-05 13:51:33.846,116.416
AS14.17,2014-05-05 13:54:56.242,31.655
AS14.17,2014-05-05 13:58:33.217,25.109
AS14.17,2014-05-05 13:59:49.029,4.878
AS14.17,2014-05-05 14:00:48.878,51.701
AS14.17,2014-05-05 14:04:28.332,16.848
AS14.17,2014-05-05 14:16:52.035,30.404
AS14.17,2014-05-05 14:21:03.112,4.95
AS14.17,2014-05-05 14:26:44.914,26.016
AS14.17,2014-05-05 14:27:25.167,4.692
AS14.17,2014-05-05 14:38:04.089,3.029
AS14.17,2014-05-05 14:38:07.142,72.521
AS14.17,2014-05-05 14:39:19.671,2.805
AS14.17,2014-05-05 14:45:12.026,7.959
AS14.19,2014-03-21 12:24:09.825,4.026
AS14.19,2014-03-21 12:24:14.855,18.63
AS14.19,2014-03-21 13:48:54.586,121.922
AS14.19,2014-03-21 14:59:19.398,122.32
AS14.19,2014-03-21 15:53:00.813,19.036
AS14.19,2014-03-21 16:39:32.877,9.734
AS14.19,2014-03-21 17:19:14.296,1.006
AS14.19,2014-03-21 17:19:22.364,15.056
AS14.19,2014-03-21 17:31:47.653,81.866
AS14.19,2014-03-21 17:33:09.532,3368.932
AS14.19,2014-03-21 18:29:52.601,900.536
AS14.19,2014-03-21 18:44:53.142,4.027
AS14.19,2014-03-21 21:08:02.016,122.214
AS14.19,2014-03-21 22:42:17.996,116.784
AS14.19,2014-03-22 09:10:00.898,94.901
AS14.19,2014-03-22 09:48:40.746,44.895
AS14.19,2014-03-22 10:40:02.825,10.481
AS14.19,2014-03-22 10:53:25.578,2.122
AS14.19,2014-03-22 11:25:26.141,74.685
AS14.19,2014-03-22 11:35:36.752,123.091
AS14.19,2014-03-22 11:49:43.381,76.818
AS14.19,2014-03-22 12:02:26.779,20.109
AS14.19,2014-03-22 12:03:43.844,10.885
AS14.19,2014-03-22 12:10:59.023,5.06
AS14.19,2014-03-22 12:15:41.516,3.008
AS14.19,2014-03-22 12:15:59.667,6.019
AS14.19,2014-03-22 12:16:06.707,29.539
AS14.19,2014-03-22 12:31:21.836,10.177
AS14.19,2014-03-22 12:46:18.335,29.188
AS14.19,2014-03-22 12:59:57.500,3.17
AS14.19,2014-03-22 13:11:06.967,5.028
AS14.19,2014-03-22 13:11:14.029,16.096
AS14.19,2014-03-22 13:27:10.190,5.186
AS14.19,2014-03-22 13:27:16.497,0.891
AS14.19,2014-03-22 13:27:18.385,211.741
AS14.19,2014-03-22 13:45:07.844,199.358
AS14.19,2014-03-22 13:48:31.250,3.009
AS14.19,2014-03-22 13:48:37.286,6.034
AS14.19,2014-03-22 14:57:48.226,9.059
AS14.19,2014-03-22 14:59:49.904,78.403
AS14.19,2014-03-22 15:01:08.316,295.445
AS14.19,2014-03-22 15:06:03.766,70.175
AS14.19,2014-03-22 15:17:55.835,3.02
AS14.19,2014-03-22 15:18:11.921,5.01
AS14.19,2014-03-22 15:18:16.933,4.023
AS14.19,2014-03-22 16:14:56.946,16.263
AS14.19,2014-03-22 16:32:26.839,9.839
AS14.19,2014-03-22 16:35:21.802,3.619
AS14.19,2014-03-22 16:40:44.476,7.028
AS14.19,2014-03-22 19:01:53.002,78.718
AS14.19,2014-03-22 19:03:22.148,12.071
AS14.19,2014-03-22 19:04:30.565,77.35
AS14.19,2014-03-22 19:05:47.921,52.094
AS14.19,2014-03-22 19:43:42.249,3.027
AS14.19,2014-03-22 21:04:18.661,16.687
AS14.19,2014-03-22 21:04:36.979,49.306
AS14.19,2014-03-22 21:17:16.878,3.014
AS14.19,2014-03-22 21:17:29.986,27.984
AS14.19,2014-03-22 22:36:28.826,29.282
AS14.19,2014-03-23 11:12:47.134,3.006
AS14.19,2014-03-23 17:20:50.332,150.675
AS14.19,2014-03-23 17:31:10.486,4.012
AS14.19,2014-03-23 17:50:51.979,12.586
AS14.19,2014-03-23 18:23:52.345,15.08
AS14.19,2014-03-23 18:24:16.469,1.361
AS14.19,2014-03-23 18:30:10.226,9.726
AS14.19,2014-03-23 21:20:53.549,2.022
AS14.19,2014-03-23 21:21:05.644,10.308
AS14.19,2014-03-23 22:47:56.789,43.393
AS14.19,2014-03-24 02:34:51.052,15.414
AS14.19,2014-03-24 06:17:37.193,13.849
AS14.19,2014-03-24 06:47:16.020,10.024
AS14.19,2014-03-24 06:52:53.676,10.045
AS14.19,2014-03-24 06:53:05.756,89.085
AS14.19,2014-03-24 06:54:41.841,166.755
AS14.19,2014-03-24 07:01:29.858,60.361
AS14.19,2014-03-24 08:48:41.311,3.035
AS14.19,2014-03-24 08:48:44.346,18.768
AS14.19,2014-03-24 09:17:17.871,20.062
AS14.19,2014-03-24 09:28:39.250,3.007
AS14.19,2014-03-24 09:29:00.342,98.217
AS14.19,2014-03-24 09:39:39.066,21.585
AS14.19,2014-03-24 09:56:44.023,10.058
AS14.19,2014-03-24 09:56:54.102,1132.531
AS14.19,2014-03-24 10:31:37.838,10.297
AS14.19,2014-03-24 10:38:02.763,12.881
AS14.19,2014-03-24 10:42:09.776,10.375
AS14.19,2014-03-24 10:44:10.914,4.052
AS14.19,2014-03-24 10:47:27.687,3.008
AS14.19,2014-03-24 11:20:38.529,76.399
AS14.19,2014-03-24 11:25:08.436,23.673
AS14.19,2014-03-24 11:26:54.950,35.559
AS14.19,2014-03-24 11:27:30.750,636.525
AS14.19,2014-03-24 11:38:17.451,2.906
AS14.19,2014-03-24 11:40:26.601,11.727
AS14.19,2014-03-24 11:52:17.996,4.153
AS14.19,2014-03-24 11:57:15.977,9.736
AS14.19,2014-03-24 11:59:32.826,10.022
AS14.19,2014-03-24 12:01:14.046,2.044
AS14.19,2014-03-24 12:01:25.147,1.969
AS14.19,2014-03-24 12:50:57.937,20.21
AS14.19,2014-03-24 13:23:07.006,80.238
AS14.19,2014-03-24 13:26:33.372,20.08
AS14.19,2014-03-24 13:26:54.466,73.593
AS14.19,2014-03-24 13:28:21.112,2.017
AS14.19,2014-03-24 13:28:24.279,28.303
AS14.19,2014-03-24 13:28:52.585,31.183
AS14.19,2014-03-24 13:29:25.789,98.596
AS14.19,2014-03-24 13:31:08.417,8.056
AS14.19,2014-03-24 13:31:18.500,2.01
AS14.19,2014-03-24 13:31:21.525,1.002
AS14.19,2014-03-24 13:31:24.562,1.003
AS14.19,2014-03-24 13:31:29.617,9.11
AS14.19,2014-03-24 13:31:39.732,111.621
AS14.19,2014-03-24 13:36:34.163,3.009
AS14.19,2014-03-24 13:36:37.174,36.084
AS14.19,2014-03-24 13:39:25.319,7.991
AS14.19,2014-03-24 13:40:58.147,1.706
AS14.19,2014-03-24 13:41:40.125,3.248
AS14.19,2014-03-24 13:45:59.040,92.947
AS14.19,2014-03-24 13:50:05.960,43.454
AS14.19,2014-03-24 13:53:53.467,17.546
AS14.19,2014-03-24 13:56:34.917,33.271
AS14.19,2014-03-24 16:36:11.147,3.013
AS14.19,2014-03-24 16:36:23.257,51.648
AS14.19,2014-03-24 16:37:16.993,2.024
AS14.19,2014-03-24 17:11:35.160,15.88
AS14.19,2014-03-24 18:09:25.865,5.02
AS14.19,2014-03-24 18:09:30.885,81.256
AS14.19,2014-03-24 18:40:02.974,3.019
AS14.19,2014-03-24 18:40:14.115,2.023
AS14.19,2014-03-24 22:14:14.345,12.098
AS14.19,2014-03-24 22:14:28.460,4.063
AS14.19,2014-03-25 03:47:29.799,49.887
AS14.19,2014-03-25 07:28:12.950,4.015
AS14.19,2014-03-25 07:28:18.973,1.001
AS14.19,2014-03-25 08:39:46.740,77.409
AS14.19,2014-03-25 08:55:20.040,9.829
AS14.19,2014-03-25 09:01:30.049,106.018
AS14.19,2014-03-25 09:06:25.854,4.348
AS14.19,2014-03-25 09:28:22.168,9.235
AS14.19,2014-03-25 09:37:24.390,4.239
AS14.19,2014-03-25 09:37:36.890,22.9
AS14.19,2014-03-25 09:45:24.141,3.569
AS14.19,2014-03-25 09:55:54.006,15.925
AS14.19,2014-03-25 09:56:16.802,3.016
AS14.19,2014-03-25 09:56:20.845,20.945
AS14.19,2014-03-25 09:57:43.687,577.706
AS14.19,2014-03-25 10:10:43.739,251.971
AS14.19,2014-03-25 10:14:56.563,29.379
AS14.19,2014-03-25 10:30:52.500,2.007
AS14.19,2014-03-25 10:33:12.384,3.593
AS14.19,2014-03-25 10:37:23.717,4.429
AS14.19,2014-03-25 10:43:20.796,2.059
AS14.19,2014-03-25 10:49:57.957,26.342
AS14.19,2014-03-25 11:03:36.799,44.209
AS14.19,2014-03-25 11:12:33.848,8.031
AS14.19,2014-03-25 11:12:42.911,19.108
AS14.19,2014-03-25 11:13:05.040,19.708
AS14.19,2014-03-25 11:15:03.990,53.392
AS14.19,2014-03-25 11:15:57.384,116.075
AS14.19,2014-03-25 11:18:01.779,61.217
AS14.19,2014-03-25 11:19:10.733,61.128
AS14.19,2014-03-25 11:20:12.701,387.249
AS14.19,2014-03-25 11:28:05.236,9.891
AS14.19,2014-03-25 11:32:47.918,12.122
AS14.19,2014-03-25 11:33:00.043,14.116
AS14.19,2014-03-25 11:41:33.786,10.22
AS14.19,2014-03-25 11:53:16.029,22.283
AS14.19,2014-03-25 12:06:37.283,225.93
AS14.19,2014-03-25 12:10:27.099,59.826
AS14.19,2014-03-25 12:12:12.450,61.419
AS14.19,2014-03-25 12:13:13.878,55.433
AS14.19,2014-03-25 12:14:21.960,77.848
AS14.19,2014-03-25 12:15:47.596,64.508
AS14.19,2014-03-25 12:19:33.729,77.201
AS14.19,2014-03-25 12:24:27.756,236.175
AS14.19,2014-03-25 12:30:19.808,10.141
AS14.19,2014-03-25 12:34:41.829,8.287
AS14.19,2014-03-25 12:40:09.796,25.151
AS14.19,2014-03-25 12:49:24.796,56.406
AS14.19,2014-03-25 12:50:21.203,9.061
AS14.19,2014-03-25 12:50:31.329,191.822
AS14.19,2014-03-25 13:04:55.497,6.692
AS14.19,2014-03-25 13:05:10.290,1.74
AS14.19,2014-03-25 13:06:12.953,2.085
AS14.19,2014-03-25 13:06:15.039,73.348
AS14.19,2014-03-25 13:12:33.424,9.781
AS14.19,2014-03-25 13:18:52.950,10.235
AS14.19,2014-03-25 13:22:08.769,9.075
AS14.19,2014-03-25 13:25:59.424,1.206
AS14.19,2014-03-25 14:46:53.303,3.863
AS14.19,2014-03-25 15:05:35.187,4.013
AS14.19,2014-03-25 15:05:54.434,3.007
AS14.19,2014-03-25 15:05:59.469,5.367
AS14.19,2014-03-25 15:10:39.947,98.423
AS14.19,2014-03-25 15:13:53.924,60.59
AS14.19,2014-03-25 15:32:51.852,12.358
AS14.19,2014-03-25 15:33:04.211,32.289
AS14.19,2014-03-25 15:45:12.966,3.032
AS14.19,2014-03-25 16:40:58.924,16.123
AS14.19,2014-03-25 18:29:24.273,22.209
AS14.19,2014-03-25 18:35:17.197,59.709
AS14.19,2014-03-25 19:01:34.180,15.1
AS14.19,2014-03-25 19:01:49.286,4.682
AS14.19,2014-03-25 19:33:34.831,4.072
AS14.19,2014-03-25 19:33:39.910,34.022
AS14.19,2014-03-25 20:16:06.595,0.986
AS14.19,2014-03-25 20:16:11.421,13.002
AS14.19,2014-03-25 21:14:26.003,4.018
AS14.19,2014-03-25 21:14:37.059,2.005
AS14.19,2014-03-25 21:14:39.065,10.049
AS14.19,2014-03-25 21:15:37.434,24.291
AS14.19,2014-03-25 21:16:08.095,60.109
AS14.19,2014-03-25 21:28:36.838,95.477
AS14.19,2014-03-26 00:48:36.007,35.808
AS14.19,2014-03-26 06:11:09.088,4.028
AS14.19,2014-03-26 07:19:07.032,4.507
AS14.19,2014-03-26 08:45:24.538,19.96
AS14.19,2014-03-26 09:25:25.502,2.004
AS14.19,2014-03-26 09:25:37.558,381.524
AS14.19,2014-03-26 09:33:02.815,20.161
AS14.19,2014-03-26 09:33:40.095,293.846
AS14.19,2014-03-26 09:53:35.976,14.704
AS14.19,2014-03-26 09:54:53.838,10.142
AS14.19,2014-03-26 10:09:12.032,9.862
AS14.19,2014-03-26 10:12:00.934,9.832
AS14.19,2014-03-26 10:21:34.377,1.015
AS14.19,2014-03-26 10:21:35.394,38.411
AS14.19,2014-03-26 10:22:13.815,36.143
AS14.19,2014-03-26 10:22:54.009,30.994
AS14.19,2014-03-26 10:37:06.009,17.062
AS14.19,2014-03-26 10:59:56.769,2.139
AS14.19,2014-03-26 11:00:00.927,44.54
AS14.19,2014-03-26 11:01:01.503,11.617
AS14.19,2014-03-26 11:28:03.951,4.009
AS14.19,2014-03-26 11:28:10.977,1.941
AS14.19,2014-03-26 11:37:34.974,3.467
AS14.19,2014-03-26 11:56:00.997,8.024
AS14.19,2014-03-26 11:56:13.048,10.742
AS14.19,2014-03-26 11:58:15.923,2.015
AS14.19,2014-03-26 11:58:17.967,46.397
AS14.19,2014-03-26 12:16:18.979,26.348
AS14.19,2014-03-26 12:17:27.875,20.155
AS14.19,2014-03-26 12:23:13.289,55.132
AS14.19,2014-03-26 12:30:46.533,4.018
AS14.19,2014-03-26 12:30:51.559,58.344
AS14.19,2014-03-26 12:59:58.880,37.804
AS14.19,2014-03-26 13:05:23.497,2.268
AS14.19,2014-03-26 13:07:31.115,3.536
AS14.19,2014-03-26 13:07:37.765,4.235
AS14.19,2014-03-26 13:07:45.019,52.626
AS14.19,2014-03-26 13:24:22.470,10.073
AS14.19,2014-03-26 13:25:03.923,1.935
AS14.19,2014-03-26 14:57:21.410,6.114
AS14.19,2014-03-26 14:57:27.529,13.408
AS14.19,2014-03-26 15:17:06.335,3.008
AS14.19,2014-03-26 15:17:18.559,2.007
AS14.19,2014-03-26 17:01:46.711,57.745
AS14.19,2014-03-26 17:06:32.924,10.018
AS14.19,2014-03-26 17:43:08.903,3.354
AS14.19,2014-03-26 17:47:13.861,3.015
AS14.19,2014-03-26 17:48:15.878,23.726
AS14.19,2014-03-26 17:53:43.625,10.261
AS14.19,2014-03-26 17:53:56.650,5.265
AS14.19,2014-03-26 19:04:50.960,13.168
AS14.19,2014-03-26 19:05:09.151,176.808
AS14.19,2014-03-26 19:38:59.799,10.61
AS14.19,2014-03-26 19:42:29.696,276.045
AS14.19,2014-03-26 19:48:18.999,8.286
AS14.19,2014-03-26 19:55:03.957,2.449
AS14.19,2014-03-26 19:58:57.677,5.015
AS14.19,2014-03-26 20:59:16.500,3.228
AS14.19,2014-03-26 20:59:20.413,4.032
AS14.19,2014-03-26 21:00:59.686,3.685
AS14.19,2014-03-26 21:14:10.096,16.777
AS14.19,2014-03-26 21:15:39.719,1.028
AS14.19,2014-03-26 21:15:40.755,105.927
AS14.19,2014-03-26 21:17:26.683,17.022
AS14.19,2014-03-26 21:23:45.819,5.939
AS14.19,2014-03-26 22:20:58.088,4.016
AS14.19,2014-03-26 22:21:02.105,76.418
AS14.19,2014-03-26 22:22:18.525,2.059
AS14.19,2014-03-26 22:22:20.585,188.02
AS14.19,2014-03-26 22:26:09.977,11.266
AS14.19,2014-03-26 22:26:34.319,113.462
AS14.19,2014-03-26 22:29:02.529,105.759
AS14.19,2014-03-26 22:30:51.809,357.037
AS14.19,2014-03-26 22:37:58.403,304.556
AS14.19,2014-03-26 23:01:02.502,16.646
AS14.19,2014-03-27 00:55:23.398,19.948
AS14.19,2014-03-27 01:23:46.724,122.93
AS14.19,2014-03-27 01:25:49.657,59.928
AS14.19,2014-03-27 01:54:09.141,9.817
AS14.19,2014-03-27 01:57:00.578,7.401
AS14.19,2014-03-27 05:35:36.887,9.878
AS14.19,2014-03-27 08:25:36.723,4.013
AS14.19,2014-03-27 08:40:36.680,11.776
AS14.19,2014-03-27 09:35:09.963,3.008
AS14.19,2014-03-27 09:35:22.036,59.649
AS14.19,2014-03-27 09:38:03.851,19.951
AS14.19,2014-03-27 10:01:25.163,10.185
AS14.19,2014-03-27 10:23:12.657,3.021
AS14.19,2014-03-27 11:32:01.905,57.361
AS14.19,2014-03-27 11:56:54.059,13.095
AS14.19,2014-03-27 11:57:18.203,33.211
AS14.19,2014-03-27 12:07:26.194,48.394
AS14.19,2014-03-27 12:15:41.928,3.133
AS14.19,2014-03-27 12:18:57.908,3.027
AS14.19,2014-03-27 12:19:08.095,55.267
AS14.19,2014-03-27 12:55:22.187,97.539
AS14.19,2014-03-27 12:57:00.730,7.259
AS14.19,2014-03-27 12:58:30.247,1.005
AS14.19,2014-03-27 13:00:38.051,8.128
AS14.19,2014-03-27 13:00:49.438,3.122
AS14.19,2014-03-27 13:00:52.563,5.394
AS14.19,2014-03-27 13:02:09.342,3.006
AS14.19,2014-03-27 13:02:13.351,42.313
AS14.19,2014-03-27 13:06:54.084,43.941
AS14.19,2014-03-27 13:07:51.000,3.975
AS14.19,2014-03-27 13:29:48.065,7.312
AS14.19,2014-03-27 13:29:55.382,18.546
AS14.19,2014-03-27 13:46:12.163,13.063
AS14.19,2014-03-27 13:46:25.227,30.812
AS14.19,2014-03-27 13:52:29.750,9.913
AS14.19,2014-03-27 14:25:07.930,8.111
AS14.19,2014-03-27 14:37:02.951,11.097
AS14.19,2014-03-27 15:14:44.240,123.66
AS14.19,2014-03-27 15:17:24.867,7.591
AS14.19,2014-03-27 15:17:54.529,11.078
AS14.19,2014-03-27 15:33:14.009,12.891
AS14.19,2014-03-27 15:35:46.858,4.566
AS14.19,2014-03-27 15:36:26.121,6.294
AS14.19,2014-03-27 15:40:11.924,4.014
AS14.19,2014-03-27 15:41:18.913,39.386
AS14.19,2014-03-27 16:20:31.819,5.71
AS14.19,2014-03-27 16:21:24.266,10.322
AS14.19,2014-03-27 16:39:30.869,10.173
AS14.19,2014-03-27 16:41:23.762,44.406
AS14.19,2014-03-27 16:42:08.171,59.984
AS14.19,2014-03-27 16:43:37.414,86.583
AS14.19,2014-03-27 16:45:53.318,22.733
AS14.19,2014-03-27 16:55:09.174,10.116
AS14.19,2014-03-27 17:04:18.532,10.124
AS14.19,2014-03-27 17:14:09.039,9.859
AS14.19,2014-03-27 17:16:15.553,1.004
AS14.19,2014-03-27 17:16:53.806,6.51
AS14.19,2014-03-27 17:18:11.940,1.171
AS14.19,2014-03-27 18:29:03.493,2.027
AS14.19,2014-03-27 18:29:05.520,45.846
AS14.19,2014-03-27 18:29:56.109,39.375
AS14.19,2014-03-27 18:31:42.038,22.182
AS14.19,2014-03-27 18:32:06.273,111.79
AS14.19,2014-03-27 18:36:55.976,8.111
AS14.19,2014-03-27 18:37:30.596,9.048
AS14.19,2014-03-27 19:58:02.986,39.281
AS14.19,2014-03-27 22:05:00.780,3.01
AS14.19,2014-03-27 22:05:15.036,9.169
AS14.19,2014-03-27 22:05:24.210,18.467
AS14.19,2014-03-27 22:19:58.223,65.84
AS14.19,2014-03-27 22:31:26.770,55.56
AS14.19,2014-03-27 22:39:31.940,11.036
AS14.19,2014-03-27 22:39:43.979,63.109
AS14.19,2014-03-27 22:41:09.329,4.012
AS14.19,2014-03-27 22:41:14.351,18.732
AS14.19,2014-03-27 22:43:57.142,43.229
AS14.19,2014-03-27 23:09:25.868,87.726
AS14.19,2014-03-27 23:35:30.887,3.009
AS14.19,2014-03-27 23:35:33.897,52.861
AS14.19,2014-03-27 23:37:12.973,1.002
AS14.19,2014-03-27 23:41:20.989,41.212
AS14.19,2014-03-27 23:42:04.211,40.09
AS14.19,2014-03-27 23:43:10.825,11.689
AS14.19,2014-03-28 00:19:49.933,9.602
AS14.19,2014-03-28 00:59:24.477,1.034
AS14.19,2014-03-28 09:38:49.058,52.489
AS14.19,2014-03-28 10:21:38.743,245.418
AS14.19,2014-03-28 10:26:54.105,12.764
AS14.19,2014-03-28 11:31:05.621,53.63
AS14.19,2014-03-28 11:54:09.111,12.055
AS14.19,2014-03-28 11:54:21.178,50.049
AS14.19,2014-03-28 12:15:42.594,6.057
AS14.19,2014-03-28 12:15:59.971,2.075
AS14.19,2014-03-28 12:35:01.509,11.057
AS14.19,2014-03-28 14:15:38.486,77.491
AS14.19,2014-03-28 16:02:20.997,4.375
AS14.19,2014-03-28 16:37:59.783,9.936
AS14.19,2014-03-28 16:44:04.907,10.17
AS14.19,2014-03-28 17:43:13.987,5.046
AS14.19,2014-03-28 17:43:19.036,35.742
AS14.19,2014-03-28 18:14:35.052,7.101
AS14.19,2014-03-28 18:43:46.167,31.269
AS14.19,2014-03-28 18:44:19.443,25.946
AS14.19,2014-03-28 18:44:50.532,3.013
AS14.19,2014-03-28 19:04:45.030,60.432
AS14.19,2014-03-28 19:08:46.858,20.037
AS14.19,2014-03-28 19:11:55.497,5.017
AS14.19,2014-03-28 19:12:11.562,17.049
AS14.19,2014-03-28 19:28:40.608,1.526
AS14.19,2014-03-28 19:28:42.977,1.49
AS14.19,2014-03-28 19:44:14.811,3.655
AS14.19,2014-03-28 19:44:31.888,12.945
AS14.19,2014-03-28 22:22:01.931,2.011
AS14.19,2014-03-28 22:22:12.976,37.239
AS14.19,2014-03-28 22:22:50.217,29.171
AS14.19,2014-03-28 22:24:41.980,18.114
AS14.19,2014-03-28 22:25:38.358,10.978
AS14.19,2014-03-28 22:33:32.938,9.93
AS14.19,2014-03-28 23:09:53.756,16.258
AS14.19,2014-03-28 23:13:05.128,158.644
AS14.19,2014-03-28 23:15:44.664,120.533
AS14.19,2014-03-28 23:22:54.210,2.007
AS14.19,2014-03-28 23:35:17.198,28.191
AS14.19,2014-03-29 08:27:46.289,82.742
AS14.19,2014-03-29 08:34:08.598,19.752
AS14.19,2014-03-29 09:53:03.609,3.02
AS14.19,2014-03-29 09:53:16.697,68.386
AS14.19,2014-03-29 10:59:24.884,39.168
AS14.19,2014-03-29 11:00:10.167,40.23
AS14.19,2014-03-29 11:22:38.062,4.809
AS14.19,2014-03-29 11:31:57.884,2.163
AS14.19,2014-03-29 11:40:19.627,35.117
AS14.19,2014-03-29 12:51:14.957,14.048
AS14.19,2014-03-29 12:51:37.033,8.081
AS14.19,2014-03-29 12:51:47.148,32.25
AS14.19,2014-03-29 12:52:22.457,3.059
AS14.19,2014-03-29 15:29:14.019,153.9
AS14.19,2014-03-29 17:12:27.065,3.008
AS14.19,2014-03-29 18:14:14.009,40.934
AS14.19,2014-03-29 19:05:45.035,2.01
AS14.19,2014-03-29 19:05:56.078,3.046
AS14.19,2014-03-29 19:06:04.358,292.956
AS14.19,2014-03-29 19:29:38.000,54.542
AS14.19,2014-03-29 20:29:48.009,3.051
AS14.19,2014-03-29 20:29:51.061,17.146
AS14.19,2014-03-29 20:30:08.211,8.009
AS14.19,2014-03-29 23:02:06.946,3.007
AS14.19,2014-03-29 23:02:17.058,2.008
AS14.19,2014-03-29 23:02:19.085,26.158
AS14.19,2014-03-30 10:53:42.825,37.388
AS14.19,2014-03-30 11:09:47.674,7.395
AS14.19,2014-03-30 11:13:54.220,4.039
AS14.19,2014-03-30 11:14:01.319,73.402
AS14.19,2014-03-30 12:34:21.424,2.004
AS14.19,2014-03-30 12:34:35.519,5.019
AS14.19,2014-03-30 12:34:45.602,187.555
AS14.19,2014-03-30 13:05:06.882,19.977
AS14.19,2014-03-30 13:20:17.920,10.156
AS14.19,2014-03-30 13:20:29.407,60.1
AS14.19,2014-03-30 13:55:57.947,1.675
AS14.19,2014-03-30 14:24:29.092,3.565
AS14.19,2014-03-30 15:49:43.943,4.01
AS14.19,2014-03-30 15:49:55.996,3.008
AS14.19,2014-03-30 15:49:59.006,19.177
AS14.19,2014-03-30 15:54:59.895,10.188
AS14.19,2014-03-30 15:55:10.085,58.402
AS14.19,2014-03-30 16:13:22.395,11.06
AS14.19,2014-03-30 17:35:53.880,25.192
AS14.19,2014-03-30 18:19:31.900,7.047
AS14.19,2014-03-30 18:31:58.168,9.299
AS14.19,2014-03-30 20:14:18.776,89.912
AS14.19,2014-03-30 20:15:49.602,3.451
AS14.19,2014-03-30 21:00:47.533,4.017
AS14.19,2014-03-30 21:00:59.645,3.142
AS14.19,2014-03-30 21:11:04.691,4.012
AS14.19,2014-03-30 21:51:55.286,20.17
AS14.19,2014-03-30 22:30:09.142,6.074
AS14.19,2014-03-31 00:07:06.561,122.289
AS14.19,2014-03-31 01:45:24.115,120.78
AS14.19,2014-03-31 08:16:27.825,10.238
AS14.19,2014-03-31 08:37:24.457,2.181
AS14.19,2014-03-31 08:43:21.130,13.254
AS14.19,2014-03-31 08:47:53.026,3.076
AS14.19,2014-03-31 08:52:13.914,10.079
AS14.19,2014-03-31 08:53:25.795,8.437
AS14.19,2014-03-31 08:54:20.510,3.543
AS14.19,2014-03-31 09:19:25.686,5.235
AS14.19,2014-03-31 09:50:28.388,4.016
AS14.19,2014-03-31 09:50:44.585,3.477
AS14.19,2014-03-31 10:21:32.933,10.057
AS14.19,2014-03-31 10:25:54.927,1.127
AS14.19,2014-03-31 10:26:01.073,47.556
AS14.19,2014-03-31 11:23:47.683,4.012
AS14.19,2014-03-31 11:23:51.697,95.704
AS14.19,2014-03-31 12:29:25.545,2.009
AS14.19,2014-03-31 12:29:35.051,0.989
AS14.19,2014-03-31 12:29:37.003,8.074
AS14.19,2014-03-31 12:35:39.736,130.703
AS14.19,2014-03-31 12:38:36.490,8.124
AS14.19,2014-03-31 13:17:33.309,61.975
AS14.19,2014-03-31 13:20:22.006,10.088
AS14.19,2014-03-31 13:20:32.865,12.058
AS14.19,2014-03-31 13:20:44.931,161.389
